City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",13944km,13944,344.95ms,344.95,40.53%,40.53,344.04ms,344.04,352.06ms,352.06,2.11ms,2.11,2018-11-10 12:19:31
"Albany United States, North America",7977km,7977,164.86ms,164.86,48.64%,48.64,126.43ms,126.43,259.32ms,259.32,42.06ms,42.06,2018-11-10 12:19:31
"Alblasserdam Netherlands, Eurasia",2271km,2271,54.00ms,54.0,42.06%,42.06,53.56ms,53.56,59.99ms,59.99,1.13ms,1.13,2018-11-10 12:19:31
"Albuquerque United States, North America",10494km,10494,179.51ms,179.51,58.63%,58.63,174.29ms,174.29,220.77ms,220.77,12.03ms,12.03,2018-11-10 12:19:31
"Algiers Algeria, Africa",2286km,2286,89.73ms,89.73,25.69%,25.69,89.10ms,89.1,91.32ms,91.32,0.58ms,0.58,2018-11-10 12:19:31
"Amsterdam Netherlands, Eurasia",2289km,2289,67.36ms,67.36,34.16%,34.16,67.12ms,67.12,68.07ms,68.07,0.35ms,0.35,2018-11-10 12:19:31
"Anchorage United States, North America",8741km,8741,205.98ms,205.98,42.64%,42.64,205.47ms,205.47,210.30ms,210.3,0.91ms,0.91,2018-11-10 12:19:31
"Ankara Turkey, Eurasia",326km,326,9.16ms,9.16,36.22%,36.22,8.31ms,8.31,15.96ms,15.96,1.88ms,1.88,2018-11-10 12:19:31
"Antwerp Belgium, Eurasia",2257km,2257,67.88ms,67.88,33.69%,33.69,67.60ms,67.6,71.42ms,71.42,0.71ms,0.71,2018-11-10 12:19:31
"Arezzo Italy, Eurasia",1467km,1467,51.04ms,51.04,28.76%,28.76,49.59ms,49.59,70.75ms,70.75,3.85ms,3.85,2018-11-10 12:19:31
"Asheville United States, North America",9070km,9070,149.61ms,149.61,60.87%,60.87,148.83ms,148.83,156.35ms,156.35,1.86ms,1.86,2018-11-10 12:19:31
"Athens Greece, Eurasia",522km,522,101.30ms,101.3,5.17%,5.17,100.52ms,100.52,108.93ms,108.93,1.82ms,1.82,2018-11-10 12:19:31
"Atlanta United States, North America",9334km,9334,151.56ms,151.56,61.81%,61.81,151.35ms,151.35,152.08ms,152.08,0.26ms,0.26,2018-11-10 12:19:31
"Auckland New Zealand, Oceania",17030km,17030,315.46ms,315.46,54.06%,54.06,314.57ms,314.57,327.74ms,327.74,2.79ms,2.79,2018-11-10 12:19:31
"Austin United States, North America",10458km,10458,161.02ms,161.02,64.96%,64.96,151.21ms,151.21,193.68ms,193.68,10.94ms,10.94,2018-11-10 12:19:31
"Baltimore United States, North America",8407km,8407,139.36ms,139.36,60.48%,60.48,138.66ms,138.66,143.45ms,143.45,1.11ms,1.11,2018-11-10 12:19:31
"Bangalore India, Eurasia",5603km,5603,312.13ms,312.13,17.96%,17.96,311.81ms,311.81,314.60ms,314.6,0.78ms,0.78,2018-11-10 12:19:31
