City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",15916km,15916,340.35ms,340.35,46.81%,46.81,337.62ms,337.62,342.56ms,342.56,2.32ms,2.32,2018-11-10 12:19:21
"Albany United States, North America",5695km,5695,138.41ms,138.41,41.27%,41.27,76.90ms,76.9,185.05ms,185.05,33.70ms,33.7,2018-11-10 12:19:21
"Alblasserdam Netherlands, Eurasia",61km,61,2.29ms,2.29,30.50%,30.5,2.07ms,2.07,2.68ms,2.68,0.16ms,0.16,2018-11-10 12:19:21
"Albuquerque United States, North America",8245km,8245,131.29ms,131.29,62.94%,62.94,125.59ms,125.59,172.71ms,172.71,12.71ms,12.71,2018-11-10 12:19:21
"Algiers Algeria, Africa",1746km,1746,50.95ms,50.95,34.92%,34.92,45.07ms,45.07,55.83ms,55.83,4.91ms,4.91,2018-11-10 12:19:21
"Amsterdam Netherlands, Eurasia",14km,14,3.36ms,3.36,4.67%,4.67,3.12ms,3.12,3.71ms,3.71,0.16ms,0.16,2018-11-10 12:19:21
"Anchorage United States, North America",7185km,7185,161.05ms,161.05,44.63%,44.63,160.75ms,160.75,163.34ms,163.34,0.48ms,0.48,2018-11-10 12:19:21
"Ankara Turkey, Eurasia",2542km,2542,54.11ms,54.11,47.07%,47.07,53.46ms,53.46,65.22ms,65.22,2.11ms,2.11,2018-11-10 12:19:21
"Antwerp Belgium, Eurasia",135km,135,6.59ms,6.59,22.50%,22.5,6.34ms,6.34,6.85ms,6.85,0.17ms,0.17,2018-11-10 12:19:21
"Arezzo Italy, Eurasia",1122km,1122,27.86ms,27.86,41.56%,41.56,23.76ms,23.76,35.92ms,35.92,5.62ms,5.62,2018-11-10 12:19:21
"Asheville United States, North America",6790km,6790,93.75ms,93.75,73.01%,73.01,93.67ms,93.67,93.92ms,93.92,0.43ms,0.43,2018-11-10 12:19:21
"Athens Greece, Eurasia",2171km,2171,50.63ms,50.63,43.42%,43.42,50.47ms,50.47,50.91ms,50.91,0.33ms,0.33,2018-11-10 12:19:21
"Atlanta United States, North America",7055km,7055,100.95ms,100.95,70.55%,70.55,100.61ms,100.61,101.84ms,101.84,0.52ms,0.52,2018-11-10 12:19:21
"Auckland New Zealand, Oceania",18118km,18118,307.55ms,307.55,59.02%,59.02,305.80ms,305.8,309.30ms,309.3,1.79ms,1.79,2018-11-10 12:19:21
"Austin United States, North America",8172km,8172,128.32ms,128.32,63.84%,63.84,111.24ms,111.24,190.05ms,190.05,14.93ms,14.93,2018-11-10 12:19:21
"Baltimore United States, North America",6129km,6129,82.46ms,82.46,74.74%,74.74,81.93ms,81.93,86.15ms,86.15,0.88ms,0.88,2018-11-10 12:19:21
"Bangalore India, Eurasia",7704km,7704,136.43ms,136.43,56.65%,56.65,135.32ms,135.32,137.81ms,137.81,1.10ms,1.1,2018-11-10 12:19:21
"Bangkok Thailand, Eurasia",9180km,9180,169.24ms,169.24,54.32%,54.32,157.30ms,157.3,246.45ms,246.45,23.39ms,23.39,2018-11-10 12:19:21
"Barcelona Spain, Eurasia",1241km,1241,46.44ms,46.44,26.98%,26.98,45.89ms,45.89,47.09ms,47.09,0.43ms,0.43,2018-11-10 12:19:21
"Basel Switzerland, Eurasia",574km,574,19.98ms,19.98,30.21%,30.21,19.90ms,19.9,20.14ms,20.14,0.18ms,0.18,2018-11-10 12:19:21
"Belfast United Kingdom, Eurasia",750km,750,22.42ms,22.42,34.09%,34.09,22.01ms,22.01,24.09ms,24.09,0.43ms,0.43,2018-11-10 12:19:21
"Bergen Norway, Eurasia",887km,887,37.49ms,37.49,23.97%,23.97,37.28ms,37.28,38.24ms,38.24,0.25ms,0.25,2018-11-10 12:19:21
"Berkeley Springs United States, North America",6205km,6205,101.32ms,101.32,61.44%,61.44,101.03ms,101.03,101.81ms,101.81,0.33ms,0.33,2018-11-10 12:19:21
"Bern Switzerland, Eurasia",635km,635,24.79ms,24.79,26.46%,26.46,24.53ms,24.53,25.03ms,25.03,0.23ms,0.23,2018-11-10 12:19:21
"Bogota Colombia, South America",8852km,8852,192.88ms,192.88,46.10%,46.1,192.49ms,192.49,197.32ms,197.32,0.95ms,0.95,2018-11-10 12:19:21
"Boston United States, North America",5552km,5552,71.23ms,71.23,78.20%,78.2,70.61ms,70.61,78.61ms,78.61,1.52ms,1.52,2018-11-10 12:19:21
"Brasilia Brazil, South America",9114km,9114,222.43ms,222.43,41.05%,41.05,221.52ms,221.52,231.38ms,231.38,1.98ms,1.98,2018-11-10 12:19:21
"Bratislava Slovakia, Eurasia",992km,992,17.81ms,17.81,58.35%,58.35,17.62ms,17.62,18.05ms,18.05,0.20ms,0.2,2018-11-10 12:19:21
"Brisbane Australia, Oceania",16199km,16199,297.43ms,297.43,54.54%,54.54,297.19ms,297.19,299.28ms,299.28,0.45ms,0.45,2018-11-10 12:19:21
"Bristol United Kingdom, Eurasia",518km,518,11.48ms,11.48,47.09%,47.09,10.97ms,10.97,12.12ms,12.12,0.31ms,0.31,2018-11-10 12:19:21
"Brno Czech Republic, Eurasia",901km,901,17.87ms,17.87,53.00%,53.0,17.73ms,17.73,18.07ms,18.07,0.09ms,0.09,2018-11-10 12:19:21
"Bruges Belgium, Eurasia",171km,171,8.41ms,8.41,21.38%,21.38,7.93ms,7.93,14.03ms,14.03,1.07ms,1.07,2018-11-10 12:19:21
"Brunswick United States, North America",5375km,5375,84.82ms,84.82,63.99%,63.99,84.64ms,84.64,85.06ms,85.06,0.33ms,0.33,2018-11-10 12:19:21
"Brussels Belgium, Eurasia",176km,176,4.91ms,4.91,44.00%,44.0,4.63ms,4.63,5.45ms,5.45,0.16ms,0.16,2018-11-10 12:19:22
"Bucharest Romania, Eurasia",1795km,1795,30.95ms,30.95,59.83%,59.83,30.62ms,30.62,31.41ms,31.41,0.17ms,0.17,2018-11-10 12:19:22
"Budapest Hungary, Eurasia",1152km,1152,26.43ms,26.43,44.31%,44.31,25.67ms,25.67,27.38ms,27.38,0.43ms,0.43,2018-11-10 12:19:22
"Buenos Aires Argentina, South America",11447km,11447,227.84ms,227.84,50.43%,50.43,222.56ms,222.56,239.96ms,239.96,5.36ms,5.36,2018-11-10 12:19:22
"Buffalo United States, North America",6002km,6002,84.48ms,84.48,71.45%,71.45,83.59ms,83.59,89.67ms,89.67,1.71ms,1.71,2018-11-10 12:19:22
"Bursa Turkey, Eurasia",2287km,2287,64.84ms,64.84,35.73%,35.73,64.36ms,64.36,72.09ms,72.09,1.38ms,1.38,2018-11-10 12:19:22
"Cairo Egypt, Africa",3288km,3288,62.11ms,62.11,53.03%,53.03,58.46ms,58.46,68.45ms,68.45,2.63ms,2.63,2018-11-10 12:19:22
"Calgary Canada, North America",7171km,7171,149.05ms,149.05,48.13%,48.13,147.99ms,147.99,158.31ms,158.31,2.08ms,2.08,2018-11-10 12:19:22
