City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",17098km,17098,236.98ms,236.98,72.45%,72.45,236.74ms,236.74,238.13ms,238.13,0.71ms,0.71,2018-11-10 12:18:25
"Albany United States, North America",220km,220,57.10ms,57.1,3.86%,3.86,4.30ms,4.3,145.71ms,145.71,39.07ms,39.07,2018-11-10 12:18:25
"Alblasserdam Netherlands, Eurasia",5867km,5867,77.95ms,77.95,76.19%,76.19,77.80ms,77.8,78.14ms,78.14,0.22ms,0.22,2018-11-10 12:18:25
"Albuquerque United States, North America",2905km,2905,61.41ms,61.41,47.62%,47.62,55.28ms,55.28,111.60ms,111.6,14.84ms,14.84,2018-11-10 12:18:26
"Algiers Algeria, Africa",6480km,6480,105.90ms,105.9,61.71%,61.71,105.52ms,105.52,106.33ms,106.33,0.36ms,0.36,2018-11-10 12:18:26
"Amsterdam Netherlands, Eurasia",5853km,5853,81.95ms,81.95,72.26%,72.26,81.77ms,81.77,82.46ms,82.46,0.42ms,0.42,2018-11-10 12:18:26
"Anchorage United States, North America",5402km,5402,93.68ms,93.68,58.09%,58.09,93.41ms,93.41,94.10ms,94.1,0.42ms,0.42,2018-11-10 12:18:26
"Ankara Turkey, Eurasia",8399km,8399,121.17ms,121.17,69.41%,69.41,121.00ms,121.0,122.64ms,122.64,0.39ms,0.39,2018-11-10 12:18:26
"Antwerp Belgium, Eurasia",5877km,5877,80.93ms,80.93,73.46%,73.46,80.82ms,80.82,81.17ms,81.17,0.24ms,0.24,2018-11-10 12:18:26
"Arezzo Italy, Eurasia",6759km,6759,103.01ms,103.01,65.62%,65.62,102.90ms,102.9,103.28ms,103.28,0.43ms,0.43,2018-11-10 12:18:26
"Asheville United States, North America",938km,938,26.18ms,26.18,36.08%,36.08,26.09ms,26.09,26.36ms,26.36,0.13ms,0.13,2018-11-10 12:18:26
"Athens Greece, Eurasia",7927km,7927,127.36ms,127.36,62.42%,62.42,127.14ms,127.14,129.43ms,129.43,0.65ms,0.65,2018-11-10 12:18:26
"Atlanta United States, North America",1201km,1201,18.95ms,18.95,66.72%,66.72,18.52ms,18.52,21.20ms,21.2,0.61ms,0.61,2018-11-10 12:18:26
"Auckland New Zealand, Oceania",14197km,14197,225.84ms,225.84,63.10%,63.1,225.77ms,225.77,225.97ms,225.97,0.18ms,0.18,2018-11-10 12:18:26
"Austin United States, North America",2431km,2431,49.45ms,49.45,49.61%,49.61,38.64ms,38.64,79.24ms,79.24,11.87ms,11.87,2018-11-10 12:18:26
"Baltimore United States, North America",273km,273,9.07ms,9.07,30.33%,30.33,8.73ms,8.73,10.13ms,10.13,0.39ms,0.39,2018-11-10 12:18:26
"Bangalore India, Eurasia",13368km,13368,257.89ms,257.89,52.02%,52.02,257.72ms,257.72,260.72ms,260.72,0.76ms,0.76,2018-11-10 12:18:26
"Bangkok Thailand, Eurasia",13929km,13929,264.81ms,264.81,52.76%,52.76,259.53ms,259.53,297.88ms,297.88,8.03ms,8.03,2018-11-10 12:18:26
"Barcelona Spain, Eurasia",6168km,6168,119.54ms,119.54,51.83%,51.83,119.31ms,119.31,119.98ms,119.98,0.42ms,0.42,2018-11-10 12:18:26
"Basel Switzerland, Eurasia",6251km,6251,90.89ms,90.89,69.46%,69.46,90.78ms,90.78,91.09ms,91.09,0.41ms,0.41,2018-11-10 12:18:26
"Belfast United Kingdom, Eurasia",5106km,5106,82.64ms,82.64,62.27%,62.27,82.54ms,82.54,82.75ms,82.75,0.26ms,0.26,2018-11-10 12:18:26
"Bergen Norway, Eurasia",5612km,5612,113.02ms,113.02,49.66%,49.66,112.83ms,112.83,113.79ms,113.79,0.48ms,0.48,2018-11-10 12:18:26
"Berkeley Springs United States, North America",375km,375,15.38ms,15.38,25.00%,25.0,15.16ms,15.16,15.70ms,15.7,0.19ms,0.19,2018-11-10 12:18:26
"Bern Switzerland, Eurasia",6271km,6271,91.72ms,91.72,68.91%,68.91,91.54ms,91.54,91.87ms,91.87,0.29ms,0.29,2018-11-10 12:18:26
"Bogota Colombia, South America",4024km,4024,94.69ms,94.69,42.81%,42.81,94.10ms,94.1,99.57ms,99.57,1.21ms,1.21,2018-11-10 12:18:26
"Boston United States, North America",305km,305,6.68ms,6.68,50.83%,50.83,6.51ms,6.51,6.84ms,6.84,0.11ms,0.11,2018-11-10 12:18:26
"Brasilia Brazil, South America",6848km,6848,166.12ms,166.12,41.25%,41.25,151.97ms,151.97,509.75ms,509.75,65.01ms,65.01,2018-11-10 12:18:26
"Bratislava Slovakia, Eurasia",6847km,6847,93.42ms,93.42,73.62%,73.62,93.31ms,93.31,93.56ms,93.56,0.40ms,0.4,2018-11-10 12:18:26
"Brisbane Australia, Oceania",15498km,15498,223.11ms,223.11,69.50%,69.5,222.91ms,222.91,225.10ms,225.1,0.59ms,0.59,2018-11-10 12:18:26
"Bristol United Kingdom, Eurasia",5410km,5410,76.15ms,76.15,71.18%,71.18,75.99ms,75.99,76.51ms,76.51,0.20ms,0.2,2018-11-10 12:18:26
"Brno Czech Republic, Eurasia",6757km,6757,97.46ms,97.46,69.66%,69.66,97.36ms,97.36,97.56ms,97.56,0.19ms,0.19,2018-11-10 12:18:26
"Bruges Belgium, Eurasia",5801km,5801,77.81ms,77.81,75.34%,75.34,77.45ms,77.45,83.06ms,83.06,0.99ms,0.99,2018-11-10 12:18:26
"Brunswick United States, North America",484km,484,10.99ms,10.99,48.40%,48.4,10.81ms,10.81,11.35ms,11.35,0.18ms,0.18,2018-11-10 12:18:26
"Brussels Belgium, Eurasia",5889km,5889,83.68ms,83.68,70.95%,70.95,83.59ms,83.59,83.76ms,83.76,0.24ms,0.24,2018-11-10 12:18:26
"Bucharest Romania, Eurasia",7652km,7652,114.23ms,114.23,67.12%,67.12,114.11ms,114.11,114.73ms,114.73,0.41ms,0.41,2018-11-10 12:18:26
