City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",16307km,16307,307.20ms,307.2,53.12%,53.12,306.98ms,306.98,307.98ms,307.98,0.56ms,0.56,2018-11-10 12:19:22
"Albany United States, North America",5076km,5076,122.65ms,122.65,41.61%,41.61,79.83ms,79.83,206.70ms,206.7,42.33ms,42.33,2018-11-10 12:19:22
"Alblasserdam Netherlands, Eurasia",685km,685,16.48ms,16.48,42.81%,42.81,16.23ms,16.23,17.73ms,17.73,0.30ms,0.3,2018-11-10 12:19:22
"Albuquerque United States, North America",7593km,7593,139.04ms,139.04,54.63%,54.63,133.21ms,133.21,182.78ms,182.78,12.39ms,12.39,2018-11-10 12:19:22
"Algiers Algeria, Africa",2186km,2186,60.71ms,60.71,36.43%,36.43,59.96ms,59.96,62.39ms,62.39,0.49ms,0.49,2018-11-10 12:19:22
"Amsterdam Netherlands, Eurasia",654km,654,19.46ms,19.46,34.42%,34.42,19.15ms,19.15,20.74ms,20.74,0.32ms,0.32,2018-11-10 12:19:22
"Anchorage United States, North America",6667km,6667,174.29ms,174.29,38.32%,38.32,174.09ms,174.09,174.63ms,174.63,0.48ms,0.48,2018-11-10 12:19:22
"Ankara Turkey, Eurasia",3168km,3168,60.97ms,60.97,52.80%,52.8,60.44ms,60.44,67.47ms,67.47,1.40ms,1.4,2018-11-10 12:19:22
"Antwerp Belgium, Eurasia",726km,726,25.29ms,25.29,29.04%,29.04,25.15ms,25.15,25.56ms,25.56,0.20ms,0.2,2018-11-10 12:19:22
"Arezzo Italy, Eurasia",1752km,1752,38.34ms,38.34,46.11%,46.11,38.20ms,38.2,39.55ms,39.55,0.33ms,0.33,2018-11-10 12:19:22
"Asheville United States, North America",6173km,6173,98.49ms,98.49,62.99%,62.99,98.37ms,98.37,98.64ms,98.64,0.24ms,0.24,2018-11-10 12:19:22
"Athens Greece, Eurasia",2824km,2824,65.42ms,65.42,43.45%,43.45,65.16ms,65.16,66.68ms,66.68,0.41ms,0.41,2018-11-10 12:19:22
"Atlanta United States, North America",6438km,6438,100.33ms,100.33,64.38%,64.38,100.23ms,100.23,100.48ms,100.48,0.33ms,0.33,2018-11-10 12:19:22
"Auckland New Zealand, Oceania",17889km,17889,359.77ms,359.77,49.83%,49.83,359.68ms,359.68,360.22ms,360.22,0.83ms,0.83,2018-11-10 12:19:22
"Austin United States, North America",7533km,7533,132.69ms,132.69,57.07%,57.07,119.62ms,119.62,201.70ms,201.7,18.64ms,18.64,2018-11-10 12:19:22
"Baltimore United States, North America",5515km,5515,87.02ms,87.02,63.39%,63.39,86.41ms,86.41,90.73ms,90.73,0.98ms,0.98,2018-11-10 12:19:22
"Bangalore India, Eurasia",8245km,8245,147.36ms,147.36,56.09%,56.09,147.25ms,147.25,147.62ms,147.62,0.34ms,0.34,2018-11-10 12:19:22
"Bangkok Thailand, Eurasia",9574km,9574,172.38ms,172.38,55.66%,55.66,163.72ms,163.72,200.38ms,200.38,11.41ms,11.41,2018-11-10 12:19:22
