City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",14134km,14134,369.85ms,369.85,38.30%,38.3,368.61ms,368.61,375.29ms,375.29,1.68ms,1.68,2018-11-10 12:20:25
"Albany United States, North America",7687km,7687,185.21ms,185.21,41.55%,41.55,119.45ms,119.45,262.94ms,262.94,38.31ms,38.31,2018-11-10 12:20:25
"Alblasserdam Netherlands, Eurasia",1981km,1981,46.04ms,46.04,43.07%,43.07,45.40ms,45.4,47.22ms,47.22,0.42ms,0.42,2018-11-10 12:20:25
"Albuquerque United States, North America",10164km,10164,175.81ms,175.81,58.08%,58.08,171.94ms,171.94,229.77ms,229.77,12.86ms,12.86,2018-11-10 12:20:25
"Algiers Algeria, Africa",2227km,2227,90.30ms,90.3,24.74%,24.74,89.93ms,89.93,90.99ms,90.99,0.47ms,0.47,2018-11-10 12:20:25
"Amsterdam Netherlands, Eurasia",1995km,1995,51.99ms,51.99,39.12%,39.12,51.76ms,51.76,52.26ms,52.26,0.31ms,0.31,2018-11-10 12:20:25
"Anchorage United States, North America",8403km,8403,202.79ms,202.79,41.60%,41.6,202.45ms,202.45,203.21ms,203.21,0.21ms,0.21,2018-11-10 12:20:25
"Ankara Turkey, Eurasia",550km,550,90.50ms,90.5,6.11%,6.11,90.03ms,90.03,92.92ms,92.92,0.60ms,0.6,2018-11-10 12:20:25
"Antwerp Belgium, Eurasia",1975km,1975,53.56ms,53.56,37.26%,37.26,53.41ms,53.41,53.75ms,53.75,0.22ms,0.22,2018-11-10 12:20:25
"Arezzo Italy, Eurasia",1296km,1296,58.51ms,58.51,22.34%,22.34,58.20ms,58.2,61.32ms,61.32,0.76ms,0.76,2018-11-10 12:20:25
"Asheville United States, North America",8783km,8783,145.33ms,145.33,60.57%,60.57,145.22ms,145.22,145.50ms,145.5,0.52ms,0.52,2018-11-10 12:20:25
"Athens Greece, Eurasia",683km,683,64.56ms,64.56,10.67%,10.67,64.15ms,64.15,65.66ms,65.66,0.44ms,0.44,2018-11-10 12:20:25
"Atlanta United States, North America",9047km,9047,149.20ms,149.2,60.72%,60.72,148.92ms,148.92,151.06ms,151.06,0.60ms,0.6,2018-11-10 12:20:25
