City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",16349km,16349,219.76ms,219.76,74.65%,74.65,219.59ms,219.59,220.49ms,220.49,0.58ms,0.58,2018-11-10 12:18:35
"Albany United States, North America",762km,762,56.65ms,56.65,13.61%,13.61,15.90ms,15.9,150.45ms,150.45,43.12ms,43.12,2018-11-10 12:18:35
"Alblasserdam Netherlands, Eurasia",6313km,6313,93.98ms,93.98,67.88%,67.88,93.76ms,93.76,94.89ms,94.89,0.35ms,0.35,2018-11-10 12:18:35
"Albuquerque United States, North America",2187km,2187,43.66ms,43.66,50.86%,50.86,39.70ms,39.7,85.27ms,85.27,11.50ms,11.5,2018-11-10 12:18:35
"Algiers Algeria, Africa",7084km,7084,121.36ms,121.36,58.55%,58.55,120.86ms,120.86,121.72ms,121.72,0.52ms,0.52,2018-11-10 12:18:35
"Amsterdam Netherlands, Eurasia",6294km,6294,97.71ms,97.71,64.89%,64.89,97.52ms,97.52,98.00ms,98.0,0.37ms,0.37,2018-11-10 12:18:35
"Anchorage United States, North America",4794km,4794,82.86ms,82.86,58.46%,58.46,82.68ms,82.68,83.35ms,83.35,0.33ms,0.33,2018-11-10 12:18:35
"Ankara Turkey, Eurasia",8827km,8827,159.73ms,159.73,55.52%,55.52,159.40ms,159.4,163.58ms,163.58,0.87ms,0.87,2018-11-10 12:18:35
"Antwerp Belgium, Eurasia",6332km,6332,101.16ms,101.16,62.69%,62.69,101.05ms,101.05,101.32ms,101.32,0.18ms,0.18,2018-11-10 12:18:35
"Arezzo Italy, Eurasia",7266km,7266,124.98ms,124.98,58.60%,58.6,124.75ms,124.75,126.22ms,126.22,0.34ms,0.34,2018-11-10 12:18:35
"Asheville United States, North America",749km,749,27.16ms,27.16,27.74%,27.74,27.07ms,27.07,27.26ms,27.26,0.21ms,0.21,2018-11-10 12:18:35
"Athens Greece, Eurasia",8425km,8425,147.57ms,147.57,57.31%,57.31,147.31ms,147.31,148.42ms,148.42,0.58ms,0.58,2018-11-10 12:18:35
"Atlanta United States, North America",961km,961,27.66ms,27.66,35.59%,35.59,27.43ms,27.43,28.69ms,28.69,0.30ms,0.3,2018-11-10 12:18:35
"Auckland New Zealand, Oceania",13562km,13562,237.86ms,237.86,57.22%,57.22,237.61ms,237.61,239.26ms,239.26,0.59ms,0.59,2018-11-10 12:18:35
"Austin United States, North America",1877km,1877,44.09ms,44.09,42.66%,42.66,34.53ms,34.53,104.60ms,104.6,14.44ms,14.44,2018-11-10 12:18:35
"Baltimore United States, North America",638km,638,14.31ms,14.31,45.57%,45.57,13.86ms,13.86,17.81ms,17.81,0.73ms,0.73,2018-11-10 12:18:35
"Bangalore India, Eurasia",13558km,13558,220.46ms,220.46,61.63%,61.63,219.09ms,219.09,233.57ms,233.57,2.79ms,2.79,2018-11-10 12:18:35
"Bangkok Thailand, Eurasia",13772km,13772,250.02ms,250.02,55.09%,55.09,243.76ms,243.76,277.06ms,277.06,9.55ms,9.55,2018-11-10 12:18:35
"Barcelona Spain, Eurasia",6736km,6736,119.84ms,119.84,56.61%,56.61,119.48ms,119.48,122.38ms,122.38,0.68ms,0.68,2018-11-10 12:18:35
"Basel Switzerland, Eurasia",6736km,6736,112.99ms,112.99,60.14%,60.14,112.85ms,112.85,113.23ms,113.23,0.16ms,0.16,2018-11-10 12:18:35
"Belfast United Kingdom, Eurasia",5547km,5547,91.64ms,91.64,60.96%,60.96,91.44ms,91.44,91.93ms,91.93,0.36ms,0.36,2018-11-10 12:18:35
"Bergen Norway, Eurasia",5943km,5943,137.19ms,137.19,43.38%,43.38,136.69ms,136.69,142.38ms,142.38,1.09ms,1.09,2018-11-10 12:18:35
"Berkeley Springs United States, North America",504km,504,22.87ms,22.87,22.91%,22.91,22.71ms,22.71,23.25ms,23.25,0.22ms,0.22,2018-11-10 12:18:35
"Bern Switzerland, Eurasia",6763km,6763,111.38ms,111.38,60.93%,60.93,111.13ms,111.13,111.61ms,111.61,0.40ms,0.4,2018-11-10 12:18:35
"Bogota Colombia, South America",4289km,4289,101.14ms,101.14,42.47%,42.47,100.92ms,100.92,101.91ms,101.91,0.36ms,0.36,2018-11-10 12:18:35
"Boston United States, North America",984km,984,23.77ms,23.77,42.78%,42.78,23.55ms,23.55,24.17ms,24.17,0.25ms,0.25,2018-11-10 12:18:35
"Brasilia Brazil, South America",7400km,7400,150.59ms,150.59,49.33%,49.33,148.94ms,148.94,157.06ms,157.06,2.77ms,2.77,2018-11-10 12:18:35
