City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",11319km,11319,232.15ms,232.15,48.79%,48.79,231.84ms,231.84,233.93ms,233.93,0.74ms,0.74,2018-11-10 12:21:59
"Albany United States, North America",8925km,8925,235.13ms,235.13,37.98%,37.98,167.45ms,167.45,310.49ms,310.49,37.90ms,37.9,2018-11-10 12:21:59
"Alblasserdam Netherlands, Eurasia",4921km,4921,94.00ms,94.0,52.91%,52.91,90.93ms,90.93,100.30ms,100.3,3.72ms,3.72,2018-11-10 12:22:00
"Albuquerque United States, North America",9954km,9954,218.45ms,218.45,45.66%,45.66,213.41ms,213.41,238.56ms,238.56,5.40ms,5.4,2018-11-10 12:22:00
"Algiers Algeria, Africa",6137km,6137,157.75ms,157.75,39.09%,39.09,153.90ms,153.9,159.79ms,159.79,1.97ms,1.97,2018-11-10 12:22:00
"Amsterdam Netherlands, Eurasia",4890km,4890,97.75ms,97.75,50.41%,50.41,97.46ms,97.46,98.12ms,98.12,0.35ms,0.35,2018-11-10 12:22:00
"Anchorage United States, North America",6289km,6289,257.60ms,257.6,24.47%,24.47,253.79ms,253.79,260.62ms,260.62,2.27ms,2.27,2018-11-10 12:22:00
"Ankara Turkey, Eurasia",4013km,4013,140.38ms,140.38,28.66%,28.66,137.88ms,137.88,147.98ms,147.98,3.76ms,3.76,2018-11-10 12:22:00
"Antwerp Belgium, Eurasia",4978km,4978,97.85ms,97.85,51.32%,51.32,97.61ms,97.61,98.33ms,98.33,0.26ms,0.26,2018-11-10 12:22:00
"Arezzo Italy, Eurasia",5080km,5080,104.09ms,104.09,48.85%,48.85,101.13ms,101.13,106.06ms,106.06,1.70ms,1.7,2018-11-10 12:22:00
"Asheville United States, North America",9846km,9846,190.97ms,190.97,51.82%,51.82,190.67ms,190.67,191.58ms,191.58,0.51ms,0.51,2018-11-10 12:22:00
"Athens Greece, Eurasia",4744km,4744,193.41ms,193.41,24.58%,24.58,188.62ms,188.62,199.97ms,199.97,4.95ms,4.95,2018-11-10 12:22:00
"Atlanta United States, North America",10073km,10073,220.01ms,220.01,45.79%,45.79,210.14ms,210.14,229.33ms,229.33,4.57ms,4.57,2018-11-10 12:22:00
"Auckland New Zealand, Oceania",13389km,13389,300.75ms,300.75,44.63%,44.63,298.57ms,298.57,306.41ms,306.41,3.45ms,3.45,2018-11-10 12:22:00
"Austin United States, North America",10536km,10536,218.56ms,218.56,48.33%,48.33,207.34ms,207.34,254.99ms,254.99,10.83ms,10.83,2018-11-10 12:22:00
"Baltimore United States, North America",9353km,9353,188.91ms,188.91,49.75%,49.75,180.53ms,180.53,193.82ms,193.82,3.58ms,3.58,2018-11-10 12:22:00
"Bangalore India, Eurasia",4699km,4699,305.03ms,305.03,15.41%,15.41,303.80ms,303.8,312.52ms,312.52,2.67ms,2.67,2018-11-10 12:22:00
"Bangkok Thailand, Eurasia",4835km,4835,258.57ms,258.57,18.74%,18.74,243.36ms,243.36,369.35ms,369.35,25.97ms,25.97,2018-11-10 12:22:00
"Barcelona Spain, Eurasia",5823km,5823,142.01ms,142.01,41.01%,41.01,134.46ms,134.46,149.85ms,149.85,3.84ms,3.84,2018-11-10 12:22:00
"Basel Switzerland, Eurasia",5046km,5046,90.02ms,90.02,56.07%,56.07,89.87ms,89.87,90.16ms,90.16,0.23ms,0.23,2018-11-10 12:22:00
"Belfast United Kingdom, Eurasia",5293km,5293,108.64ms,108.64,49.01%,49.01,106.58ms,106.58,115.18ms,115.18,3.47ms,3.47,2018-11-10 12:22:00
"Bergen Norway, Eurasia",4378km,4378,112.93ms,112.93,39.09%,39.09,101.74ms,101.74,128.57ms,128.57,10.40ms,10.4,2018-11-10 12:22:00
"Berkeley Springs United States, North America",9342km,9342,183.76ms,183.76,51.05%,51.05,181.91ms,181.91,190.90ms,190.9,2.99ms,2.99,2018-11-10 12:22:00
"Bern Switzerland, Eurasia",5097km,5097,94.14ms,94.14,54.22%,54.22,93.98ms,93.98,94.31ms,94.31,0.29ms,0.29,2018-11-10 12:22:00
"Bogota Colombia, South America",13059km,13059,260.31ms,260.31,50.23%,50.23,257.77ms,257.77,266.64ms,266.64,3.65ms,3.65,2018-11-10 12:22:00
"Boston United States, North America",8913km,8913,170.61ms,170.61,52.43%,52.43,170.32ms,170.32,171.09ms,171.09,0.31ms,0.31,2018-11-10 12:22:00
"Brasilia Brazil, South America",13981km,13981,308.42ms,308.42,45.39%,45.39,306.78ms,306.78,315.61ms,315.61,2.89ms,2.89,2018-11-10 12:22:00
"Bratislava Slovakia, Eurasia",4440km,4440,100.84ms,100.84,44.40%,44.4,99.45ms,99.45,102.67ms,102.67,1.10ms,1.1,2018-11-10 12:22:00
"Brisbane Australia, Oceania",11324km,11324,226.77ms,226.77,50.11%,50.11,226.44ms,226.44,230.56ms,230.56,0.96ms,0.96,2018-11-10 12:22:00
"Bristol United Kingdom, Eurasia",5342km,5342,100.83ms,100.83,53.42%,53.42,100.54ms,100.54,101.41ms,101.41,0.28ms,0.28,2018-11-10 12:22:00
"Brno Czech Republic, Eurasia",4402km,4402,92.70ms,92.7,47.85%,47.85,89.15ms,89.15,94.50ms,94.5,2.01ms,2.01,2018-11-10 12:22:00
"Bruges Belgium, Eurasia",5043km,5043,98.05ms,98.05,51.46%,51.46,94.20ms,94.2,110.20ms,110.2,5.90ms,5.9,2018-11-10 12:22:00
"Brunswick United States, North America",8723km,8723,203.02ms,203.02,42.97%,42.97,199.51ms,199.51,204.96ms,204.96,2.06ms,2.06,2018-11-10 12:22:00
"Brussels Belgium, Eurasia",5005km,5005,114.08ms,114.08,43.90%,43.9,105.79ms,105.79,127.52ms,127.52,5.19ms,5.19,2018-11-10 12:22:00
"Bucharest Romania, Eurasia",4127km,4127,114.10ms,114.1,36.20%,36.2,113.78ms,113.78,116.06ms,116.06,0.45ms,0.45,2018-11-10 12:22:00
"Budapest Hungary, Eurasia",4363km,4363,108.66ms,108.66,40.40%,40.4,106.72ms,106.72,112.25ms,112.25,1.45ms,1.45,2018-11-10 12:22:00
"Buenos Aires Argentina, South America",16292km,16292,331.42ms,331.42,49.22%,49.22,318.77ms,318.77,352.42ms,352.42,7.16ms,7.16,2018-11-10 12:22:00
"Buffalo United States, North America",8996km,8996,198.59ms,198.59,45.43%,45.43,196.47ms,196.47,208.31ms,208.31,2.97ms,2.97,2018-11-10 12:22:00
"Bursa Turkey, Eurasia",4238km,4238,144.25ms,144.25,29.43%,29.43,140.60ms,140.6,146.16ms,146.16,2.07ms,2.07,2018-11-10 12:22:00
"Cairo Egypt, Africa",4907km,4907,152.71ms,152.71,32.28%,32.28,143.65ms,143.65,181.69ms,181.69,8.14ms,8.14,2018-11-10 12:22:00
"Calgary Canada, North America",8118km,8118,264.93ms,264.93,30.75%,30.75,258.34ms,258.34,285.69ms,285.69,4.61ms,4.61,2018-11-10 12:22:00
"Canberra Australia, Oceania",11849km,11849,238.75ms,238.75,49.79%,49.79,238.12ms,238.12,241.38ms,241.38,0.84ms,0.84,2018-11-10 12:22:00
"Cape Town South Africa, Africa",11642km,11642,240.68ms,240.68,48.51%,48.51,238.20ms,238.2,247.25ms,247.25,3.24ms,3.24,2018-11-10 12:22:00
"Caracas Venezuela, South America",12210km,12210,247.15ms,247.15,49.43%,49.43,243.60ms,243.6,250.67ms,250.67,2.53ms,2.53,2018-11-10 12:22:00
"Cardiff United Kingdom, Eurasia",5372km,5372,116.07ms,116.07,46.31%,46.31,110.89ms,110.89,123.01ms,123.01,3.31ms,3.31,2018-11-10 12:22:00
"Carlow Ireland, Eurasia",5469km,5469,124.64ms,124.64,44.10%,44.1,113.81ms,113.81,132.84ms,132.84,4.27ms,4.27,2018-11-10 12:22:00
"Charlotte United States, North America",9864km,9864,191.44ms,191.44,51.64%,51.64,189.21ms,189.21,195.29ms,195.29,1.77ms,1.77,2018-11-10 12:22:00
"Cheltenham United Kingdom, Eurasia",5283km,5283,105.42ms,105.42,50.31%,50.31,103.46ms,103.46,109.71ms,109.71,2.52ms,2.52,2018-11-10 12:22:00
"Chennai India, Eurasia",4670km,4670,189.33ms,189.33,24.71%,24.71,188.84ms,188.84,190.18ms,190.18,0.68ms,0.68,2018-11-10 12:22:00
"Chicago United States, North America",9209km,9209,203.24ms,203.24,45.36%,45.36,191.31ms,191.31,207.15ms,207.15,3.68ms,3.68,2018-11-10 12:22:00
"Chisinau Moldova, Eurasia",3782km,3782,126.63ms,126.63,30.02%,30.02,123.72ms,123.72,133.30ms,133.3,3.76ms,3.76,2018-11-10 12:22:00
"Christchurch New Zealand, Oceania",13810km,13810,330.69ms,330.69,41.85%,41.85,328.48ms,328.48,337.05ms,337.05,3.47ms,3.47,2018-11-10 12:22:00
"Cincinnati United States, North America",9484km,9484,199.89ms,199.89,47.66%,47.66,198.09ms,198.09,206.68ms,206.68,3.14ms,3.14,2018-11-10 12:22:00
"Cleveland United States, North America",9161km,9161,221.27ms,221.27,41.45%,41.45,210.73ms,210.73,231.09ms,231.09,4.99ms,4.99,2018-11-10 12:22:00
"Colorado Springs United States, North America",9552km,9552,238.75ms,238.75,40.13%,40.13,234.91ms,234.91,241.95ms,241.95,2.05ms,2.05,2018-11-10 12:22:00
"Columbus United States, North America",9372km,9372,189.23ms,189.23,49.59%,49.59,186.84ms,186.84,195.38ms,195.38,3.65ms,3.65,2018-11-10 12:22:00
"Copenhagen Denmark, Eurasia",4254km,4254,103.01ms,103.01,41.30%,41.3,96.86ms,96.86,108.14ms,108.14,3.36ms,3.36,2018-11-10 12:22:00
"Coventry United Kingdom, Eurasia",5218km,5218,122.19ms,122.19,42.77%,42.77,114.03ms,114.03,127.48ms,127.48,3.24ms,3.24,2018-11-10 12:22:00
"Cromwell United States, North America",9028km,9028,226.00ms,226.0,40.12%,40.12,213.85ms,213.85,235.54ms,235.54,5.81ms,5.81,2018-11-10 12:22:00
