City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Christchurch New Zealand, Oceania",13139km,13139,287.09ms,287.09,45.78%,45.78,285.29ms,285.29,293.31ms,293.31,2.17ms,2.17,2018-11-10 12:19:48
"Cincinnati United States, North America",2236km,2236,60.38ms,60.38,37.27%,37.27,60.24ms,60.24,61.02ms,61.02,0.32ms,0.32,2018-11-10 12:19:48
"Cleveland United States, North America",2231km,2231,79.83ms,79.83,28.24%,28.24,79.60ms,79.6,80.47ms,80.47,0.21ms,0.21,2018-11-10 12:19:48
"Colorado Springs United States, North America",1483km,1483,51.41ms,51.41,29.08%,29.08,50.19ms,50.19,80.48ms,80.48,5.42ms,5.42,2018-11-10 12:19:48
"Columbus United States, North America",2257km,2257,37.18ms,37.18,61.00%,61.0,36.61ms,36.61,47.51ms,47.51,1.93ms,1.93,2018-11-10 12:19:48
"Copenhagen Denmark, Eurasia",6799km,6799,158.02ms,158.02,43.03%,43.03,157.77ms,157.77,158.32ms,158.32,0.42ms,0.42,2018-11-10 12:19:48
"Coventry United Kingdom, Eurasia",6469km,6469,138.29ms,138.29,46.88%,46.88,138.16ms,138.16,138.84ms,138.84,0.28ms,0.28,2018-11-10 12:19:48
"Cromwell United States, North America",2808km,2808,50.56ms,50.56,56.16%,56.16,50.20ms,50.2,51.52ms,51.52,0.39ms,0.39,2018-11-10 12:19:48
"Dagupan Philippines, Eurasia",11190km,11190,224.80ms,224.8,49.96%,49.96,224.27ms,224.27,228.27ms,228.27,1.17ms,1.17,2018-11-10 12:19:48
"Dallas United States, North America",2294km,2294,47.90ms,47.9,48.81%,48.81,47.77ms,47.77,48.07ms,48.07,0.30ms,0.3,2018-11-10 12:19:48
"Dar es Salaam Tanzania, Africa",14099km,14099,305.88ms,305.88,46.23%,46.23,305.44ms,305.44,311.02ms,311.02,1.02ms,1.02,2018-11-10 12:19:48
"Denver United States, North America",1384km,1384,41.82ms,41.82,33.76%,33.76,41.71ms,41.71,41.98ms,41.98,0.19ms,0.19,2018-11-10 12:19:48
"Des Moines United States, North America",1532km,1532,36.00ms,36.0,42.56%,42.56,35.92ms,35.92,36.15ms,36.15,0.22ms,0.22,2018-11-10 12:19:48
"Detroit United States, North America",2077km,2077,32.09ms,32.09,64.91%,64.91,31.91ms,31.91,33.44ms,33.44,0.31ms,0.31,2018-11-10 12:19:48
"Dhaka Bangladesh, Eurasia",11424km,11424,310.87ms,310.87,36.85%,36.85,306.93ms,306.93,360.04ms,360.04,11.99ms,11.99,2018-11-10 12:19:48
"Dronten Netherlands, Eurasia",6789km,6789,143.37ms,143.37,47.48%,47.48,142.85ms,142.85,145.46ms,145.46,0.70ms,0.7,2018-11-10 12:19:48
