City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",14305km,14305,392.94ms,392.94,36.49%,36.49,392.45ms,392.45,393.93ms,393.93,0.68ms,0.68,2018-11-10 12:20:15
"Albany United States, North America",7784km,7784,157.17ms,157.17,49.58%,49.58,123.44ms,123.44,247.80ms,247.8,42.96ms,42.96,2018-11-10 12:20:15
"Alblasserdam Netherlands, Eurasia",2142km,2142,51.61ms,51.61,42.00%,42.0,51.31ms,51.31,53.28ms,53.28,0.42ms,0.42,2018-11-10 12:20:15
"Albuquerque United States, North America",10415km,10415,192.07ms,192.07,54.24%,54.24,187.22ms,187.22,236.61ms,236.61,12.69ms,12.69,2018-11-10 12:20:15
"Algiers Algeria, Africa",1827km,1827,82.50ms,82.5,22.28%,22.28,81.56ms,81.56,85.33ms,85.33,0.82ms,0.82,2018-11-10 12:20:15
"Amsterdam Netherlands, Eurasia",2170km,2170,58.03ms,58.03,37.41%,37.41,57.69ms,57.69,60.73ms,60.73,0.56ms,0.56,2018-11-10 12:20:15
"Anchorage United States, North America",8973km,8973,235.46ms,235.46,38.18%,38.18,234.63ms,234.63,240.34ms,240.34,1.24ms,1.24,2018-11-10 12:20:15
"Ankara Turkey, Eurasia",820km,820,74.63ms,74.63,11.08%,11.08,74.24ms,74.24,77.17ms,77.17,0.65ms,0.65,2018-11-10 12:20:15
"Antwerp Belgium, Eurasia",2112km,2112,57.87ms,57.87,37.05%,37.05,57.62ms,57.62,59.82ms,59.82,0.42ms,0.42,2018-11-10 12:20:15
"Arezzo Italy, Eurasia",1169km,1169,61.43ms,61.43,19.16%,19.16,61.17ms,61.17,63.78ms,63.78,0.48ms,0.48,2018-11-10 12:20:15
"Asheville United States, North America",8866km,8866,144.70ms,144.7,61.57%,61.57,144.56ms,144.56,144.93ms,144.93,0.13ms,0.13,2018-11-10 12:20:15
"Atlanta United States, North America",9127km,9127,143.13ms,143.13,63.83%,63.83,142.88ms,142.88,145.04ms,145.04,0.59ms,0.59,2018-11-10 12:20:15
"Auckland New Zealand, Oceania",17467km,17467,350.60ms,350.6,49.91%,49.91,350.32ms,350.32,352.86ms,352.86,0.93ms,0.93,2018-11-10 12:20:15
"Austin United States, North America",10300km,10300,168.59ms,168.59,61.31%,61.31,161.51ms,161.51,201.68ms,201.68,10.17ms,10.17,2018-11-10 12:20:15
"Baltimore United States, North America",8201km,8201,134.55ms,134.55,61.20%,61.2,133.60ms,133.6,141.14ms,141.14,1.86ms,1.86,2018-11-10 12:20:15
"Bangalore India, Eurasia",5980km,5980,174.28ms,174.28,34.37%,34.37,174.10ms,174.1,175.03ms,175.03,0.48ms,0.48,2018-11-10 12:20:15
"Bangkok Thailand, Eurasia",7924km,7924,398.01ms,398.01,19.91%,19.91,391.13ms,391.13,432.11ms,432.11,10.97ms,10.97,2018-11-10 12:20:15
"Barcelona Spain, Eurasia",1878km,1878,70.76ms,70.76,26.83%,26.83,70.41ms,70.41,72.51ms,72.51,0.42ms,0.42,2018-11-10 12:20:15
"Basel Switzerland, Eurasia",1689km,1689,45.08ms,45.08,37.53%,37.53,44.83ms,44.83,46.12ms,46.12,0.35ms,0.35,2018-11-10 12:20:15
"Belfast United Kingdom, Eurasia",2897km,2897,73.42ms,73.42,39.68%,39.68,73.15ms,73.15,74.57ms,74.57,0.42ms,0.42,2018-11-10 12:20:15
"Bergen Norway, Eurasia",2806km,2806,71.28ms,71.28,39.52%,39.52,70.94ms,70.94,72.51ms,72.51,0.49ms,0.49,2018-11-10 12:20:15
"Berkeley Springs United States, North America",8289km,8289,145.94ms,145.94,57.17%,57.17,145.44ms,145.44,147.51ms,147.51,0.69ms,0.69,2018-11-10 12:20:15
