City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",9558km,9558,419.43ms,419.43,22.81%,22.81,413.57ms,413.57,431.35ms,431.35,5.89ms,5.89,2018-11-10 12:22:30
"Albany United States, North America",11548km,11548,312.71ms,312.71,37.01%,37.01,248.23ms,248.23,384.03ms,384.03,37.85ms,37.85,2018-11-10 12:22:30
"Alblasserdam Netherlands, Eurasia",6383km,6383,172.31ms,172.31,37.11%,37.11,172.12ms,172.12,173.35ms,173.35,0.25ms,0.25,2018-11-10 12:22:30
"Albuquerque United States, North America",12924km,12924,297.11ms,297.11,43.52%,43.52,293.58ms,293.58,335.76ms,335.76,8.25ms,8.25,2018-11-10 12:22:30
"Algiers Algeria, Africa",6830km,6830,184.79ms,184.79,37.12%,37.12,184.09ms,184.09,187.98ms,187.98,0.90ms,0.9,2018-11-10 12:22:30
"Amsterdam Netherlands, Eurasia",6374km,6374,183.27ms,183.27,34.83%,34.83,183.15ms,183.15,183.53ms,183.53,0.27ms,0.27,2018-11-10 12:22:30
"Anchorage United States, North America",9169km,9169,280.33ms,280.33,32.75%,32.75,279.65ms,279.65,289.74ms,289.74,1.77ms,1.77,2018-11-10 12:22:30
"Ankara Turkey, Eurasia",4219km,4219,245.70ms,245.7,17.22%,17.22,245.27ms,245.27,248.41ms,248.41,0.85ms,0.85,2018-11-10 12:22:30
"Antwerp Belgium, Eurasia",6408km,6408,178.33ms,178.33,36.00%,36.0,178.25ms,178.25,178.78ms,178.78,0.48ms,0.48,2018-11-10 12:22:30
"Arezzo Italy, Eurasia",5947km,5947,179.45ms,179.45,33.22%,33.22,179.34ms,179.34,179.72ms,179.72,0.21ms,0.21,2018-11-10 12:22:30
"Asheville United States, North America",12572km,12572,241.43ms,241.43,52.17%,52.17,241.22ms,241.22,242.34ms,242.34,0.39ms,0.39,2018-11-10 12:22:30
"Athens Greece, Eurasia",5012km,5012,190.72ms,190.72,26.38%,26.38,190.32ms,190.32,192.35ms,192.35,0.51ms,0.51,2018-11-10 12:22:30
"Atlanta United States, North America",12821km,12821,244.03ms,244.03,52.55%,52.55,243.86ms,243.86,244.53ms,244.53,0.62ms,0.62,2018-11-10 12:22:30
"Auckland New Zealand, Oceania",12488km,12488,190.90ms,190.9,65.73%,65.73,190.37ms,190.37,193.71ms,193.71,0.84ms,0.84,2018-11-10 12:22:30
"Austin United States, North America",13454km,13454,290.76ms,290.76,46.39%,46.39,281.73ms,281.73,316.70ms,316.7,8.67ms,8.67,2018-11-10 12:22:31
"Baltimore United States, North America",11998km,11998,230.19ms,230.19,52.17%,52.17,229.71ms,229.71,232.37ms,232.37,0.60ms,0.6,2018-11-10 12:22:31
"Bangalore India, Eurasia",1737km,1737,41.18ms,41.18,42.37%,42.37,41.00ms,41.0,42.13ms,42.13,0.25ms,0.25,2018-11-10 12:22:31
"Bangkok Thailand, Eurasia",2914km,2914,175.37ms,175.37,16.65%,16.65,173.71ms,173.71,186.10ms,186.1,2.98ms,2.98,2018-11-10 12:22:31
"Barcelona Spain, Eurasia",6772km,6772,171.41ms,171.41,39.60%,39.6,171.14ms,171.14,171.80ms,171.8,0.32ms,0.32,2018-11-10 12:22:31
"Basel Switzerland, Eurasia",6226km,6226,190.69ms,190.69,32.77%,32.77,190.52ms,190.52,191.48ms,191.48,0.53ms,0.53,2018-11-10 12:22:31
"Belfast United Kingdom, Eurasia",7029km,7029,204.55ms,204.55,34.46%,34.46,204.38ms,204.38,205.09ms,205.09,0.13ms,0.13,2018-11-10 12:22:31
"Bergen Norway, Eurasia",6290km,6290,213.86ms,213.86,29.53%,29.53,213.13ms,213.13,224.42ms,224.42,2.09ms,2.09,2018-11-10 12:22:31
"Berkeley Springs United States, North America",12018km,12018,230.99ms,230.99,52.25%,52.25,230.88ms,230.88,231.27ms,231.27,0.10ms,0.1,2018-11-10 12:22:31
"Bern Switzerland, Eurasia",6244km,6244,170.01ms,170.01,36.73%,36.73,169.69ms,169.69,173.26ms,173.26,0.80ms,0.8,2018-11-10 12:22:31
"Bogota Colombia, South America",15218km,15218,316.17ms,316.17,48.16%,48.16,315.87ms,315.87,317.12ms,317.12,0.80ms,0.8,2018-11-10 12:22:31
"Boston United States, North America",11485km,11485,228.87ms,228.87,50.37%,50.37,228.53ms,228.53,229.98ms,229.98,0.72ms,0.72,2018-11-10 12:22:31
"Brasilia Brazil, South America",14238km,14238,376.69ms,376.69,37.87%,37.87,373.60ms,373.6,413.12ms,413.12,7.49ms,7.49,2018-11-10 12:22:31
"Bratislava Slovakia, Eurasia",5513km,5513,169.40ms,169.4,32.62%,32.62,169.20ms,169.2,169.86ms,169.86,0.50ms,0.5,2018-11-10 12:22:31
"Brisbane Australia, Oceania",10201km,10201,291.66ms,291.66,35.05%,35.05,291.48ms,291.48,291.95ms,291.95,0.75ms,0.75,2018-11-10 12:22:31
"Bristol United Kingdom, Eurasia",6883km,6883,161.41ms,161.41,42.75%,42.75,161.13ms,161.13,162.51ms,162.51,0.33ms,0.33,2018-11-10 12:22:31
"Brno Czech Republic, Eurasia",5551km,5551,176.14ms,176.14,31.54%,31.54,175.91ms,175.91,177.32ms,177.32,0.30ms,0.3,2018-11-10 12:22:31
"Bruges Belgium, Eurasia",6488km,6488,193.88ms,193.88,33.62%,33.62,193.57ms,193.57,195.57ms,195.57,0.40ms,0.4,2018-11-10 12:22:31
"Brunswick United States, North America",11291km,11291,268.32ms,268.32,42.13%,42.13,268.16ms,268.16,268.51ms,268.51,0.69ms,0.69,2018-11-10 12:22:31
"Brussels Belgium, Eurasia",6416km,6416,158.22ms,158.22,40.61%,40.61,158.08ms,158.08,158.81ms,158.81,0.29ms,0.29,2018-11-10 12:22:31
"Bucharest Romania, Eurasia",4807km,4807,200.86ms,200.86,24.04%,24.04,199.07ms,199.07,201.37ms,201.37,0.55ms,0.55,2018-11-10 12:22:31
"Budapest Hungary, Eurasia",5367km,5367,196.07ms,196.07,27.38%,27.38,195.54ms,195.54,196.66ms,196.66,0.67ms,0.67,2018-11-10 12:22:31
"Buenos Aires Argentina, South America",15793km,15793,408.44ms,408.44,38.71%,38.71,403.00ms,403.0,434.26ms,434.26,8.38ms,8.38,2018-11-10 12:22:31
"Buffalo United States, North America",11703km,11703,228.88ms,228.88,51.33%,51.33,227.75ms,227.75,233.64ms,233.64,1.58ms,1.58,2018-11-10 12:22:31
"Bursa Turkey, Eurasia",4544km,4544,248.23ms,248.23,18.32%,18.32,248.02ms,248.02,249.17ms,249.17,0.65ms,0.65,2018-11-10 12:22:31
"Cairo Egypt, Africa",4431km,4431,198.62ms,198.62,22.38%,22.38,192.85ms,192.85,211.26ms,211.26,5.81ms,5.81,2018-11-10 12:22:31
"Calgary Canada, North America",11094km,11094,305.98ms,305.98,36.37%,36.37,304.96ms,304.96,320.35ms,320.35,2.77ms,2.77,2018-11-10 12:22:31
"Canberra Australia, Oceania",10355km,10355,277.24ms,277.24,37.38%,37.38,276.10ms,276.1,283.63ms,283.63,1.39ms,1.39,2018-11-10 12:22:31
"Cape Town South Africa, Africa",9307km,9307,306.21ms,306.21,30.42%,30.42,305.80ms,305.8,310.51ms,310.51,1.07ms,1.07,2018-11-10 12:22:31
"Caracas Venezuela, South America",14210km,14210,319.97ms,319.97,44.55%,44.55,319.30ms,319.3,322.52ms,322.52,0.92ms,0.92,2018-11-10 12:22:31
"Cardiff United Kingdom, Eurasia",6923km,6923,159.27ms,159.27,43.54%,43.54,158.62ms,158.62,165.72ms,165.72,1.33ms,1.33,2018-11-10 12:22:31
"Carlow Ireland, Eurasia",7138km,7138,161.00ms,161.0,44.34%,44.34,160.90ms,160.9,161.34ms,161.34,0.35ms,0.35,2018-11-10 12:22:31
"Charlotte United States, North America",12558km,12558,241.62ms,241.62,52.11%,52.11,237.55ms,237.55,253.72ms,253.72,4.64ms,4.64,2018-11-10 12:22:31
"Cheltenham United Kingdom, Eurasia",6839km,6839,153.42ms,153.42,44.70%,44.7,153.28ms,153.28,153.91ms,153.91,0.35ms,0.35,2018-11-10 12:22:31
"Chennai India, Eurasia",1753km,1753,41.38ms,41.38,42.76%,42.76,41.18ms,41.18,42.02ms,42.02,0.26ms,0.26,2018-11-10 12:22:31
"Chicago United States, North America",12033km,12033,239.99ms,239.99,50.35%,50.35,239.81ms,239.81,240.42ms,240.42,0.39ms,0.39,2018-11-10 12:22:31
"Chisinau Moldova, Eurasia",4620km,4620,184.92ms,184.92,25.11%,25.11,184.59ms,184.59,186.38ms,186.38,0.72ms,0.72,2018-11-10 12:22:31
"Christchurch New Zealand, Oceania",12558km,12558,331.65ms,331.65,37.94%,37.94,331.18ms,331.18,336.52ms,336.52,1.05ms,1.05,2018-11-10 12:22:31
"Cincinnati United States, North America",12257km,12257,281.66ms,281.66,43.62%,43.62,281.49ms,281.49,282.00ms,282.0,0.61ms,0.61,2018-11-10 12:22:31
"Cleveland United States, North America",11898km,11898,246.76ms,246.76,48.37%,48.37,246.11ms,246.11,250.87ms,250.87,1.26ms,1.26,2018-11-10 12:22:31
"Colorado Springs United States, North America",12515km,12515,278.52ms,278.52,45.02%,45.02,278.13ms,278.13,282.25ms,282.25,0.93ms,0.93,2018-11-10 12:22:31
"Columbus United States, North America",12126km,12126,250.67ms,250.67,48.50%,48.5,248.12ms,248.12,278.52ms,278.52,5.72ms,5.72,2018-11-10 12:22:31
"Copenhagen Denmark, Eurasia",5851km,5851,181.81ms,181.81,32.33%,32.33,181.65ms,181.65,182.32ms,182.32,0.47ms,0.47,2018-11-10 12:22:31
"Coventry United Kingdom, Eurasia",6790km,6790,167.78ms,167.78,40.66%,40.66,167.70ms,167.7,167.95ms,167.95,0.56ms,0.56,2018-11-10 12:22:31
"Cromwell United States, North America",11621km,11621,231.07ms,231.07,50.31%,50.31,230.82ms,230.82,232.42ms,232.42,0.48ms,0.48,2018-11-10 12:22:31
"Dagupan Philippines, Eurasia",4624km,4624,138.92ms,138.92,33.51%,33.51,138.24ms,138.24,144.64ms,144.64,1.51ms,1.51,2018-11-10 12:22:31
"Dallas United States, North America",13165km,13165,279.92ms,279.92,47.19%,47.19,279.62ms,279.62,281.45ms,281.45,0.83ms,0.83,2018-11-10 12:22:31
"Dar es Salaam Tanzania, Africa",5656km,5656,306.72ms,306.72,18.48%,18.48,305.00ms,305.0,336.31ms,336.31,5.61ms,5.61,2018-11-10 12:22:31
"Denver United States, North America",12417km,12417,290.19ms,290.19,42.82%,42.82,290.05ms,290.05,290.66ms,290.66,0.76ms,0.76,2018-11-10 12:22:31
"Des Moines United States, North America",12158km,12158,254.81ms,254.81,47.87%,47.87,254.69ms,254.69,255.34ms,255.34,0.54ms,0.54,2018-11-10 12:22:31
"Detroit United States, North America",11877km,11877,247.84ms,247.84,48.09%,48.09,247.66ms,247.66,248.29ms,248.29,0.68ms,0.68,2018-11-10 12:22:31
"Dhaka Bangladesh, Eurasia",1422km,1422,136.41ms,136.41,10.46%,10.46,135.56ms,135.56,144.75ms,144.75,1.74ms,1.74,2018-11-10 12:22:31
"Dronten Netherlands, Eurasia",6303km,6303,171.19ms,171.19,36.86%,36.86,170.69ms,170.69,175.86ms,175.86,1.00ms,1.0,2018-11-10 12:22:31
"Dubai United Arab Emirates, Eurasia",2205km,2205,154.60ms,154.6,14.32%,14.32,154.27ms,154.27,155.40ms,155.4,0.51ms,0.51,2018-11-10 12:22:31
"Dublin Ireland, Eurasia",7081km,7081,188.53ms,188.53,37.66%,37.66,172.84ms,172.84,318.11ms,318.11,31.49ms,31.49,2018-11-10 12:22:31
"Dusseldorf Germany, Eurasia",6242km,6242,184.32ms,184.32,33.92%,33.92,184.19ms,184.19,184.56ms,184.56,0.55ms,0.55,2018-11-10 12:22:31
"Edinburgh United Kingdom, Eurasia",6830km,6830,165.32ms,165.32,41.39%,41.39,164.88ms,164.88,167.41ms,167.41,0.56ms,0.56,2018-11-10 12:22:31
"Edmonton Canada, North America",10816km,10816,330.06ms,330.06,32.78%,32.78,329.88ms,329.88,330.42ms,330.42,0.46ms,0.46,2018-11-10 12:22:31
"Eindhoven Netherlands, Eurasia",6331km,6331,183.43ms,183.43,34.60%,34.6,183.18ms,183.18,183.70ms,183.7,0.30ms,0.3,2018-11-10 12:22:31
"Falkenstein Germany, Eurasia",5855km,5855,166.40ms,166.4,35.27%,35.27,166.28ms,166.28,166.66ms,166.66,0.39ms,0.39,2018-11-10 12:22:31
"Fez Morocco, Africa",7618km,7618,264.07ms,264.07,28.86%,28.86,255.21ms,255.21,311.50ms,311.5,14.39ms,14.39,2018-11-10 12:22:31
"Frankfurt Germany, Eurasia",6119km,6119,175.88ms,175.88,34.97%,34.97,175.69ms,175.69,177.28ms,177.28,0.57ms,0.57,2018-11-10 12:22:31
"Fremont United States, North America",12397km,12397,261.20ms,261.2,47.50%,47.5,260.95ms,260.95,261.80ms,261.8,0.72ms,0.72,2018-11-10 12:22:31
"Frosinone Italy, Eurasia",5828km,5828,201.10ms,201.1,29.00%,29.0,200.94ms,200.94,201.98ms,201.98,0.55ms,0.55,2018-11-10 12:22:31
"Gdansk Poland, Eurasia",5453km,5453,187.89ms,187.89,29.16%,29.16,187.64ms,187.64,188.74ms,188.74,0.62ms,0.62,2018-11-10 12:22:31
"Geneva Switzerland, Eurasia",6358km,6358,152.69ms,152.69,41.83%,41.83,152.02ms,152.02,156.71ms,156.71,1.11ms,1.11,2018-11-10 12:22:31
"Gothenburg Sweden, Eurasia",5901km,5901,178.60ms,178.6,33.15%,33.15,178.54ms,178.54,178.69ms,178.69,0.16ms,0.16,2018-11-10 12:22:31
"Green Bay United States, North America",11752km,11752,293.65ms,293.65,40.11%,40.11,293.30ms,293.3,294.99ms,294.99,0.61ms,0.61,2018-11-10 12:22:31
"Groningen Netherlands, Eurasia",6241km,6241,173.52ms,173.52,36.08%,36.08,173.29ms,173.29,174.73ms,174.73,0.59ms,0.59,2018-11-10 12:22:31
"Guadalajara Mexico, North America",14542km,14542,307.03ms,307.03,47.37%,47.37,306.89ms,306.89,307.38ms,307.38,0.78ms,0.78,2018-11-10 12:22:31
"Guatemala Guatemala, North America",15148km,15148,440.83ms,440.83,34.43%,34.43,381.51ms,381.51,545.39ms,545.39,38.27ms,38.27,2018-11-10 12:22:31
"Halifax Canada, North America",10956km,10956,275.47ms,275.47,39.84%,39.84,274.40ms,274.4,300.92ms,300.92,4.74ms,4.74,2018-11-10 12:22:31
"Hamburg Germany, Eurasia",6012km,6012,167.03ms,167.03,36.00%,36.0,166.85ms,166.85,167.93ms,167.93,0.24ms,0.24,2018-11-10 12:22:31
"Hangzhou China, Eurasia",4142km,4142,461.37ms,461.37,8.98%,8.98,460.64ms,460.64,461.87ms,461.87,0.91ms,0.91,2018-11-10 12:22:31
"Hanoi Vietnam, Eurasia",2998km,2998,136.83ms,136.83,22.04%,22.04,134.94ms,134.94,138.13ms,138.13,1.10ms,1.1,2018-11-10 12:22:31
"Helsinki Finland, Eurasia",5240km,5240,209.39ms,209.39,25.07%,25.07,207.90ms,207.9,217.19ms,217.19,2.60ms,2.6,2018-11-10 12:22:31
"Heredia Costa Rica, North America",15282km,15282,330.45ms,330.45,46.31%,46.31,329.86ms,329.86,331.66ms,331.66,0.66ms,0.66,2018-11-10 12:22:31
