City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",15779km,15779,318.22ms,318.22,49.62%,49.62,317.51ms,317.51,327.63ms,327.63,1.89ms,1.89,2018-11-10 12:19:54
"Albany United States, North America",6124km,6124,124.01ms,124.01,49.39%,49.39,92.37ms,92.37,197.92ms,197.92,39.67ms,39.67,2018-11-10 12:19:54
"Alblasserdam Netherlands, Eurasia",583km,583,16.80ms,16.8,36.44%,36.44,16.50ms,16.5,19.01ms,19.01,0.52ms,0.52,2018-11-10 12:19:54
"Albuquerque United States, North America",8775km,8775,151.31ms,151.31,58.11%,58.11,146.63ms,146.63,191.82ms,191.82,10.81ms,10.81,2018-11-10 12:19:54
"Algiers Algeria, Africa",1190km,1190,54.29ms,54.29,22.04%,22.04,53.70ms,53.7,55.84ms,55.84,0.45ms,0.45,2018-11-10 12:19:54
"Amsterdam Netherlands, Eurasia",627km,627,33.36ms,33.36,19.00%,19.0,33.07ms,33.07,34.01ms,34.01,0.24ms,0.24,2018-11-10 12:19:54
"Anchorage United States, North America",7819km,7819,177.90ms,177.9,44.18%,44.18,177.62ms,177.62,178.28ms,178.28,0.16ms,0.16,2018-11-10 12:19:54
"Ankara Turkey, Eurasia",2184km,2184,55.72ms,55.72,39.71%,39.71,55.04ms,55.04,67.62ms,67.62,2.22ms,2.22,2018-11-10 12:19:54
"Antwerp Belgium, Eurasia",524km,524,31.54ms,31.54,16.90%,16.9,31.43ms,31.43,31.64ms,31.64,0.22ms,0.22,2018-11-10 12:19:55
"Arezzo Italy, Eurasia",518km,518,40.36ms,40.36,12.95%,12.95,40.11ms,40.11,42.24ms,42.24,0.51ms,0.51,2018-11-10 12:19:55
"Asheville United States, North America",7210km,7210,109.34ms,109.34,66.15%,66.15,109.22ms,109.22,109.47ms,109.47,0.06ms,0.06,2018-11-10 12:19:55
"Athens Greece, Eurasia",1661km,1661,52.95ms,52.95,31.94%,31.94,52.63ms,52.63,54.06ms,54.06,0.38ms,0.38,2018-11-10 12:19:55
"Atlanta United States, North America",7472km,7472,120.21ms,120.21,62.27%,62.27,119.95ms,119.95,121.21ms,121.21,0.40ms,0.4,2018-11-10 12:19:55
"Auckland New Zealand, Oceania",18484km,18484,321.54ms,321.54,57.58%,57.58,321.33ms,321.33,323.02ms,323.02,0.74ms,0.74,2018-11-10 12:19:55
"Austin United States, North America",8638km,8638,160.50ms,160.5,53.99%,53.99,152.18ms,152.18,187.28ms,187.28,9.58ms,9.58,2018-11-10 12:19:55
"Baltimore United States, North America",6545km,6545,97.06ms,97.06,67.47%,67.47,96.54ms,96.54,99.62ms,99.62,0.74ms,0.74,2018-11-10 12:19:55
"Bangalore India, Eurasia",7457km,7457,162.18ms,162.18,46.03%,46.03,160.91ms,160.91,162.48ms,162.48,0.33ms,0.33,2018-11-10 12:19:55
"Bangkok Thailand, Eurasia",9124km,9124,178.90ms,178.9,51.26%,51.26,173.82ms,173.82,213.34ms,213.34,9.64ms,9.64,2018-11-10 12:19:55
"Barcelona Spain, Eurasia",747km,747,54.91ms,54.91,13.83%,13.83,54.51ms,54.51,57.61ms,57.61,0.71ms,0.71,2018-11-10 12:19:55
"Basel Switzerland, Eurasia",68km,68,4.79ms,4.79,17.00%,17.0,4.66ms,4.66,4.89ms,4.89,0.10ms,0.1,2018-11-10 12:19:55
"Belfast United Kingdom, Eurasia",1264km,1264,37.09ms,37.09,34.16%,34.16,36.83ms,36.83,38.41ms,38.41,0.44ms,0.44,2018-11-10 12:19:55
"Bergen Norway, Eurasia",1500km,1500,47.75ms,47.75,31.91%,31.91,47.46ms,47.46,49.01ms,49.01,0.40ms,0.4,2018-11-10 12:19:55
"Berkeley Springs United States, North America",6631km,6631,127.02ms,127.02,52.21%,52.21,126.77ms,126.77,127.32ms,127.32,0.43ms,0.43,2018-11-10 12:19:55
"Bogota Colombia, South America",8993km,8993,178.58ms,178.58,50.52%,50.52,178.05ms,178.05,183.44ms,183.44,1.28ms,1.28,2018-11-10 12:19:55
"Boston United States, North America",5966km,5966,95.88ms,95.88,62.80%,62.8,95.62ms,95.62,96.75ms,96.75,0.19ms,0.19,2018-11-10 12:19:55
"Brasilia Brazil, South America",8890km,8890,224.68ms,224.68,39.69%,39.69,223.54ms,223.54,233.56ms,233.56,2.69ms,2.69,2018-11-10 12:19:55
"Bratislava Slovakia, Eurasia",736km,736,27.04ms,27.04,27.26%,27.26,26.92ms,26.92,27.23ms,27.23,0.14ms,0.14,2018-11-10 12:19:55
"Brisbane Australia, Oceania",16327km,16327,312.93ms,312.93,52.33%,52.33,312.64ms,312.64,313.29ms,313.29,0.45ms,0.45,2018-11-10 12:19:55
"Bristol United Kingdom, Eurasia",883km,883,28.11ms,28.11,31.54%,31.54,27.85ms,27.85,28.97ms,28.97,0.23ms,0.23,2018-11-10 12:19:55
"Brno Czech Republic, Eurasia",725km,725,20.32ms,20.32,36.25%,36.25,20.18ms,20.18,20.52ms,20.52,0.21ms,0.21,2018-11-10 12:19:55
"Bruges Belgium, Eurasia",565km,565,30.30ms,30.3,18.83%,18.83,29.90ms,29.9,33.43ms,33.43,0.72ms,0.72,2018-11-10 12:19:55
"Brunswick United States, North America",5797km,5797,98.57ms,98.57,59.15%,59.15,98.36ms,98.36,98.99ms,98.99,0.19ms,0.19,2018-11-10 12:19:55
"Brussels Belgium, Eurasia",489km,489,28.70ms,28.7,17.46%,17.46,28.58ms,28.58,28.88ms,28.88,0.23ms,0.23,2018-11-10 12:19:55
"Bucharest Romania, Eurasia",1472km,1472,42.92ms,42.92,35.05%,35.05,42.72ms,42.72,43.20ms,43.2,0.24ms,0.24,2018-11-10 12:19:55
"Budapest Hungary, Eurasia",877km,877,32.51ms,32.51,27.41%,27.41,31.83ms,31.83,33.09ms,33.09,0.40ms,0.4,2018-11-10 12:19:55
"Buenos Aires Argentina, South America",11195km,11195,252.27ms,252.27,44.42%,44.42,246.35ms,246.35,269.02ms,269.02,6.64ms,6.64,2018-11-10 12:19:55
"Buffalo United States, North America",6455km,6455,123.22ms,123.22,52.48%,52.48,121.81ms,121.81,128.76ms,128.76,1.87ms,1.87,2018-11-10 12:19:55
"Bursa Turkey, Eurasia",1888km,1888,74.67ms,74.67,25.51%,25.51,74.28ms,74.28,76.92ms,76.92,0.52ms,0.52,2018-11-10 12:19:55
"Cairo Egypt, Africa",2774km,2774,66.94ms,66.94,42.03%,42.03,63.58ms,63.58,73.80ms,73.8,2.56ms,2.56,2018-11-10 12:19:55
"Calgary Canada, North America",7772km,7772,172.53ms,172.53,45.19%,45.19,170.81ms,170.81,181.65ms,181.65,3.10ms,3.1,2018-11-10 12:19:55
"Canberra Australia, Oceania",16600km,16600,300.45ms,300.45,55.33%,55.33,299.20ms,299.2,306.45ms,306.45,1.81ms,1.81,2018-11-10 12:19:55
"Cape Town South Africa, Africa",9067km,9067,167.51ms,167.51,54.29%,54.29,167.24ms,167.24,168.97ms,168.97,0.61ms,0.61,2018-11-10 12:19:55
"Caracas Venezuela, South America",7974km,7974,183.79ms,183.79,43.57%,43.57,182.71ms,182.71,187.02ms,187.02,1.09ms,1.09,2018-11-10 12:19:55
"Cardiff United Kingdom, Eurasia",921km,921,29.62ms,29.62,31.76%,31.76,29.05ms,29.05,31.43ms,31.43,0.69ms,0.69,2018-11-10 12:19:55
"Carlow Ireland, Eurasia",1217km,1217,43.41ms,43.41,28.30%,28.3,43.10ms,43.1,46.42ms,46.42,0.67ms,0.67,2018-11-10 12:19:55
"Charlotte United States, North America",7120km,7120,111.20ms,111.2,64.14%,64.14,111.09ms,111.09,111.27ms,111.27,0.39ms,0.39,2018-11-10 12:19:55
"Cheltenham United Kingdom, Eurasia",880km,880,27.52ms,27.52,32.59%,32.59,27.35ms,27.35,28.78ms,28.78,0.28ms,0.28,2018-11-10 12:19:55
"Chennai India, Eurasia",7651km,7651,140.36ms,140.36,54.65%,54.65,140.18ms,140.18,140.58ms,140.58,0.49ms,0.49,2018-11-10 12:19:55
