City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Phoenix United States, North America",10368km,10368,163.31ms,163.31,63.61%,63.61,162.27ms,162.27,176.75ms,176.75,2.74ms,2.74,2018-11-10 12:20:23
"Piscataway United States, North America",7189km,7189,117.58ms,117.58,61.44%,61.44,109.66ms,109.66,337.08ms,337.08,40.76ms,40.76,2018-11-10 12:20:23
"Pittsburgh United States, North America",7615km,7615,137.62ms,137.62,55.58%,55.58,137.42ms,137.42,137.90ms,137.9,0.52ms,0.52,2018-11-10 12:20:23
"Portland United States, North America",9965km,9965,177.36ms,177.36,56.30%,56.3,176.93ms,176.93,180.72ms,180.72,0.81ms,0.81,2018-11-10 12:20:23
"Prague Czech Republic, Eurasia",1845km,1845,81.99ms,81.99,22.78%,22.78,80.30ms,80.3,95.09ms,95.09,3.11ms,3.11,2018-11-10 12:20:23
"Pune India, Eurasia",6537km,6537,148.80ms,148.8,44.17%,44.17,144.55ms,144.55,157.81ms,157.81,3.83ms,3.83,2018-11-10 12:20:24
"Quebec City Canada, North America",6689km,6689,121.09ms,121.09,55.28%,55.28,120.23ms,120.23,124.78ms,124.78,1.07ms,1.07,2018-11-10 12:20:24
"Quito Ecuador, South America",9837km,9837,228.67ms,228.67,43.14%,43.14,228.03ms,228.03,231.94ms,231.94,0.90ms,0.9,2018-11-10 12:20:24
"Raleigh United States, North America",7762km,7762,122.21ms,122.21,63.62%,63.62,121.69ms,121.69,125.27ms,125.27,0.90ms,0.9,2018-11-10 12:20:24
"Redding United States, North America",10383km,10383,182.48ms,182.48,57.05%,57.05,181.97ms,181.97,185.47ms,185.47,0.86ms,0.86,2018-11-10 12:20:24
"Reykjavik Iceland, Eurasia",3987km,3987,72.69ms,72.69,55.38%,55.38,72.51ms,72.51,73.01ms,73.01,0.38ms,0.38,2018-11-10 12:20:24
"Richmond United States, North America",7564km,7564,104.44ms,104.44,72.73%,72.73,103.58ms,103.58,115.86ms,115.86,2.41ms,2.41,2018-11-10 12:20:24
