City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",15946km,15946,309.07ms,309.07,51.61%,51.61,308.81ms,308.81,310.99ms,310.99,0.80ms,0.8,2018-11-10 12:19:20
"Albany United States, North America",5696km,5696,141.21ms,141.21,40.40%,40.4,84.59ms,84.59,198.83ms,198.83,36.86ms,36.86,2018-11-10 12:19:20
"Alblasserdam Netherlands, Eurasia",11km,11,0.77ms,0.77,0.00%,0.0,0.63ms,0.63,2.32ms,2.32,0.29ms,0.29,2018-11-10 12:19:20
"Albuquerque United States, North America",8261km,8261,128.94ms,128.94,64.54%,64.54,125.75ms,125.75,172.67ms,172.67,9.92ms,9.92,2018-11-10 12:19:20
"Algiers Algeria, Africa",1690km,1690,48.11ms,48.11,35.21%,35.21,47.71ms,47.71,48.83ms,48.83,0.34ms,0.34,2018-11-10 12:19:20
"Amsterdam Netherlands, Eurasia",44km,44,14.20ms,14.2,3.14%,3.14,14.02ms,14.02,14.43ms,14.43,0.13ms,0.13,2018-11-10 12:19:20
"Anchorage United States, North America",7233km,7233,182.56ms,182.56,39.74%,39.74,182.35ms,182.35,183.60ms,183.6,0.47ms,0.47,2018-11-10 12:19:20
"Ankara Turkey, Eurasia",2543km,2543,63.06ms,63.06,40.37%,40.37,62.34ms,62.34,77.86ms,77.86,2.78ms,2.78,2018-11-10 12:19:20
"Antwerp Belgium, Eurasia",77km,77,7.54ms,7.54,11.00%,11.0,7.36ms,7.36,7.79ms,7.79,0.13ms,0.13,2018-11-10 12:19:20
"Arezzo Italy, Eurasia",1087km,1087,41.20ms,41.2,26.51%,26.51,40.89ms,40.89,46.24ms,46.24,0.99ms,0.99,2018-11-10 12:19:20
"Asheville United States, North America",6790km,6790,94.53ms,94.53,72.23%,72.23,94.43ms,94.43,95.39ms,95.39,0.25ms,0.25,2018-11-10 12:19:20
"Athens Greece, Eurasia",2154km,2154,51.41ms,51.41,42.24%,42.24,51.13ms,51.13,52.23ms,52.23,0.36ms,0.36,2018-11-10 12:19:20
"Atlanta United States, North America",7055km,7055,101.83ms,101.83,69.85%,69.85,101.39ms,101.39,107.44ms,107.44,1.19ms,1.19,2018-11-10 12:19:20
"Auckland New Zealand, Oceania",18176km,18176,298.33ms,298.33,60.99%,60.99,298.07ms,298.07,298.51ms,298.51,0.48ms,0.48,2018-11-10 12:19:20
"Austin United States, North America",8178km,8178,124.97ms,124.97,65.95%,65.95,114.83ms,114.83,164.11ms,164.11,11.90ms,11.9,2018-11-10 12:19:20
"Baltimore United States, North America",6128km,6128,81.98ms,81.98,75.65%,75.65,81.74ms,81.74,83.67ms,83.67,0.50ms,0.5,2018-11-10 12:19:20
"Bangalore India, Eurasia",7721km,7721,149.36ms,149.36,51.82%,51.82,149.10ms,149.1,149.75ms,149.75,0.50ms,0.5,2018-11-10 12:19:20
"Bangkok Thailand, Eurasia",9214km,9214,195.36ms,195.36,47.25%,47.25,183.00ms,183.0,256.79ms,256.79,21.60ms,21.6,2018-11-10 12:19:20
"Barcelona Spain, Eurasia",1184km,1184,28.84ms,28.84,42.29%,42.29,28.50ms,28.5,32.47ms,32.47,0.73ms,0.73,2018-11-10 12:19:20
"Basel Switzerland, Eurasia",532km,532,21.18ms,21.18,25.33%,25.33,21.06ms,21.06,21.40ms,21.4,0.16ms,0.16,2018-11-10 12:19:20
"Belfast United Kingdom, Eurasia",754km,754,22.49ms,22.49,34.27%,34.27,22.36ms,22.36,22.60ms,22.6,0.13ms,0.13,2018-11-10 12:19:20
"Bergen Norway, Eurasia",942km,942,38.88ms,38.88,24.79%,24.79,38.22ms,38.22,44.31ms,44.31,1.40ms,1.4,2018-11-10 12:19:20
"Berkeley Springs United States, North America",6205km,6205,88.70ms,88.7,70.51%,70.51,88.52ms,88.52,89.36ms,89.36,0.18ms,0.18,2018-11-10 12:19:20
"Bern Switzerland, Eurasia",592km,592,26.69ms,26.69,22.77%,22.77,26.52ms,26.52,26.80ms,26.8,0.19ms,0.19,2018-11-10 12:19:20
"Bogota Colombia, South America",8825km,8825,164.29ms,164.29,53.81%,53.81,163.50ms,163.5,173.83ms,173.83,2.33ms,2.33,2018-11-10 12:19:20
"Boston United States, North America",5551km,5551,74.95ms,74.95,75.01%,75.01,74.79ms,74.79,75.13ms,75.13,0.20ms,0.2,2018-11-10 12:19:21
"Brasilia Brazil, South America",9063km,9063,214.36ms,214.36,42.35%,42.35,213.42ms,213.42,221.22ms,221.22,2.13ms,2.13,2018-11-10 12:19:21
"Bratislava Slovakia, Eurasia",992km,992,18.03ms,18.03,55.11%,55.11,17.87ms,17.87,18.13ms,18.13,0.19ms,0.19,2018-11-10 12:19:21
"Brisbane Australia, Oceania",16248km,16248,289.64ms,289.64,56.22%,56.22,289.36ms,289.36,293.86ms,293.86,0.96ms,0.96,2018-11-10 12:19:21
"Bristol United Kingdom, Eurasia",491km,491,10.20ms,10.2,49.10%,49.1,10.03ms,10.03,11.07ms,11.07,0.21ms,0.21,2018-11-10 12:19:21
"Brno Czech Republic, Eurasia",906km,906,21.94ms,21.94,43.14%,43.14,21.80ms,21.8,22.08ms,22.08,0.15ms,0.15,2018-11-10 12:19:21
"Bruges Belgium, Eurasia",117km,117,9.99ms,9.99,13.00%,13.0,9.75ms,9.75,11.21ms,11.21,0.30ms,0.3,2018-11-10 12:19:21
"Brunswick United States, North America",5374km,5374,89.29ms,89.29,60.38%,60.38,89.05ms,89.05,89.62ms,89.62,0.39ms,0.39,2018-11-10 12:19:21
"Brussels Belgium, Eurasia",119km,119,5.41ms,5.41,23.80%,23.8,5.29ms,5.29,5.69ms,5.69,0.11ms,0.11,2018-11-10 12:19:21
"Bucharest Romania, Eurasia",1796km,1796,38.76ms,38.76,47.26%,47.26,38.63ms,38.63,38.87ms,38.87,0.27ms,0.27,2018-11-10 12:19:21
"Budapest Hungary, Eurasia",1153km,1153,28.35ms,28.35,41.18%,41.18,27.84ms,27.84,28.76ms,28.76,0.27ms,0.27,2018-11-10 12:19:21
"Buenos Aires Argentina, South America",11395km,11395,228.65ms,228.65,49.98%,49.98,223.19ms,223.19,246.29ms,246.29,6.58ms,6.58,2018-11-10 12:19:21
