City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",16102km,16102,225.91ms,225.91,71.56%,71.56,223.94ms,223.94,231.67ms,231.67,2.29ms,2.29,2018-11-05 05:01:39
"Albany United States, North America",1362km,1362,21.47ms,21.47,64.86%,64.86,21.18ms,21.18,22.39ms,22.39,0.32ms,0.32,2018-11-05 05:01:39
"Alblasserdam Netherlands, Eurasia",7067km,7067,95.32ms,95.32,74.39%,74.39,95.17ms,95.17,95.58ms,95.58,0.22ms,0.22,2018-11-05 05:01:39
"Albuquerque United States, North America",2040km,2040,36.51ms,36.51,56.67%,56.67,35.96ms,35.96,44.35ms,44.35,1.50ms,1.5,2018-11-05 05:01:39
"Algiers Algeria, Africa",7649km,7649,126.80ms,126.8,60.71%,60.71,126.21ms,126.21,129.67ms,129.67,0.67ms,0.67,2018-11-05 05:01:39
"Amsterdam Netherlands, Eurasia",7052km,7052,100.21ms,100.21,70.52%,70.52,99.88ms,99.88,101.67ms,101.67,0.65ms,0.65,2018-11-05 05:01:39
"Anchorage United States, North America",5477km,5477,98.15ms,98.15,55.89%,55.89,97.62ms,97.62,102.71ms,102.71,1.12ms,1.12,2018-11-05 05:01:39
"Ankara Turkey, Eurasia",9598km,9598,153.50ms,153.5,62.73%,62.73,153.06ms,153.06,158.41ms,158.41,1.10ms,1.1,2018-11-05 05:01:39
"Antwerp Belgium, Eurasia",7077km,7077,106.04ms,106.04,66.76%,66.76,105.89ms,105.89,106.29ms,106.29,0.37ms,0.37,2018-11-05 05:01:39
"Arezzo Italy, Eurasia",7958km,7958,119.90ms,119.9,66.87%,66.87,119.72ms,119.72,120.52ms,120.52,0.42ms,0.42,2018-11-05 05:01:39
"Asheville United States, North America",265km,265,8.96ms,8.96,33.12%,33.12,8.78ms,8.78,9.15ms,9.15,0.12ms,0.12,2018-11-05 05:01:39
"Athens Greece, Eurasia",9127km,9127,149.05ms,149.05,61.26%,61.26,148.88ms,148.88,149.82ms,149.82,0.42ms,0.42,2018-11-05 05:01:39
"Auckland New Zealand, Oceania",13046km,13046,208.97ms,208.97,62.72%,62.72,208.77ms,208.77,210.97ms,210.97,0.69ms,0.69,2018-11-05 05:01:39
"Austin United States, North America",1317km,1317,19.69ms,19.69,69.32%,69.32,18.39ms,18.39,30.05ms,30.05,2.60ms,2.6,2018-11-05 05:01:39
"Baltimore United States, North America",927km,927,15.74ms,15.74,61.80%,61.8,15.16ms,15.16,17.72ms,17.72,0.74ms,0.74,2018-11-05 05:01:39
"Bangalore India, Eurasia",14484km,14484,240.30ms,240.3,60.35%,60.35,240.16ms,240.16,240.51ms,240.51,0.27ms,0.27,2018-11-05 05:01:39
"Bangkok Thailand, Eurasia",14712km,14712,254.28ms,254.28,57.92%,57.92,243.20ms,243.2,319.88ms,319.88,18.10ms,18.1,2018-11-05 05:01:39
"Barcelona Spain, Eurasia",7354km,7354,109.77ms,109.77,67.47%,67.47,109.56ms,109.56,110.12ms,110.12,0.38ms,0.38,2018-11-05 05:01:39
"Basel Switzerland, Eurasia",7452km,7452,113.63ms,113.63,65.95%,65.95,113.52ms,113.52,113.77ms,113.77,0.27ms,0.27,2018-11-05 05:01:39
"Belfast United Kingdom, Eurasia",6305km,6305,106.75ms,106.75,59.48%,59.48,105.87ms,105.87,110.77ms,110.77,1.19ms,1.19,2018-11-05 05:01:39
"Bergen Norway, Eurasia",6784km,6784,132.37ms,132.37,51.39%,51.39,132.06ms,132.06,134.62ms,134.62,0.63ms,0.63,2018-11-05 05:01:39
"Berkeley Springs United States, North America",853km,853,22.92ms,22.92,38.77%,38.77,22.60ms,22.6,23.24ms,23.24,0.23ms,0.23,2018-11-05 05:01:39
"Bern Switzerland, Eurasia",7472km,7472,120.03ms,120.03,62.27%,62.27,119.90ms,119.9,120.34ms,120.34,0.26ms,0.26,2018-11-05 05:01:39
"Bogota Colombia, South America",3413km,3413,75.97ms,75.97,45.51%,45.51,75.81ms,75.81,76.17ms,76.17,0.32ms,0.32,2018-11-05 05:01:39
"Boston United States, North America",1506km,1506,23.79ms,23.79,65.48%,65.48,23.61ms,23.61,24.11ms,24.11,0.20ms,0.2,2018-11-05 05:01:39
"Brasilia Brazil, South America",6733km,6733,132.71ms,132.71,51.01%,51.01,131.89ms,131.89,138.77ms,138.77,1.29ms,1.29,2018-11-05 05:01:39
"Bratislava Slovakia, Eurasia",8047km,8047,125.43ms,125.43,64.38%,64.38,125.29ms,125.29,125.61ms,125.61,0.14ms,0.14,2018-11-05 05:01:39
"Brisbane Australia, Oceania",14548km,14548,200.03ms,200.03,72.74%,72.74,199.89ms,199.89,200.18ms,200.18,0.62ms,0.62,2018-11-05 05:01:39
"Bristol United Kingdom, Eurasia",6611km,6611,91.75ms,91.75,72.65%,72.65,91.54ms,91.54,92.46ms,92.46,0.25ms,0.25,2018-11-05 05:01:39
"Brno Czech Republic, Eurasia",7955km,7955,119.09ms,119.09,66.85%,66.85,119.00ms,119.0,119.28ms,119.28,0.38ms,0.38,2018-11-05 05:01:39
"Bruges Belgium, Eurasia",7002km,7002,102.85ms,102.85,68.65%,68.65,101.56ms,101.56,104.73ms,104.73,0.94ms,0.94,2018-11-05 05:01:39
"Brunswick United States, North America",1680km,1680,28.99ms,28.99,60.00%,60.0,28.82ms,28.82,29.16ms,29.16,0.24ms,0.24,2018-11-05 05:01:39
"Brussels Belgium, Eurasia",7089km,7089,103.27ms,103.27,68.83%,68.83,103.02ms,103.02,104.78ms,104.78,0.52ms,0.52,2018-11-05 05:01:39
"Bucharest Romania, Eurasia",8850km,8850,132.95ms,132.95,67.05%,67.05,132.80ms,132.8,133.53ms,133.53,0.38ms,0.38,2018-11-05 05:01:39
"Budapest Hungary, Eurasia",8208km,8208,120.61ms,120.61,68.40%,68.4,120.12ms,120.12,121.22ms,121.22,0.52ms,0.52,2018-11-05 05:01:39
