City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",6907km,6907,159.01ms,159.01,43.44%,43.44,158.71ms,158.71,160.84ms,160.84,0.70ms,0.7,2018-11-10 12:21:08
"Albany United States, North America",12320km,12320,263.14ms,263.14,46.84%,46.84,196.61ms,196.61,340.28ms,340.28,37.69ms,37.69,2018-11-10 12:21:08
"Alblasserdam Netherlands, Eurasia",9500km,9500,254.79ms,254.79,37.40%,37.4,254.51ms,254.51,256.70ms,256.7,0.54ms,0.54,2018-11-10 12:21:08
"Albuquerque United States, North America",11628km,11628,159.87ms,159.87,73.13%,73.13,156.12ms,156.12,198.03ms,198.03,8.33ms,8.33,2018-11-10 12:21:08
"Algiers Algeria, Africa",10603km,10603,295.09ms,295.09,35.94%,35.94,294.07ms,294.07,297.72ms,297.72,1.04ms,1.04,2018-11-10 12:21:08
"Amsterdam Netherlands, Eurasia",9469km,9469,262.28ms,262.28,36.14%,36.14,262.00ms,262.0,263.94ms,263.94,0.44ms,0.44,2018-11-10 12:21:08
"Anchorage United States, North America",7514km,7514,165.34ms,165.34,45.54%,45.54,165.08ms,165.08,166.46ms,166.46,0.56ms,0.56,2018-11-10 12:21:08
"Ankara Turkey, Eurasia",8150km,8150,290.75ms,290.75,28.10%,28.1,290.47ms,290.47,291.99ms,291.99,0.63ms,0.63,2018-11-10 12:21:08
"Antwerp Belgium, Eurasia",9557km,9557,221.82ms,221.82,43.24%,43.24,221.60ms,221.6,222.39ms,222.39,0.65ms,0.65,2018-11-10 12:21:08
"Arezzo Italy, Eurasia",9564km,9564,232.43ms,232.43,41.22%,41.22,231.99ms,231.99,234.35ms,234.35,0.63ms,0.63,2018-11-10 12:21:08
"Asheville United States, North America",12816km,12816,197.05ms,197.05,65.06%,65.06,196.98ms,196.98,197.20ms,197.2,0.13ms,0.13,2018-11-10 12:21:08
"Athens Greece, Eurasia",8965km,8965,341.12ms,341.12,26.29%,26.29,340.79ms,340.79,342.44ms,342.44,0.86ms,0.86,2018-11-10 12:21:08
"Atlanta United States, North America",12931km,12931,194.86ms,194.86,66.65%,66.65,194.72ms,194.72,194.97ms,194.97,0.60ms,0.6,2018-11-10 12:21:08
"Auckland New Zealand, Oceania",8853km,8853,168.03ms,168.03,52.70%,52.7,167.91ms,167.91,168.46ms,168.46,0.44ms,0.44,2018-11-10 12:21:08
