City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",10996km,10996,422.36ms,422.36,26.06%,26.06,421.08ms,421.08,425.65ms,425.65,1.37ms,1.37,2018-11-10 12:22:01
"Albany United States, North America",10863km,10863,247.40ms,247.4,43.98%,43.98,199.79ms,199.79,309.97ms,309.97,40.67ms,40.67,2018-11-10 12:22:01
"Alblasserdam Netherlands, Eurasia",5187km,5187,132.87ms,132.87,39.30%,39.3,132.38ms,132.38,134.75ms,134.75,0.70ms,0.7,2018-11-10 12:22:01
"Albuquerque United States, North America",13074km,13074,242.15ms,242.15,54.02%,54.02,238.87ms,238.87,285.86ms,285.86,10.02ms,10.02,2018-11-10 12:22:01
"Algiers Algeria, Africa",5096km,5096,111.19ms,111.19,45.91%,45.91,110.66ms,110.66,112.21ms,112.21,0.32ms,0.32,2018-11-10 12:22:01
"Amsterdam Netherlands, Eurasia",5197km,5197,127.39ms,127.39,40.92%,40.92,127.09ms,127.09,128.67ms,128.67,0.58ms,0.58,2018-11-10 12:22:01
"Anchorage United States, North America",10170km,10170,283.31ms,283.31,35.94%,35.94,283.03ms,283.03,284.29ms,284.29,0.53ms,0.53,2018-11-10 12:22:01
"Ankara Turkey, Eurasia",2674km,2674,290.05ms,290.05,9.22%,9.22,289.61ms,289.61,293.09ms,293.09,0.65ms,0.65,2018-11-10 12:22:01
"Antwerp Belgium, Eurasia",5186km,5186,140.48ms,140.48,37.04%,37.04,140.23ms,140.23,141.06ms,141.06,0.39ms,0.39,2018-11-10 12:22:01
"Arezzo Italy, Eurasia",4431km,4431,176.39ms,176.39,25.18%,25.18,176.15ms,176.15,176.96ms,176.96,0.60ms,0.6,2018-11-10 12:22:01
"Asheville United States, North America",11960km,11960,203.83ms,203.83,58.92%,58.92,203.60ms,203.6,205.06ms,205.06,0.45ms,0.45,2018-11-10 12:22:01
"Athens Greece, Eurasia",3308km,3308,169.03ms,169.03,19.57%,19.57,168.47ms,168.47,172.99ms,172.99,0.83ms,0.83,2018-11-10 12:22:01
"Atlanta United States, North America",12226km,12226,217.45ms,217.45,56.34%,56.34,216.93ms,216.93,219.00ms,219.0,0.54ms,0.54,2018-11-10 12:22:01
"Auckland New Zealand, Oceania",14184km,14184,212.39ms,212.39,66.91%,66.91,212.10ms,212.1,213.79ms,213.79,0.58ms,0.58,2018-11-10 12:22:01
"Austin United States, North America",13243km,13243,239.59ms,239.59,55.41%,55.41,229.70ms,229.7,265.02ms,265.02,9.67ms,9.67,2018-11-10 12:22:01
"Baltimore United States, North America",11306km,11306,191.73ms,191.73,59.19%,59.19,191.11ms,191.11,193.34ms,193.34,0.63ms,0.63,2018-11-10 12:22:01
"Bangalore India, Eurasia",2687km,2687,50.44ms,50.44,53.74%,53.74,50.16ms,50.16,51.06ms,51.06,0.21ms,0.21,2018-11-10 12:22:01
"Bangkok Thailand, Eurasia",4875km,4875,188.20ms,188.2,25.93%,25.93,183.32ms,183.32,211.38ms,211.38,8.06ms,8.06,2018-11-10 12:22:01
"Barcelona Spain, Eurasia",5186km,5186,275.00ms,275.0,18.86%,18.86,273.83ms,273.83,291.58ms,291.58,3.24ms,3.24,2018-11-10 12:22:01
"Basel Switzerland, Eurasia",4862km,4862,138.64ms,138.64,35.23%,35.23,138.26ms,138.26,140.29ms,140.29,0.65ms,0.65,2018-11-10 12:22:01
