City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",5424km,5424,139.10ms,139.1,39.02%,39.02,138.91ms,138.91,140.11ms,140.11,0.42ms,0.42,2018-11-10 12:21:34
"Albany United States, North America",15107km,15107,282.92ms,282.92,53.57%,53.57,218.76ms,218.76,350.53ms,350.53,35.69ms,35.69,2018-11-10 12:21:34
"Alblasserdam Netherlands, Eurasia",10513km,10513,166.68ms,166.68,63.33%,63.33,166.32ms,166.32,169.54ms,169.54,0.58ms,0.58,2018-11-10 12:21:34
"Albuquerque United States, North America",14880km,14880,215.10ms,215.1,69.21%,69.21,211.14ms,211.14,257.60ms,257.6,11.17ms,11.17,2018-11-10 12:21:34
"Algiers Algeria, Africa",10868km,10868,268.02ms,268.02,40.55%,40.55,267.56ms,267.56,273.38ms,273.38,1.23ms,1.23,2018-11-10 12:21:34
"Amsterdam Netherlands, Eurasia",10503km,10503,171.52ms,171.52,61.42%,61.42,171.31ms,171.31,172.20ms,172.2,0.17ms,0.17,2018-11-10 12:21:34
"Anchorage United States, North America",10742km,10742,179.21ms,179.21,60.01%,60.01,179.00ms,179.0,179.47ms,179.47,0.60ms,0.6,2018-11-10 12:21:34
"Ankara Turkey, Eurasia",8292km,8292,226.64ms,226.64,36.69%,36.69,224.11ms,224.11,248.18ms,248.18,4.83ms,4.83,2018-11-10 12:21:34
"Antwerp Belgium, Eurasia",10540km,10540,176.64ms,176.64,59.89%,59.89,176.47ms,176.47,177.51ms,177.51,0.28ms,0.28,2018-11-10 12:21:34
"Arezzo Italy, Eurasia",10057km,10057,205.92ms,205.92,49.06%,49.06,205.82ms,205.82,206.16ms,206.16,0.53ms,0.53,2018-11-10 12:21:34
"Asheville United States, North America",15857km,15857,251.41ms,251.41,63.18%,63.18,251.35ms,251.35,251.70ms,251.7,0.49ms,0.49,2018-11-10 12:21:34
"Athens Greece, Eurasia",9043km,9043,374.51ms,374.51,24.18%,24.18,374.20ms,374.2,376.74ms,376.74,0.84ms,0.84,2018-11-10 12:21:34
"Atlanta United States, North America",16023km,16023,241.55ms,241.55,66.49%,66.49,241.39ms,241.39,242.25ms,242.25,0.37ms,0.37,2018-11-10 12:21:34
"Auckland New Zealand, Oceania",8424km,8424,116.12ms,116.12,72.62%,72.62,115.89ms,115.89,116.60ms,116.6,0.23ms,0.23,2018-11-10 12:21:34
"Austin United States, North America",15830km,15830,230.23ms,230.23,68.83%,68.83,220.80ms,220.8,274.10ms,274.1,12.85ms,12.85,2018-11-10 12:21:34
"Baltimore United States, North America",15499km,15499,240.98ms,240.98,64.58%,64.58,240.62ms,240.62,242.78ms,242.78,0.84ms,0.84,2018-11-10 12:21:34
"Bangalore India, Eurasia",3156km,3156,41.74ms,41.74,76.98%,76.98,41.64ms,41.64,41.94ms,41.94,0.13ms,0.13,2018-11-10 12:21:34
"Bangkok Thailand, Eurasia",1423km,1423,41.25ms,41.25,34.71%,34.71,31.43ms,31.43,166.34ms,166.34,26.06ms,26.06,2018-11-10 12:21:34
"Barcelona Spain, Eurasia",10872km,10872,297.99ms,297.99,36.61%,36.61,297.64ms,297.64,298.68ms,298.68,0.64ms,0.64,2018-11-10 12:21:34
"Basel Switzerland, Eurasia",10359km,10359,182.91ms,182.91,56.92%,56.92,182.67ms,182.67,187.19ms,187.19,0.96ms,0.96,2018-11-10 12:21:34
"Belfast United Kingdom, Eurasia",11135km,11135,245.71ms,245.71,45.45%,45.45,245.55ms,245.55,245.91ms,245.91,0.52ms,0.52,2018-11-10 12:21:34
"Bergen Norway, Eurasia",10338km,10338,280.54ms,280.54,36.92%,36.92,280.33ms,280.33,281.41ms,281.41,0.69ms,0.69,2018-11-10 12:21:34
"Berkeley Springs United States, North America",15456km,15456,233.28ms,233.28,66.33%,66.33,233.14ms,233.14,233.47ms,233.47,0.14ms,0.14,2018-11-10 12:21:34
"Bern Switzerland, Eurasia",10376km,10376,185.44ms,185.44,56.09%,56.09,185.32ms,185.32,185.65ms,185.65,0.45ms,0.45,2018-11-10 12:21:34
"Bogota Colombia, South America",19314km,19314,316.22ms,316.22,61.12%,61.12,315.69ms,315.69,322.97ms,322.97,1.48ms,1.48,2018-11-10 12:21:34
"Boston United States, North America",15129km,15129,232.59ms,232.59,65.21%,65.21,232.28ms,232.28,234.90ms,234.9,0.63ms,0.63,2018-11-10 12:21:34
"Brasilia Brazil, South America",16520km,16520,371.11ms,371.11,44.53%,44.53,370.61ms,370.61,376.16ms,376.16,1.27ms,1.27,2018-11-10 12:21:34
"Bratislava Slovakia, Eurasia",9647km,9647,187.38ms,187.38,51.59%,51.59,187.28ms,187.28,187.66ms,187.66,0.44ms,0.44,2018-11-10 12:21:34
"Brisbane Australia, Oceania",6163km,6163,103.63ms,103.63,59.83%,59.83,103.56ms,103.56,103.77ms,103.77,0.35ms,0.35,2018-11-10 12:21:34
"Bristol United Kingdom, Eurasia",11012km,11012,189.19ms,189.19,58.26%,58.26,188.71ms,188.71,199.37ms,199.37,1.95ms,1.95,2018-11-10 12:21:34
"Brno Czech Republic, Eurasia",9686km,9686,170.09ms,170.09,56.98%,56.98,170.02ms,170.02,170.17ms,170.17,0.22ms,0.22,2018-11-10 12:21:34
"Bruges Belgium, Eurasia",10621km,10621,175.71ms,175.71,60.69%,60.69,175.36ms,175.36,177.75ms,177.75,0.56ms,0.56,2018-11-10 12:21:34
"Brunswick United States, North America",14945km,14945,226.02ms,226.02,66.13%,66.13,225.87ms,225.87,226.18ms,226.18,0.23ms,0.23,2018-11-10 12:21:34
"Brussels Belgium, Eurasia",10550km,10550,184.25ms,184.25,57.34%,57.34,183.96ms,183.96,189.00ms,189.0,0.96ms,0.96,2018-11-10 12:21:34
"Bucharest Romania, Eurasia",8925km,8925,197.56ms,197.56,45.30%,45.3,197.35ms,197.35,200.09ms,200.09,0.72ms,0.72,2018-11-10 12:21:34
"Budapest Hungary, Eurasia",9500km,9500,185.72ms,185.72,51.35%,51.35,185.24ms,185.24,186.22ms,186.22,0.59ms,0.59,2018-11-10 12:21:34
"Buenos Aires Argentina, South America",15885km,15885,372.86ms,372.86,42.70%,42.7,367.57ms,367.57,389.56ms,389.56,5.70ms,5.7,2018-11-10 12:21:34
"Buffalo United States, North America",15091km,15091,244.63ms,244.63,61.85%,61.85,243.15ms,243.15,251.74ms,251.74,2.21ms,2.21,2018-11-10 12:21:34
"Bursa Turkey, Eurasia",8616km,8616,223.55ms,223.55,38.64%,38.64,222.46ms,222.46,234.12ms,234.12,2.27ms,2.27,2018-11-10 12:21:34
"Cairo Egypt, Africa",8256km,8256,248.35ms,248.35,33.29%,33.29,235.84ms,235.84,289.31ms,289.31,10.38ms,10.38,2018-11-10 12:21:34
"Calgary Canada, North America",13185km,13185,184.70ms,184.7,71.66%,71.66,183.00ms,183.0,196.56ms,196.56,2.87ms,2.87,2018-11-10 12:21:34
"Canberra Australia, Oceania",6227km,6227,207.51ms,207.51,30.08%,30.08,207.16ms,207.16,214.70ms,214.7,1.40ms,1.4,2018-11-10 12:21:34
"Cape Town South Africa, Africa",9664km,9664,302.23ms,302.23,32.00%,32.0,302.07ms,302.07,303.14ms,303.14,0.64ms,0.64,2018-11-10 12:21:34
"Caracas Venezuela, South America",18345km,18345,289.18ms,289.18,63.48%,63.48,288.68ms,288.68,290.38ms,290.38,0.82ms,0.82,2018-11-10 12:21:34
"Cardiff United Kingdom, Eurasia",11051km,11051,189.41ms,189.41,58.47%,58.47,188.78ms,188.78,195.65ms,195.65,1.35ms,1.35,2018-11-10 12:21:34
"Carlow Ireland, Eurasia",11256km,11256,211.99ms,211.99,53.35%,53.35,211.76ms,211.76,215.29ms,215.29,0.84ms,0.84,2018-11-10 12:21:34
"Charlotte United States, North America",15922km,15922,255.71ms,255.71,62.44%,62.44,255.64ms,255.64,255.92ms,255.92,0.46ms,0.46,2018-11-10 12:21:34
