City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",13660km,13660,184.08ms,184.08,74.24%,74.24,183.70ms,183.7,186.06ms,186.06,0.53ms,0.53,2018-11-10 12:19:28
"Albany United States, North America",3477km,3477,122.34ms,122.34,28.50%,28.5,59.87ms,59.87,213.22ms,213.22,42.09ms,42.09,2018-11-10 12:19:28
"Alblasserdam Netherlands, Eurasia",8718km,8718,132.18ms,132.18,66.05%,66.05,131.99ms,131.99,132.37ms,132.37,0.27ms,0.27,2018-11-10 12:19:28
"Albuquerque United States, North America",536km,536,46.36ms,46.36,11.65%,11.65,40.93ms,40.93,88.88ms,88.88,12.58ms,12.58,2018-11-10 12:19:28
"Algiers Algeria, Africa",9720km,9720,164.04ms,164.04,59.27%,59.27,163.41ms,163.41,164.65ms,164.65,0.37ms,0.37,2018-11-10 12:19:28
"Amsterdam Netherlands, Eurasia",8689km,8689,154.58ms,154.58,56.42%,56.42,154.43ms,154.43,154.80ms,154.8,0.19ms,0.19,2018-11-10 12:19:28
"Anchorage United States, North America",4100km,4100,64.95ms,64.95,64.06%,64.06,64.60ms,64.6,65.42ms,65.42,0.31ms,0.31,2018-11-10 12:19:28
"Ankara Turkey, Eurasia",11102km,11102,174.42ms,174.42,63.80%,63.8,173.70ms,173.7,185.90ms,185.9,2.21ms,2.21,2018-11-10 12:19:28
"Antwerp Belgium, Eurasia",8752km,8752,139.99ms,139.99,62.96%,62.96,139.84ms,139.84,140.18ms,140.18,0.33ms,0.33,2018-11-10 12:19:28
"Arezzo Italy, Eurasia",9751km,9751,152.12ms,152.12,64.15%,64.15,151.92ms,151.92,153.48ms,153.48,0.44ms,0.44,2018-11-10 12:19:28
"Asheville United States, North America",2706km,2706,56.18ms,56.18,48.32%,48.32,56.06ms,56.06,56.41ms,56.41,0.31ms,0.31,2018-11-10 12:19:28
"Athens Greece, Eurasia",10860km,10860,181.21ms,181.21,60.00%,60.0,180.96ms,180.96,182.59ms,182.59,0.50ms,0.5,2018-11-10 12:19:28
