City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Ljubljana Slovenia, Eurasia",9541km,9541,178.54ms,178.54,53.60%,53.6,178.11ms,178.11,181.14ms,181.14,0.84ms,0.84,2018-11-10 12:22:08
"London United Kingdom, Eurasia",10547km,10547,179.64ms,179.64,58.92%,58.92,179.36ms,179.36,180.78ms,180.78,0.41ms,0.41,2018-11-10 12:22:08
"Los Angeles United States, North America",14141km,14141,195.00ms,195.0,72.52%,72.52,194.76ms,194.76,195.72ms,195.72,0.59ms,0.59,2018-11-10 12:22:08
"Louisville United States, North America",15354km,15354,241.90ms,241.9,63.71%,63.71,241.70ms,241.7,242.11ms,242.11,0.10ms,0.1,2018-11-10 12:22:08
"Lugano Switzerland, Eurasia",9970km,9970,272.99ms,272.99,36.65%,36.65,267.00ms,267.0,279.43ms,279.43,3.62ms,3.62,2018-11-10 12:22:08
"Luxembourg Luxembourg, Eurasia",10144km,10144,260.89ms,260.89,39.02%,39.02,260.64ms,260.64,261.61ms,261.61,0.25ms,0.25,2018-11-10 12:22:08
"Lyon France, Eurasia",10295km,10295,162.45ms,162.45,63.55%,63.55,162.23ms,162.23,162.68ms,162.68,0.51ms,0.51,2018-11-10 12:22:08
"Madrid Spain, Eurasia",11073km,11073,169.78ms,169.78,65.52%,65.52,169.45ms,169.45,172.93ms,172.93,0.83ms,0.83,2018-11-10 12:22:08
"Maidstone United Kingdom, Eurasia",10509km,10509,169.92ms,169.92,62.18%,62.18,167.92ms,167.92,180.30ms,180.3,3.18ms,3.18,2018-11-10 12:22:08
"Manchester United Kingdom, Eurasia",10642km,10642,250.18ms,250.18,42.57%,42.57,240.76ms,240.76,341.83ms,341.83,24.59ms,24.59,2018-11-10 12:22:08
"Manhattan United States, North America",15115km,15115,246.63ms,246.63,61.44%,61.44,246.27ms,246.27,248.10ms,248.1,0.65ms,0.65,2018-11-10 12:22:08
"Manila Philippines, Eurasia",2469km,2469,62.76ms,62.76,39.82%,39.82,61.27ms,61.27,96.92ms,96.92,6.46ms,6.46,2018-11-10 12:22:08
"Marseille France, Eurasia",10280km,10280,253.49ms,253.49,40.63%,40.63,251.74ms,251.74,260.28ms,260.28,3.19ms,3.19,2018-11-10 12:22:08
"Medellin Colombia, South America",18934km,18934,390.04ms,390.04,48.55%,48.55,325.70ms,325.7,418.42ms,418.42,41.76ms,41.76,2018-11-10 12:22:08
"Melbourne Australia, Oceania",6367km,6367,89.40ms,89.4,71.54%,71.54,89.10ms,89.1,90.12ms,90.12,0.46ms,0.46,2018-11-10 12:22:08
"Memphis United States, North America",15590km,15590,249.76ms,249.76,62.61%,62.61,249.54ms,249.54,250.07ms,250.07,0.32ms,0.32,2018-11-10 12:22:08
"Mexico Mexico, North America",16632km,16632,250.90ms,250.9,66.53%,66.53,250.71ms,250.71,251.10ms,251.1,0.64ms,0.64,2018-11-10 12:22:08
