City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",16303km,16303,237.40ms,237.4,68.79%,68.79,237.23ms,237.23,238.38ms,238.38,0.64ms,0.64,2018-11-10 12:19:20
"Albany United States, North America",817km,817,95.31ms,95.31,8.60%,8.6,35.93ms,35.93,177.81ms,177.81,40.60ms,40.6,2018-11-10 12:19:20
"Alblasserdam Netherlands, Eurasia",6396km,6396,102.57ms,102.57,62.71%,62.71,102.26ms,102.26,103.71ms,103.71,0.38ms,0.38,2018-11-10 12:19:20
"Albuquerque United States, North America",2128km,2128,53.75ms,53.75,40.15%,40.15,50.52ms,50.52,90.17ms,90.17,8.05ms,8.05,2018-11-10 12:19:21
"Algiers Algeria, Africa",7156km,7156,148.77ms,148.77,48.35%,48.35,148.12ms,148.12,150.83ms,150.83,0.75ms,0.75,2018-11-10 12:19:21
"Amsterdam Netherlands, Eurasia",6377km,6377,110.59ms,110.59,57.97%,57.97,110.35ms,110.35,112.66ms,112.66,0.48ms,0.48,2018-11-10 12:19:21
"Anchorage United States, North America",4822km,4822,100.28ms,100.28,48.22%,48.22,100.03ms,100.03,101.00ms,101.0,0.42ms,0.42,2018-11-10 12:19:21
"Ankara Turkey, Eurasia",8911km,8911,185.15ms,185.15,48.17%,48.17,184.32ms,184.32,198.00ms,198.0,2.55ms,2.55,2018-11-10 12:19:21
"Antwerp Belgium, Eurasia",6414km,6414,116.83ms,116.83,55.29%,55.29,116.68ms,116.68,117.33ms,117.33,0.24ms,0.24,2018-11-10 12:19:21
"Arezzo Italy, Eurasia",7346km,7346,123.57ms,123.57,59.72%,59.72,123.45ms,123.45,123.93ms,123.93,0.45ms,0.45,2018-11-10 12:19:21
"Asheville United States, North America",680km,680,36.44ms,36.44,18.89%,18.89,36.37ms,36.37,36.60ms,36.6,0.15ms,0.15,2018-11-10 12:19:21
"Athens Greece, Eurasia",8505km,8505,161.00ms,161.0,52.83%,52.83,160.63ms,160.63,165.52ms,165.52,0.97ms,0.97,2018-11-10 12:19:21
"Atlanta United States, North America",883km,883,30.55ms,30.55,29.43%,29.43,30.36ms,30.36,31.04ms,31.04,0.29ms,0.29,2018-11-10 12:19:21
"Auckland New Zealand, Oceania",13492km,13492,291.08ms,291.08,46.36%,46.36,290.87ms,290.87,291.38ms,291.38,0.41ms,0.41,2018-11-10 12:19:21
"Austin United States, North America",1795km,1795,52.95ms,52.95,34.52%,34.52,42.53ms,42.53,80.31ms,80.31,10.80ms,10.8,2018-11-10 12:19:21
"Baltimore United States, North America",645km,645,24.83ms,24.83,26.88%,26.88,24.45ms,24.45,28.36ms,28.36,0.81ms,0.81,2018-11-10 12:19:21
"Bangalore India, Eurasia",13644km,13644,245.37ms,245.37,55.69%,55.69,245.13ms,245.13,245.56ms,245.56,0.43ms,0.43,2018-11-10 12:19:21
"Bangkok Thailand, Eurasia",13842km,13842,262.21ms,262.21,52.83%,52.83,246.92ms,246.92,396.81ms,396.81,30.73ms,30.73,2018-11-10 12:19:21
"Barcelona Spain, Eurasia",6811km,6811,136.52ms,136.52,50.08%,50.08,136.28ms,136.28,137.13ms,137.13,0.25ms,0.25,2018-11-10 12:19:21
"Basel Switzerland, Eurasia",6817km,6817,130.54ms,130.54,52.44%,52.44,130.40ms,130.4,131.40ms,131.4,0.51ms,0.51,2018-11-10 12:19:21
"Belfast United Kingdom, Eurasia",5630km,5630,111.20ms,111.2,50.72%,50.72,110.97ms,110.97,111.50ms,111.5,0.44ms,0.44,2018-11-10 12:19:21
"Bergen Norway, Eurasia",6028km,6028,140.25ms,140.25,43.06%,43.06,139.98ms,139.98,141.19ms,141.19,0.45ms,0.45,2018-11-10 12:19:21
"Berkeley Springs United States, North America",504km,504,31.30ms,31.3,16.26%,16.26,31.21ms,31.21,31.41ms,31.41,0.12ms,0.12,2018-11-10 12:19:21
"Bern Switzerland, Eurasia",6843km,6843,117.74ms,117.74,58.49%,58.49,117.59ms,117.59,118.10ms,118.1,0.43ms,0.43,2018-11-10 12:19:21
"Bogota Colombia, South America",4229km,4229,122.74ms,122.74,34.66%,34.66,121.95ms,121.95,127.59ms,127.59,1.42ms,1.42,2018-11-10 12:19:21
"Boston United States, North America",1036km,1036,26.47ms,26.47,39.85%,39.85,26.26ms,26.26,26.90ms,26.9,0.16ms,0.16,2018-11-10 12:19:21
"Brasilia Brazil, South America",7367km,7367,163.99ms,163.99,45.20%,45.2,162.04ms,162.04,198.16ms,198.16,6.76ms,6.76,2018-11-10 12:19:21
"Bratislava Slovakia, Eurasia",7368km,7368,124.92ms,124.92,59.42%,59.42,124.77ms,124.77,126.14ms,126.14,0.53ms,0.53,2018-11-10 12:19:21
"Brisbane Australia, Oceania",14701km,14701,289.93ms,289.93,50.87%,50.87,289.76ms,289.76,290.33ms,290.33,0.75ms,0.75,2018-11-10 12:19:21
"Bristol United Kingdom, Eurasia",5966km,5966,97.87ms,97.87,61.51%,61.51,97.71ms,97.71,98.44ms,98.44,0.45ms,0.45,2018-11-10 12:19:21
"Brno Czech Republic, Eurasia",7270km,7270,123.82ms,123.82,59.11%,59.11,123.70ms,123.7,124.11ms,124.11,0.20ms,0.2,2018-11-10 12:19:21
"Bruges Belgium, Eurasia",6342km,6342,103.56ms,103.56,61.57%,61.57,103.35ms,103.35,104.73ms,104.73,0.49ms,0.49,2018-11-10 12:19:21
"Brunswick United States, North America",1137km,1137,37.81ms,37.81,30.73%,30.73,37.60ms,37.6,38.30ms,38.3,0.28ms,0.28,2018-11-10 12:19:21
"Brussels Belgium, Eurasia",6430km,6430,99.58ms,99.58,64.95%,64.95,99.48ms,99.48,99.89ms,99.89,0.36ms,0.36,2018-11-10 12:19:21
"Bucharest Romania, Eurasia",8164km,8164,146.60ms,146.6,55.92%,55.92,146.43ms,146.43,146.86ms,146.86,0.46ms,0.46,2018-11-10 12:19:21
"Budapest Hungary, Eurasia",7527km,7527,125.55ms,125.55,60.22%,60.22,125.05ms,125.05,127.20ms,127.2,0.53ms,0.53,2018-11-10 12:19:21
"Buenos Aires Argentina, South America",8864km,8864,176.22ms,176.22,50.36%,50.36,173.55ms,173.55,190.91ms,190.91,4.40ms,4.4,2018-11-10 12:19:21
"Buffalo United States, North America",409km,409,28.34ms,28.34,14.61%,14.61,26.95ms,26.95,36.71ms,36.71,2.57ms,2.57,2018-11-10 12:19:21
"Bursa Turkey, Eurasia",8666km,8666,192.91ms,192.91,45.14%,45.14,192.50ms,192.5,198.61ms,198.61,1.09ms,1.09,2018-11-10 12:19:21
"Cairo Egypt, Africa",9616km,9616,161.53ms,161.53,59.73%,59.73,159.39ms,159.39,168.57ms,168.57,2.10ms,2.1,2018-11-10 12:19:21
"Calgary Canada, North America",2539km,2539,80.72ms,80.72,31.74%,31.74,78.88ms,78.88,90.98ms,90.98,2.89ms,2.89,2018-11-10 12:19:21
"Canberra Australia, Oceania",15450km,15450,229.38ms,229.38,67.47%,67.47,229.06ms,229.06,232.32ms,232.32,0.92ms,0.92,2018-11-10 12:19:21
"Cape Town South Africa, Africa",13349km,13349,236.93ms,236.93,56.56%,56.56,236.72ms,236.72,239.25ms,239.25,0.76ms,0.76,2018-11-10 12:19:21
"Caracas Venezuela, South America",3831km,3831,87.78ms,87.78,44.03%,44.03,86.95ms,86.95,94.58ms,94.58,1.36ms,1.36,2018-11-10 12:19:21
"Cardiff United Kingdom, Eurasia",5927km,5927,105.51ms,105.51,56.45%,56.45,105.03ms,105.03,110.01ms,110.01,0.96ms,0.96,2018-11-10 12:19:21
"Carlow Ireland, Eurasia",5633km,5633,120.64ms,120.64,46.94%,46.94,120.53ms,120.53,120.92ms,120.92,0.41ms,0.41,2018-11-10 12:19:21
"Charlotte United States, North America",754km,754,41.82ms,41.82,18.39%,18.39,41.73ms,41.73,41.97ms,41.97,0.23ms,0.23,2018-11-10 12:19:21
"Cheltenham United Kingdom, Eurasia",5978km,5978,99.10ms,99.1,60.38%,60.38,99.03ms,99.03,99.25ms,99.25,0.29ms,0.29,2018-11-10 12:19:21
"Chennai India, Eurasia",13710km,13710,242.87ms,242.87,56.65%,56.65,242.70ms,242.7,243.41ms,243.41,0.56ms,0.56,2018-11-10 12:19:22
"Chicago United States, North America",338km,338,18.73ms,18.73,18.78%,18.78,18.67ms,18.67,19.18ms,19.18,0.21ms,0.21,2018-11-10 12:19:22
"Chisinau Moldova, Eurasia",8126km,8126,211.82ms,211.82,38.51%,38.51,211.37ms,211.37,214.03ms,214.03,0.84ms,0.84,2018-11-10 12:19:22
"Christchurch New Zealand, Oceania",14009km,14009,215.82ms,215.82,65.16%,65.16,215.49ms,215.49,217.58ms,217.58,0.69ms,0.69,2018-11-10 12:19:22
"Cincinnati United States, North America",296km,296,9.44ms,9.44,32.89%,32.89,9.37ms,9.37,9.66ms,9.66,0.12ms,0.12,2018-11-10 12:19:22
"Cleveland United States, North America",185km,185,23.04ms,23.04,8.04%,8.04,22.76ms,22.76,24.50ms,24.5,0.44ms,0.44,2018-11-10 12:19:22
