City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",15204km,15204,214.91ms,214.91,71.05%,71.05,214.68ms,214.68,216.45ms,216.45,0.55ms,0.55,2018-11-10 12:18:53
"Albany United States, North America",1907km,1907,86.16ms,86.16,22.17%,22.17,34.10ms,34.1,136.00ms,136.0,38.79ms,38.79,2018-11-10 12:18:53
"Alblasserdam Netherlands, Eurasia",7231km,7231,107.05ms,107.05,67.58%,67.58,106.93ms,106.93,108.41ms,108.41,0.27ms,0.27,2018-11-10 12:18:53
"Albuquerque United States, North America",1076km,1076,35.18ms,35.18,30.74%,30.74,31.80ms,31.8,72.07ms,72.07,8.60ms,8.6,2018-11-10 12:18:53
"Algiers Algeria, Africa",8144km,8144,141.11ms,141.11,57.76%,57.76,140.57ms,140.57,141.73ms,141.73,0.54ms,0.54,2018-11-10 12:18:53
"Amsterdam Netherlands, Eurasia",7206km,7206,118.88ms,118.88,61.07%,61.07,118.73ms,118.73,119.31ms,119.31,0.46ms,0.46,2018-11-10 12:18:53
"Anchorage United States, North America",4193km,4193,70.81ms,70.81,59.90%,59.9,70.47ms,70.47,72.25ms,72.25,0.37ms,0.37,2018-11-10 12:18:53
"Ankara Turkey, Eurasia",9690km,9690,156.75ms,156.75,62.12%,62.12,156.43ms,156.43,159.83ms,159.83,0.67ms,0.67,2018-11-10 12:18:53
"Antwerp Belgium, Eurasia",7258km,7258,117.62ms,117.62,62.03%,62.03,117.37ms,117.37,117.91ms,117.91,0.34ms,0.34,2018-11-10 12:18:53
"Arezzo Italy, Eurasia",8234km,8234,136.94ms,136.94,60.54%,60.54,136.74ms,136.74,137.16ms,137.16,0.35ms,0.35,2018-11-10 12:18:53
"Asheville United States, North America",1362km,1362,55.77ms,55.77,24.76%,24.76,55.61ms,55.61,57.31ms,57.31,0.39ms,0.39,2018-11-10 12:18:53
"Athens Greece, Eurasia",9370km,9370,161.38ms,161.38,58.20%,58.2,161.19ms,161.19,161.99ms,161.99,0.57ms,0.57,2018-11-10 12:18:53
"Atlanta United States, North America",1340km,1340,29.66ms,29.66,46.21%,46.21,29.48ms,29.48,30.77ms,30.77,0.29ms,0.29,2018-11-10 12:18:53
