City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",15296km,15296,305.04ms,305.04,50.15%,50.15,304.89ms,304.89,305.18ms,305.18,0.70ms,0.7,2018-11-10 12:20:57
"Albany United States, North America",6796km,6796,207.24ms,207.24,32.83%,32.83,156.26ms,156.26,257.48ms,257.48,38.00ms,38.0,2018-11-10 12:20:57
"Alblasserdam Netherlands, Eurasia",7554km,7554,208.84ms,208.84,36.32%,36.32,208.64ms,208.64,210.89ms,210.89,0.74ms,0.74,2018-11-10 12:20:57
"Albuquerque United States, North America",8837km,8837,126.11ms,126.11,70.13%,70.13,123.03ms,123.03,169.16ms,169.16,9.77ms,9.77,2018-11-10 12:20:57
"Algiers Algeria, Africa",6270km,6270,245.73ms,245.73,25.59%,25.59,245.14ms,245.14,246.87ms,246.87,0.67ms,0.67,2018-11-10 12:20:57
"Amsterdam Netherlands, Eurasia",7591km,7591,216.33ms,216.33,35.14%,35.14,216.19ms,216.19,217.01ms,217.01,0.56ms,0.56,2018-11-10 12:20:57
"Anchorage United States, North America",12022km,12022,170.94ms,170.94,70.72%,70.72,170.47ms,170.47,175.61ms,175.61,1.05ms,1.05,2018-11-10 12:20:57
"Ankara Turkey, Eurasia",8664km,8664,273.93ms,273.93,31.74%,31.74,273.46ms,273.46,279.75ms,279.75,1.24ms,1.24,2018-11-10 12:20:57
"Antwerp Belgium, Eurasia",7489km,7489,242.30ms,242.3,30.95%,30.95,242.04ms,242.04,246.76ms,246.76,0.93ms,0.93,2018-11-10 12:20:57
"Arezzo Italy, Eurasia",7324km,7324,217.50ms,217.5,33.75%,33.75,217.41ms,217.41,217.68ms,217.68,0.57ms,0.57,2018-11-10 12:20:57
"Asheville United States, North America",6884km,6884,86.80ms,86.8,80.05%,80.05,86.69ms,86.69,87.55ms,87.55,0.20ms,0.2,2018-11-10 12:20:57
"Athens Greece, Eurasia",7851km,7851,280.79ms,280.79,28.04%,28.04,280.51ms,280.51,284.00ms,284.0,0.96ms,0.96,2018-11-10 12:20:57
"Atlanta United States, North America",6915km,6915,81.18ms,81.18,85.37%,85.37,80.99ms,80.99,81.51ms,81.51,0.36ms,0.36,2018-11-10 12:20:57
"Auckland New Zealand, Oceania",14246km,14246,288.28ms,288.28,49.47%,49.47,288.17ms,288.17,289.12ms,289.12,0.76ms,0.76,2018-11-10 12:20:57
"Austin United States, North America",7879km,7879,118.03ms,118.03,66.77%,66.77,104.48ms,104.48,170.69ms,170.69,15.58ms,15.58,2018-11-10 12:20:57
"Baltimore United States, North America",6712km,6712,125.64ms,125.64,53.70%,53.7,125.14ms,125.14,130.88ms,130.88,1.11ms,1.11,2018-11-10 12:20:57
"Bangalore India, Eurasia",12609km,12609,336.81ms,336.81,37.53%,37.53,336.65ms,336.65,337.53ms,337.53,0.56ms,0.56,2018-11-10 12:20:57
