City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",15115km,15115,320.81ms,320.81,47.23%,47.23,320.61ms,320.61,321.58ms,321.58,0.32ms,0.32,2018-11-10 12:19:32
"Albany United States, North America",6637km,6637,161.21ms,161.21,41.22%,41.22,90.86ms,90.86,231.27ms,231.27,36.72ms,36.72,2018-11-10 12:19:32
"Alblasserdam Netherlands, Eurasia",929km,929,18.52ms,18.52,51.61%,51.61,18.20ms,18.2,18.91ms,18.91,0.19ms,0.19,2018-11-10 12:19:32
"Albuquerque United States, North America",9166km,9166,143.81ms,143.81,64.10%,64.1,142.40ms,142.4,160.53ms,160.53,3.91ms,3.91,2018-11-10 12:19:32
"Algiers Algeria, Africa",1673km,1673,60.45ms,60.45,27.88%,27.88,60.05ms,60.05,60.92ms,60.92,0.25ms,0.25,2018-11-10 12:19:32
"Amsterdam Netherlands, Eurasia",945km,945,22.38ms,22.38,42.95%,42.95,22.21ms,22.21,23.25ms,23.25,0.23ms,0.23,2018-11-10 12:19:32
"Anchorage United States, North America",7787km,7787,179.92ms,179.92,43.50%,43.5,179.64ms,179.64,180.26ms,180.26,0.54ms,0.54,2018-11-10 12:19:32
"Ankara Turkey, Eurasia",1602km,1602,64.49ms,64.49,25.03%,25.03,63.85ms,63.85,68.75ms,68.75,1.24ms,1.24,2018-11-10 12:19:32
"Antwerp Belgium, Eurasia",922km,922,25.14ms,25.14,36.88%,36.88,25.00ms,25.0,26.89ms,26.89,0.38ms,0.38,2018-11-10 12:19:32
"Arezzo Italy, Eurasia",631km,631,43.53ms,43.53,14.67%,14.67,43.45ms,43.45,43.71ms,43.71,0.16ms,0.16,2018-11-10 12:19:32
"Asheville United States, North America",7732km,7732,116.46ms,116.46,66.66%,66.66,116.44ms,116.44,116.52ms,116.52,0.41ms,0.41,2018-11-10 12:19:32
"Athens Greece, Eurasia",1284km,1284,44.30ms,44.3,29.18%,29.18,44.20ms,44.2,44.92ms,44.92,0.29ms,0.29,2018-11-10 12:19:32
"Atlanta United States, North America",7996km,7996,112.65ms,112.65,71.39%,71.39,112.48ms,112.48,113.58ms,113.58,0.27ms,0.27,2018-11-10 12:19:32
"Auckland New Zealand, Oceania",17855km,17855,345.59ms,345.59,51.75%,51.75,345.52ms,345.52,345.92ms,345.92,0.23ms,0.23,2018-11-10 12:19:32
"Austin United States, North America",9113km,9113,139.88ms,139.88,65.56%,65.56,129.09ms,129.09,165.38ms,165.38,10.40ms,10.4,2018-11-10 12:19:32
"Baltimore United States, North America",7070km,7070,100.07ms,100.07,70.70%,70.7,99.82ms,99.82,101.34ms,101.34,0.52ms,0.52,2018-11-10 12:19:32
"Bangalore India, Eurasia",6819km,6819,172.42ms,172.42,39.65%,39.65,172.20ms,172.2,172.81ms,172.81,0.29ms,0.29,2018-11-10 12:19:32
"Bangkok Thailand, Eurasia",8441km,8441,192.71ms,192.71,43.96%,43.96,190.04ms,190.04,233.65ms,233.65,8.10ms,8.1,2018-11-10 12:19:32
"Barcelona Spain, Eurasia",1350km,1350,50.47ms,50.47,27.00%,27.0,50.19ms,50.19,50.84ms,50.84,0.20ms,0.2,2018-11-10 12:19:32
"Basel Switzerland, Eurasia",658km,658,13.95ms,13.95,50.62%,50.62,13.79ms,13.79,14.28ms,14.28,0.16ms,0.16,2018-11-10 12:19:32
"Belfast United Kingdom, Eurasia",1693km,1693,41.30ms,41.3,41.29%,41.29,41.18ms,41.18,41.45ms,41.45,0.23ms,0.23,2018-11-10 12:19:32
"Bergen Norway, Eurasia",1526km,1526,42.67ms,42.67,36.33%,36.33,42.46ms,42.46,44.54ms,44.54,0.43ms,0.43,2018-11-10 12:19:32
"Berkeley Springs United States, North America",7146km,7146,112.19ms,112.19,63.80%,63.8,112.11ms,112.11,112.40ms,112.4,0.31ms,0.31,2018-11-10 12:19:32
"Bern Switzerland, Eurasia",683km,683,14.18ms,14.18,48.79%,48.79,14.00ms,14.0,14.53ms,14.53,0.16ms,0.16,2018-11-10 12:19:32
"Bogota Colombia, South America",9662km,9662,205.71ms,205.71,47.13%,47.13,204.90ms,204.9,211.94ms,211.94,1.69ms,1.69,2018-11-10 12:19:32
"Boston United States, North America",6492km,6492,88.58ms,88.58,73.77%,73.77,88.32ms,88.32,91.37ms,91.37,0.64ms,0.64,2018-11-10 12:19:32
"Brasilia Brazil, South America",9528km,9528,242.61ms,242.61,39.37%,39.37,241.81ms,241.81,246.41ms,246.41,1.23ms,1.23,2018-11-10 12:19:32
"Bratislava Slovakia, Eurasia",55km,55,1.98ms,1.98,55.00%,55.0,1.89ms,1.89,2.10ms,2.1,0.04ms,0.04,2018-11-10 12:19:32
"Brisbane Australia, Oceania",15650km,15650,321.26ms,321.26,48.75%,48.75,321.02ms,321.02,322.49ms,322.49,0.63ms,0.63,2018-11-10 12:19:32
