City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",17211km,17211,235.32ms,235.32,73.24%,73.24,235.07ms,235.07,236.43ms,236.43,0.54ms,0.54,2018-11-10 12:18:31
"Albany United States, North America",157km,157,44.89ms,44.89,3.57%,3.57,9.67ms,9.67,109.23ms,109.23,38.90ms,38.9,2018-11-10 12:18:31
"Alblasserdam Netherlands, Eurasia",5718km,5718,78.75ms,78.75,73.31%,73.31,78.40ms,78.4,83.53ms,83.53,0.98ms,0.98,2018-11-10 12:18:31
"Albuquerque United States, North America",3028km,3028,62.39ms,62.39,48.84%,48.84,59.37ms,59.37,97.96ms,97.96,7.41ms,7.41,2018-11-10 12:18:31
"Algiers Algeria, Africa",6335km,6335,117.35ms,117.35,54.15%,54.15,116.26ms,116.26,133.54ms,133.54,3.03ms,3.03,2018-11-10 12:18:31
"Amsterdam Netherlands, Eurasia",5704km,5704,86.86ms,86.86,66.33%,66.33,84.57ms,84.57,94.95ms,94.95,2.67ms,2.67,2018-11-10 12:18:31
"Anchorage United States, North America",5405km,5405,105.87ms,105.87,51.48%,51.48,105.57ms,105.57,107.08ms,107.08,0.51ms,0.51,2018-11-10 12:18:31
"Ankara Turkey, Eurasia",8249km,8249,152.62ms,152.62,54.27%,54.27,152.32ms,152.32,153.01ms,153.01,0.39ms,0.39,2018-11-10 12:18:31
"Antwerp Belgium, Eurasia",5728km,5728,86.82ms,86.82,66.60%,66.6,86.60ms,86.6,87.49ms,87.49,0.22ms,0.22,2018-11-10 12:18:31
"Arezzo Italy, Eurasia",6609km,6609,103.84ms,103.84,64.17%,64.17,103.68ms,103.68,104.39ms,104.39,0.41ms,0.41,2018-11-10 12:18:31
"Asheville United States, North America",1088km,1088,30.95ms,30.95,36.27%,36.27,30.83ms,30.83,31.10ms,31.1,0.21ms,0.21,2018-11-10 12:18:31
"Athens Greece, Eurasia",7778km,7778,128.75ms,128.75,60.77%,60.77,128.53ms,128.53,130.90ms,130.9,0.45ms,0.45,2018-11-10 12:18:31
"Atlanta United States, North America",1350km,1350,24.06ms,24.06,56.25%,56.25,23.72ms,23.72,25.61ms,25.61,0.43ms,0.43,2018-11-10 12:18:31
"Auckland New Zealand, Oceania",14338km,14338,231.12ms,231.12,62.07%,62.07,230.93ms,230.93,232.73ms,232.73,0.53ms,0.53,2018-11-10 12:18:31
"Austin United States, North America",2575km,2575,58.07ms,58.07,44.40%,44.4,45.28ms,45.28,128.13ms,128.13,16.28ms,16.28,2018-11-10 12:18:31
"Baltimore United States, North America",423km,423,17.32ms,17.32,24.88%,24.88,16.76ms,16.76,20.98ms,20.98,0.90ms,0.9,2018-11-10 12:18:31
"Bangalore India, Eurasia",13227km,13227,223.82ms,223.82,59.31%,59.31,223.61ms,223.61,224.51ms,224.51,0.60ms,0.6,2018-11-10 12:18:31
"Bangkok Thailand, Eurasia",13824km,13824,243.87ms,243.87,56.89%,56.89,239.59ms,239.59,272.59ms,272.59,5.92ms,5.92,2018-11-10 12:18:31
"Barcelona Spain, Eurasia",6021km,6021,114.93ms,114.93,52.82%,52.82,114.52ms,114.52,115.88ms,115.88,0.24ms,0.24,2018-11-10 12:18:31
"Basel Switzerland, Eurasia",6102km,6102,98.36ms,98.36,62.27%,62.27,98.18ms,98.18,99.39ms,99.39,0.49ms,0.49,2018-11-10 12:18:31
"Belfast United Kingdom, Eurasia",4957km,4957,89.58ms,89.58,55.70%,55.7,89.45ms,89.45,89.81ms,89.81,0.35ms,0.35,2018-11-10 12:18:31
"Bergen Norway, Eurasia",5467km,5467,116.16ms,116.16,47.13%,47.13,115.42ms,115.42,125.98ms,125.98,1.95ms,1.95,2018-11-10 12:18:31
"Berkeley Springs United States, North America",519km,519,29.07ms,29.07,17.90%,17.9,28.74ms,28.74,30.93ms,30.93,0.50ms,0.5,2018-11-10 12:18:31
"Bern Switzerland, Eurasia",6122km,6122,113.74ms,113.74,54.18%,54.18,113.53ms,113.53,115.23ms,115.23,0.42ms,0.42,2018-11-10 12:18:31
"Bogota Colombia, South America",4117km,4117,99.88ms,99.88,41.59%,41.59,99.51ms,99.51,104.28ms,104.28,0.93ms,0.93,2018-11-10 12:18:31
"Boston United States, North America",156km,156,10.08ms,10.08,15.60%,15.6,9.79ms,9.79,11.07ms,11.07,0.22ms,0.22,2018-11-10 12:18:31
"Brasilia Brazil, South America",6872km,6872,159.01ms,159.01,43.22%,43.22,148.35ms,148.35,422.34ms,422.34,48.97ms,48.97,2018-11-10 12:18:31
"Bratislava Slovakia, Eurasia",6698km,6698,101.74ms,101.74,66.32%,66.32,101.46ms,101.46,102.78ms,102.78,0.33ms,0.33,2018-11-10 12:18:31
"Brisbane Australia, Oceania",15609km,15609,222.31ms,222.31,70.31%,70.31,222.11ms,222.11,222.81ms,222.81,0.38ms,0.38,2018-11-10 12:18:31
"Bristol United Kingdom, Eurasia",5260km,5260,78.48ms,78.48,67.44%,67.44,78.22ms,78.22,78.88ms,78.88,0.29ms,0.29,2018-11-10 12:18:31
"Brno Czech Republic, Eurasia",6608km,6608,108.33ms,108.33,61.19%,61.19,108.17ms,108.17,108.66ms,108.66,0.46ms,0.46,2018-11-10 12:18:31
"Bruges Belgium, Eurasia",5652km,5652,80.37ms,80.37,70.65%,70.65,79.84ms,79.84,83.30ms,83.3,0.81ms,0.81,2018-11-10 12:18:31
"Brunswick United States, North America",338km,338,14.98ms,14.98,24.14%,24.14,14.78ms,14.78,15.55ms,15.55,0.17ms,0.17,2018-11-10 12:18:31
"Brussels Belgium, Eurasia",5739km,5739,82.48ms,82.48,69.99%,69.99,82.34ms,82.34,83.00ms,83.0,0.35ms,0.35,2018-11-10 12:18:31
"Bucharest Romania, Eurasia",7502km,7502,125.14ms,125.14,60.02%,60.02,124.94ms,124.94,126.70ms,126.7,0.56ms,0.56,2018-11-10 12:18:31
"Budapest Hungary, Eurasia",6859km,6859,117.92ms,117.92,58.62%,58.62,117.17ms,117.17,119.42ms,119.42,0.61ms,0.61,2018-11-10 12:18:31
"Buenos Aires Argentina, South America",8599km,8599,161.75ms,161.75,53.41%,53.41,156.94ms,156.94,173.83ms,173.83,5.29ms,5.29,2018-11-10 12:18:31
"Buffalo United States, North America",532km,532,29.77ms,29.77,18.34%,18.34,27.52ms,27.52,44.06ms,44.06,4.00ms,4.0,2018-11-10 12:18:31
"Bursa Turkey, Eurasia",7984km,7984,146.82ms,146.82,54.68%,54.68,146.56ms,146.56,147.81ms,147.81,0.46ms,0.46,2018-11-10 12:18:31
"Cairo Egypt, Africa",8874km,8874,146.34ms,146.34,60.78%,60.78,143.54ms,143.54,150.92ms,150.92,2.01ms,2.01,2018-11-10 12:18:31
