City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",9984km,9984,276.96ms,276.96,36.17%,36.17,276.70ms,276.7,277.45ms,277.45,0.23ms,0.23,2018-11-10 12:23:49
"Albany United States, North America",11138km,11138,345.48ms,345.48,32.28%,32.28,277.34ms,277.34,421.71ms,421.71,37.67ms,37.67,2018-11-10 12:23:49
"Alblasserdam Netherlands, Eurasia",5955km,5955,154.85ms,154.85,38.67%,38.67,154.57ms,154.57,156.55ms,156.55,0.52ms,0.52,2018-11-10 12:23:49
"Albuquerque United States, North America",12605km,12605,289.08ms,289.08,43.62%,43.62,288.21ms,288.21,293.44ms,293.44,1.56ms,1.56,2018-11-10 12:23:49
"Algiers Algeria, Africa",6434km,6434,160.27ms,160.27,40.21%,40.21,159.44ms,159.44,163.38ms,163.38,0.87ms,0.87,2018-11-10 12:23:49
"Amsterdam Netherlands, Eurasia",5946km,5946,151.73ms,151.73,39.38%,39.38,151.54ms,151.54,152.11ms,152.11,0.15ms,0.15,2018-11-10 12:23:49
"Anchorage United States, North America",8956km,8956,290.56ms,290.56,30.88%,30.88,290.21ms,290.21,290.91ms,290.91,0.43ms,0.43,2018-11-10 12:23:49
"Ankara Turkey, Eurasia",3822km,3822,255.57ms,255.57,14.99%,14.99,254.95ms,254.95,258.74ms,258.74,0.94ms,0.94,2018-11-10 12:23:49
"Antwerp Belgium, Eurasia",5981km,5981,160.88ms,160.88,37.38%,37.38,160.75ms,160.75,161.26ms,161.26,0.56ms,0.56,2018-11-10 12:23:49
"Arezzo Italy, Eurasia",5536km,5536,178.21ms,178.21,31.10%,31.1,177.92ms,177.92,182.57ms,182.57,1.00ms,1.0,2018-11-10 12:23:49
"Asheville United States, North America",12172km,12172,228.56ms,228.56,53.39%,53.39,228.43ms,228.43,229.29ms,229.29,0.40ms,0.4,2018-11-10 12:23:49
"Athens Greece, Eurasia",4624km,4624,185.47ms,185.47,24.99%,24.99,185.02ms,185.02,188.29ms,188.29,0.75ms,0.75,2018-11-10 12:23:49
"Atlanta United States, North America",12423km,12423,253.22ms,253.22,49.10%,49.1,253.00ms,253.0,254.48ms,254.48,0.41ms,0.41,2018-11-10 12:23:49
"Auckland New Zealand, Oceania",12891km,12891,220.51ms,220.51,58.60%,58.6,220.31ms,220.31,221.09ms,221.09,0.52ms,0.52,2018-11-10 12:23:49
"Austin United States, North America",13096km,13096,265.96ms,265.96,49.42%,49.42,252.70ms,252.7,344.97ms,344.97,19.82ms,19.82,2018-11-10 12:23:49
"Baltimore United States, North America",11590km,11590,216.38ms,216.38,53.66%,53.66,216.03ms,216.03,218.18ms,218.18,0.75ms,0.75,2018-11-10 12:23:49
"Bangalore India, Eurasia",2092km,2092,142.90ms,142.9,14.73%,14.73,142.64ms,142.64,143.40ms,143.4,0.39ms,0.39,2018-11-10 12:23:49
"Bangkok Thailand, Eurasia",3318km,3318,212.15ms,212.15,15.65%,15.65,210.59ms,210.59,224.69ms,224.69,3.06ms,3.06,2018-11-10 12:23:49
"Barcelona Spain, Eurasia",6362km,6362,231.18ms,231.18,27.54%,27.54,230.52ms,230.52,234.31ms,234.31,0.94ms,0.94,2018-11-10 12:23:49
"Basel Switzerland, Eurasia",5804km,5804,200.43ms,200.43,29.02%,29.02,200.14ms,200.14,200.87ms,200.87,0.65ms,0.65,2018-11-10 12:23:49
"Belfast United Kingdom, Eurasia",6600km,6600,276.40ms,276.4,23.91%,23.91,276.08ms,276.08,277.50ms,277.5,0.75ms,0.75,2018-11-10 12:23:49
"Bergen Norway, Eurasia",5863km,5863,248.92ms,248.92,23.64%,23.64,248.00ms,248.0,257.79ms,257.79,2.02ms,2.02,2018-11-10 12:23:49
"Berkeley Springs United States, North America",11613km,11613,253.48ms,253.48,45.90%,45.9,253.21ms,253.21,254.10ms,254.1,0.68ms,0.68,2018-11-10 12:23:49
"Bern Switzerland, Eurasia",5824km,5824,221.24ms,221.24,26.35%,26.35,220.92ms,220.92,221.86ms,221.86,0.59ms,0.59,2018-11-10 12:23:49
"Bogota Colombia, South America",14790km,14790,344.62ms,344.62,42.99%,42.99,344.19ms,344.19,345.46ms,345.46,0.81ms,0.81,2018-11-10 12:23:49
