City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"St Petersburg Russia, Eurasia",1918km,1918,55.86ms,55.86,34.87%,34.87,54.27ms,54.27,58.52ms,58.52,1.50ms,1.5,2018-11-10 12:20:17
"Stamford United States, North America",6160km,6160,88.86ms,88.86,70.00%,70.0,86.96ms,86.96,96.03ms,96.03,2.34ms,2.34,2018-11-10 12:20:17
"Stockholm Sweden, Eurasia",1370km,1370,35.84ms,35.84,39.14%,39.14,33.88ms,33.88,43.86ms,43.86,2.48ms,2.48,2018-11-10 12:20:17
"Sydney Australia, Oceania",16598km,16598,323.49ms,323.49,51.39%,51.39,321.07ms,321.07,331.99ms,331.99,3.03ms,3.03,2018-11-10 12:20:17
"Syracuse United States, North America",6197km,6197,88.35ms,88.35,70.42%,70.42,85.28ms,85.28,103.04ms,103.04,4.10ms,4.1,2018-11-10 12:20:17
"Taipei Taiwan, Eurasia",9528km,9528,281.77ms,281.77,33.91%,33.91,279.23ms,279.23,289.02ms,289.02,2.65ms,2.65,2018-11-10 12:20:17
"Tallinn Estonia, Eurasia",1632km,1632,59.18ms,59.18,27.66%,27.66,57.19ms,57.19,65.52ms,65.52,2.32ms,2.32,2018-11-10 12:20:17
"Tampa United States, North America",7736km,7736,119.76ms,119.76,65.01%,65.01,116.41ms,116.41,141.45ms,141.45,5.35ms,5.35,2018-11-10 12:20:17
"Tbilisi Georgia, Eurasia",2975km,2975,79.27ms,79.27,37.66%,37.66,76.47ms,76.47,96.62ms,96.62,4.49ms,4.49,2018-11-10 12:20:17
"Tel Aviv Israel, Eurasia",2915km,2915,70.95ms,70.95,41.64%,41.64,66.78ms,66.78,82.19ms,82.19,4.50ms,4.5,2018-11-10 12:20:17
"Tempe United States, North America",9118km,9118,154.32ms,154.32,59.21%,59.21,152.16ms,152.16,161.51ms,161.51,2.40ms,2.4,2018-11-10 12:20:17
"The Hague Netherlands, Eurasia",460km,460,20.55ms,20.55,23.00%,23.0,18.44ms,18.44,32.85ms,32.85,3.10ms,3.1,2018-11-10 12:20:17
"Thessaloniki Greece, Eurasia",1483km,1483,52.36ms,52.36,28.52%,28.52,49.41ms,49.41,70.62ms,70.62,4.10ms,4.1,2018-11-10 12:20:17
"Tirana Albania, Eurasia",1243km,1243,52.70ms,52.7,23.90%,23.9,45.66ms,45.66,65.97ms,65.97,6.23ms,6.23,2018-11-10 12:20:17
"Tokyo Japan, Eurasia",9515km,9515,256.25ms,256.25,37.17%,37.17,253.26ms,253.26,269.40ms,269.4,4.15ms,4.15,2018-11-10 12:20:17
"Toledo United States, North America",6768km,6768,122.34ms,122.34,55.48%,55.48,118.30ms,118.3,149.52ms,149.52,5.88ms,5.88,2018-11-10 12:20:17
"Toronto Canada, North America",6365km,6365,112.52ms,112.52,56.83%,56.83,107.23ms,107.23,130.71ms,130.71,5.25ms,5.25,2018-11-10 12:20:17
"Tunis Tunisia, Africa",1640km,1640,42.84ms,42.84,39.05%,39.05,35.82ms,35.82,87.64ms,87.64,11.08ms,11.08,2018-11-10 12:20:17
"Valencia Spain, Eurasia",1201km,1201,31.10ms,31.1,38.74%,38.74,28.30ms,28.3,44.58ms,44.58,3.67ms,3.67,2018-11-10 12:20:17
"Valletta Malta, Eurasia",1514km,1514,52.17ms,52.17,29.12%,29.12,48.67ms,48.67,72.80ms,72.8,6.09ms,6.09,2018-11-10 12:20:17
"Vancouver Canada, North America",8165km,8165,160.28ms,160.28,51.03%,51.03,157.46ms,157.46,168.07ms,168.07,2.80ms,2.8,2018-11-10 12:20:17
"Varna Bulgaria, Eurasia",1664km,1664,46.73ms,46.73,36.17%,36.17,42.38ms,42.38,81.07ms,81.07,7.10ms,7.1,2018-11-10 12:20:17
"Venice Italy, Eurasia",485km,485,26.66ms,26.66,18.65%,18.65,23.57ms,23.57,34.91ms,34.91,3.06ms,3.06,2018-11-10 12:20:17
"Vienna Austria, Eurasia",637km,637,15.63ms,15.63,42.47%,42.47,13.97ms,13.97,26.52ms,26.52,2.74ms,2.74,2018-11-10 12:20:17
"Vilnius Lithuania, Eurasia",1382km,1382,29.31ms,29.31,47.66%,47.66,27.82ms,27.82,37.63ms,37.63,2.35ms,2.35,2018-11-10 12:20:17
"Vladivostok Russia, Eurasia",8456km,8456,145.44ms,145.44,58.32%,58.32,137.23ms,137.23,182.25ms,182.25,9.91ms,9.91,2018-11-10 12:20:17
"Warsaw Poland, Eurasia",1022km,1022,34.32ms,34.32,30.06%,30.06,28.18ms,28.18,67.77ms,67.77,9.37ms,9.37,2018-11-10 12:20:17
"Washington United States, North America",6561km,6561,94.77ms,94.77,69.80%,69.8,89.15ms,89.15,108.58ms,108.58,4.94ms,4.94,2018-11-10 12:20:17
"Wellington New Zealand, Oceania",18719km,18719,268.57ms,268.57,69.85%,69.85,264.58ms,264.58,286.17ms,286.17,4.85ms,4.85,2018-11-10 12:20:17
"Westpoort Netherlands, Eurasia",473km,473,16.35ms,16.35,29.56%,29.56,12.84ms,12.84,34.58ms,34.58,4.85ms,4.85,2018-11-10 12:20:17
"Winnipeg Canada, North America",6935km,6935,181.07ms,181.07,38.31%,38.31,178.31ms,178.31,192.21ms,192.21,3.57ms,3.57,2018-11-10 12:20:17
"Zagreb Croatia, Eurasia",693km,693,44.09ms,44.09,15.75%,15.75,41.10ms,41.1,50.61ms,50.61,2.64ms,2.64,2018-11-10 12:20:17
"Zhangjiakou China, Eurasia",7786km,7786,403.90ms,403.9,19.32%,19.32,393.76ms,393.76,422.67ms,422.67,10.55ms,10.55,2018-11-10 12:20:17
"Zurich Switzerland, Eurasia",146km,146,19.18ms,19.18,7.68%,7.68,14.45ms,14.45,33.85ms,33.85,4.98ms,4.98,2018-11-10 12:20:17
