City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",13075km,13075,353.06ms,353.06,37.04%,37.04,352.65ms,352.65,353.97ms,353.97,0.75ms,0.75,2018-11-10 12:20:40
"Albany United States, North America",9022km,9022,189.26ms,189.26,47.74%,47.74,132.73ms,132.73,257.29ms,257.29,39.65ms,39.65,2018-11-10 12:20:40
"Alblasserdam Netherlands, Eurasia",3335km,3335,136.17ms,136.17,24.52%,24.52,136.00ms,136.0,136.43ms,136.43,0.50ms,0.5,2018-11-10 12:20:40
"Albuquerque United States, North America",11580km,11580,181.89ms,181.89,63.98%,63.98,177.51ms,177.51,215.62ms,215.62,9.48ms,9.48,2018-11-10 12:20:40
"Algiers Algeria, Africa",2992km,2992,164.20ms,164.2,18.24%,18.24,163.56ms,163.56,164.57ms,164.57,0.37ms,0.37,2018-11-10 12:20:40
"Amsterdam Netherlands, Eurasia",3356km,3356,135.70ms,135.7,24.86%,24.86,135.54ms,135.54,136.06ms,136.06,0.28ms,0.28,2018-11-10 12:20:40
"Anchorage United States, North America",9667km,9667,227.10ms,227.1,42.59%,42.59,226.87ms,226.87,227.31ms,227.31,0.60ms,0.6,2018-11-10 12:20:40
"Ankara Turkey, Eurasia",932km,932,105.01ms,105.01,8.88%,8.88,104.15ms,104.15,120.49ms,120.49,2.91ms,2.91,2018-11-10 12:20:40
"Antwerp Belgium, Eurasia",3314km,3314,140.10ms,140.1,23.67%,23.67,139.93ms,139.93,140.25ms,140.25,0.16ms,0.16,2018-11-10 12:20:40
"Arezzo Italy, Eurasia",2421km,2421,80.19ms,80.19,30.26%,30.26,80.03ms,80.03,80.33ms,80.33,0.36ms,0.36,2018-11-10 12:20:40
"Asheville United States, North America",10109km,10109,142.59ms,142.59,71.19%,71.19,142.43ms,142.43,142.78ms,142.78,0.29ms,0.29,2018-11-10 12:20:40
"Athens Greece, Eurasia",1253km,1253,175.15ms,175.15,7.16%,7.16,174.97ms,174.97,175.74ms,175.74,0.28ms,0.28,2018-11-10 12:20:40
"Atlanta United States, North America",10371km,10371,146.44ms,146.44,71.03%,71.03,145.85ms,145.85,151.65ms,151.65,1.18ms,1.18,2018-11-10 12:20:40
"Auckland New Zealand, Oceania",16287km,16287,356.14ms,356.14,45.75%,45.75,356.06ms,356.06,356.25ms,356.25,0.41ms,0.41,2018-11-10 12:20:40
"Austin United States, North America",11524km,11524,179.12ms,179.12,64.38%,64.38,165.33ms,165.33,235.60ms,235.6,17.03ms,17.03,2018-11-10 12:20:40
"Baltimore United States, North America",9444km,9444,135.77ms,135.77,69.96%,69.96,135.40ms,135.4,138.72ms,138.72,0.74ms,0.74,2018-11-10 12:20:40
"Bangalore India, Eurasia",4793km,4793,196.71ms,196.71,24.45%,24.45,196.57ms,196.57,196.96ms,196.96,0.37ms,0.37,2018-11-10 12:20:41
"Bangkok Thailand, Eurasia",6887km,6887,219.22ms,219.22,31.45%,31.45,209.94ms,209.94,293.71ms,293.71,17.68ms,17.68,2018-11-10 12:20:41
"Barcelona Spain, Eurasia",3116km,3116,152.62ms,152.62,20.50%,20.5,152.32ms,152.32,153.83ms,153.83,0.36ms,0.36,2018-11-10 12:20:41
"Basel Switzerland, Eurasia",2919km,2919,153.00ms,153.0,19.20%,19.2,152.87ms,152.87,153.15ms,153.15,0.19ms,0.19,2018-11-10 12:20:41
"Belfast United Kingdom, Eurasia",4100km,4100,71.38ms,71.38,57.75%,57.75,71.16ms,71.16,71.62ms,71.62,0.36ms,0.36,2018-11-10 12:20:41
"Bergen Norway, Eurasia",3860km,3860,172.01ms,172.01,22.44%,22.44,171.64ms,171.64,176.53ms,176.53,1.03ms,1.03,2018-11-10 12:20:41
"Berkeley Springs United States, North America",9530km,9530,154.93ms,154.93,61.88%,61.88,154.82ms,154.82,155.35ms,155.35,0.56ms,0.56,2018-11-10 12:20:41
"Bern Switzerland, Eurasia",2899km,2899,71.91ms,71.91,40.83%,40.83,71.67ms,71.67,75.14ms,75.14,0.67ms,0.67,2018-11-10 12:20:41
