City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",8341km,8341,312.35ms,312.35,26.73%,26.73,312.23ms,312.23,312.81ms,312.81,0.66ms,0.66,2018-11-10 12:22:27
"Albany United States, North America",13169km,13169,275.33ms,275.33,47.89%,47.89,231.99ms,231.99,351.43ms,351.43,42.45ms,42.45,2018-11-10 12:22:27
"Alblasserdam Netherlands, Eurasia",7710km,7710,145.74ms,145.74,53.17%,53.17,145.49ms,145.49,146.30ms,146.3,0.39ms,0.39,2018-11-10 12:22:27
"Albuquerque United States, North America",14654km,14654,255.56ms,255.56,57.47%,57.47,251.71ms,251.71,288.47ms,288.47,9.07ms,9.07,2018-11-10 12:22:27
"Algiers Algeria, Africa",7782km,7782,162.19ms,162.19,48.04%,48.04,161.65ms,161.65,163.82ms,163.82,0.66ms,0.66,2018-11-10 12:22:27
"Amsterdam Netherlands, Eurasia",7712km,7712,165.07ms,165.07,46.74%,46.74,164.86ms,164.86,165.32ms,165.32,0.27ms,0.27,2018-11-10 12:22:27
"Anchorage United States, North America",10778km,10778,247.24ms,247.24,43.64%,43.64,246.96ms,246.96,247.82ms,247.82,0.41ms,0.41,2018-11-10 12:22:27
"Ankara Turkey, Eurasia",5288km,5288,330.95ms,330.95,16.02%,16.02,330.79ms,330.79,331.17ms,331.17,0.75ms,0.75,2018-11-10 12:22:27
"Antwerp Belgium, Eurasia",7721km,7721,143.20ms,143.2,53.99%,53.99,143.03ms,143.03,143.56ms,143.56,0.42ms,0.42,2018-11-10 12:22:27
"Arezzo Italy, Eurasia",7070km,7070,272.89ms,272.89,25.99%,25.99,272.78ms,272.78,273.28ms,273.28,0.58ms,0.58,2018-11-10 12:22:27
"Asheville United States, North America",14228km,14228,217.72ms,217.72,65.57%,65.57,217.59ms,217.59,218.25ms,218.25,0.66ms,0.66,2018-11-10 12:22:27
"Athens Greece, Eurasia",5980km,5980,174.24ms,174.24,34.37%,34.37,174.10ms,174.1,174.53ms,174.53,0.41ms,0.41,2018-11-10 12:22:27
