City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",15641km,15641,330.39ms,330.39,47.40%,47.4,329.70ms,329.7,331.79ms,331.79,0.76ms,0.76,2018-11-10 12:20:04
"Albany United States, North America",6321km,6321,156.47ms,156.47,40.52%,40.52,92.10ms,92.1,243.05ms,243.05,40.78ms,40.78,2018-11-10 12:20:04
"Alblasserdam Netherlands, Eurasia",786km,786,20.80ms,20.8,39.30%,39.3,20.35ms,20.35,22.10ms,22.1,0.42ms,0.42,2018-11-10 12:20:04
"Albuquerque United States, North America",8984km,8984,148.36ms,148.36,60.70%,60.7,141.62ms,141.62,188.92ms,188.92,13.19ms,13.19,2018-11-10 12:20:04
"Algiers Algeria, Africa",1095km,1095,30.55ms,30.55,36.50%,36.5,29.74ms,29.74,32.35ms,32.35,0.55ms,0.55,2018-11-10 12:20:04
"Amsterdam Netherlands, Eurasia",827km,827,21.47ms,21.47,39.38%,39.38,21.17ms,21.17,22.63ms,22.63,0.40ms,0.4,2018-11-10 12:20:05
"Anchorage United States, North America",8006km,8006,191.90ms,191.9,41.92%,41.92,191.53ms,191.53,192.62ms,192.62,0.42ms,0.42,2018-11-10 12:20:05
"Ankara Turkey, Eurasia",2022km,2022,55.88ms,55.88,36.76%,36.76,55.07ms,55.07,60.26ms,60.26,1.35ms,1.35,2018-11-10 12:20:05
"Antwerp Belgium, Eurasia",731km,731,26.19ms,26.19,28.12%,28.12,25.77ms,25.77,28.12ms,28.12,0.60ms,0.6,2018-11-10 12:20:05
"Arezzo Italy, Eurasia",306km,306,9.36ms,9.36,34.00%,34.0,8.74ms,8.74,14.95ms,14.95,1.23ms,1.23,2018-11-10 12:20:05
"Asheville United States, North America",7404km,7404,108.72ms,108.72,68.56%,68.56,108.57ms,108.57,109.19ms,109.19,0.33ms,0.33,2018-11-10 12:20:05
"Athens Greece, Eurasia",1462km,1462,49.62ms,49.62,29.84%,29.84,49.17ms,49.17,52.62ms,52.62,0.70ms,0.7,2018-11-10 12:20:05
"Atlanta United States, North America",7666km,7666,110.66ms,110.66,69.69%,69.69,110.30ms,110.3,112.97ms,112.97,0.68ms,0.68,2018-11-10 12:20:05
"Auckland New Zealand, Oceania",18480km,18480,317.74ms,317.74,58.30%,58.3,317.41ms,317.41,318.99ms,318.99,0.76ms,0.76,2018-11-10 12:20:05
"Austin United States, North America",8840km,8840,140.54ms,140.54,63.14%,63.14,127.60ms,127.6,200.74ms,200.74,17.06ms,17.06,2018-11-10 12:20:05
"Baltimore United States, North America",6739km,6739,97.59ms,97.59,69.47%,69.47,95.92ms,95.92,107.03ms,107.03,2.38ms,2.38,2018-11-10 12:20:05
"Bangalore India, Eurasia",7307km,7307,139.17ms,139.17,52.57%,52.57,138.82ms,138.82,140.02ms,140.02,0.40ms,0.4,2018-11-10 12:20:05
"Bangkok Thailand, Eurasia",9024km,9024,163.10ms,163.1,55.36%,55.36,155.87ms,155.87,216.12ms,216.12,12.15ms,12.15,2018-11-10 12:20:05
"Barcelona Spain, Eurasia",725km,725,33.57ms,33.57,21.97%,21.97,33.07ms,33.07,34.94ms,34.94,0.46ms,0.46,2018-11-10 12:20:05
"Basel Switzerland, Eurasia",263km,263,6.50ms,6.5,43.83%,43.83,6.23ms,6.23,7.40ms,7.4,0.28ms,0.28,2018-11-10 12:20:05
"Belfast United Kingdom, Eurasia",1477km,1477,37.74ms,37.74,39.92%,39.92,37.44ms,37.44,40.90ms,40.9,0.64ms,0.64,2018-11-10 12:20:05
"Bergen Norway, Eurasia",1678km,1678,51.83ms,51.83,32.90%,32.9,51.48ms,51.48,54.14ms,54.14,0.57ms,0.57,2018-11-10 12:20:05
"Berkeley Springs United States, North America",6827km,6827,107.44ms,107.44,63.80%,63.8,106.94ms,106.94,111.35ms,111.35,0.97ms,0.97,2018-11-10 12:20:05
"Bern Switzerland, Eurasia",212km,212,23.60ms,23.6,9.22%,9.22,23.28ms,23.28,24.36ms,24.36,0.30ms,0.3,2018-11-10 12:20:05
"Bogota Colombia, South America",9121km,9121,186.63ms,186.63,49.04%,49.04,185.84ms,185.84,193.84ms,193.84,1.52ms,1.52,2018-11-10 12:20:06
"Boston United States, North America",6160km,6160,90.19ms,90.19,68.44%,68.44,89.81ms,89.81,92.83ms,92.83,0.55ms,0.55,2018-11-10 12:20:06
"Brasilia Brazil, South America",8903km,8903,227.49ms,227.49,39.22%,39.22,222.46ms,222.46,304.93ms,304.93,15.36ms,15.36,2018-11-10 12:20:06
"Bratislava Slovakia, Eurasia",672km,672,19.98ms,19.98,35.37%,35.37,19.50ms,19.5,23.50ms,23.5,0.73ms,0.73,2018-11-10 12:20:06
