City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",7123km,7123,198.19ms,198.19,35.97%,35.97,198.07ms,198.07,198.43ms,198.43,0.22ms,0.22,2018-11-10 12:22:13
"Albany United States, North America",12925km,12925,281.56ms,281.56,46.00%,46.0,230.21ms,230.21,331.15ms,331.15,38.26ms,38.26,2018-11-10 12:22:13
"Alblasserdam Netherlands, Eurasia",8915km,8915,277.80ms,277.8,32.18%,32.18,277.55ms,277.55,278.30ms,278.3,0.21ms,0.21,2018-11-10 12:22:13
"Albuquerque United States, North America",12900km,12900,226.95ms,226.95,57.08%,57.08,220.58ms,220.58,271.33ms,271.33,12.61ms,12.61,2018-11-10 12:22:13
"Algiers Algeria, Africa",9691km,9691,352.81ms,352.81,27.53%,27.53,352.34ms,352.34,353.21ms,353.21,0.23ms,0.23,2018-11-10 12:22:13
"Amsterdam Netherlands, Eurasia",8894km,8894,207.33ms,207.33,42.97%,42.97,207.13ms,207.13,208.17ms,208.17,0.36ms,0.36,2018-11-10 12:22:13
"Anchorage United States, North America",8703km,8703,229.91ms,229.91,38.00%,38.0,229.66ms,229.66,230.34ms,230.34,0.59ms,0.59,2018-11-10 12:22:13
"Ankara Turkey, Eurasia",7103km,7103,321.49ms,321.49,22.13%,22.13,321.07ms,321.07,327.30ms,327.3,1.31ms,1.31,2018-11-10 12:22:13
"Antwerp Belgium, Eurasia",8958km,8958,294.39ms,294.39,30.47%,30.47,288.37ms,288.37,315.61ms,315.61,6.22ms,6.22,2018-11-10 12:22:13
"Arezzo Italy, Eurasia",8723km,8723,197.03ms,197.03,44.28%,44.28,196.39ms,196.39,199.85ms,199.85,0.96ms,0.96,2018-11-10 12:22:13
"Asheville United States, North America",13659km,13659,260.13ms,260.13,52.53%,52.53,260.05ms,260.05,260.30ms,260.3,0.23ms,0.23,2018-11-10 12:22:13
"Athens Greece, Eurasia",7919km,7919,371.71ms,371.71,21.35%,21.35,371.33ms,371.33,374.53ms,374.53,0.99ms,0.99,2018-11-10 12:22:13
"Atlanta United States, North America",13831km,13831,250.30ms,250.3,55.32%,55.32,250.12ms,250.12,250.95ms,250.95,0.49ms,0.49,2018-11-10 12:22:13
"Auckland New Zealand, Oceania",9671km,9671,178.15ms,178.15,54.33%,54.33,177.98ms,177.98,179.12ms,179.12,0.49ms,0.49,2018-11-10 12:22:13
"Austin United States, North America",13784km,13784,230.37ms,230.37,59.93%,59.93,220.11ms,220.11,277.08ms,277.08,12.48ms,12.48,2018-11-10 12:22:13
"Baltimore United States, North America",13306km,13306,249.96ms,249.96,53.44%,53.44,249.52ms,249.52,253.39ms,253.39,0.83ms,0.83,2018-11-10 12:22:13
"Bangalore India, Eurasia",3125km,3125,90.12ms,90.12,34.72%,34.72,90.00ms,90.0,90.35ms,90.35,0.29ms,0.29,2018-11-10 12:22:13
"Bangkok Thailand, Eurasia",987km,987,85.28ms,85.28,11.61%,11.61,81.90ms,81.9,100.35ms,100.35,6.10ms,6.1,2018-11-10 12:22:13
"Barcelona Spain, Eurasia",9548km,9548,313.26ms,313.26,30.50%,30.5,312.97ms,312.97,313.95ms,313.95,0.75ms,0.75,2018-11-10 12:22:13
"Basel Switzerland, Eurasia",8889km,8889,348.04ms,348.04,25.54%,25.54,347.93ms,347.93,348.21ms,348.21,0.62ms,0.62,2018-11-10 12:22:13
"Belfast United Kingdom, Eurasia",9420km,9420,281.91ms,281.91,33.52%,33.52,281.68ms,281.68,282.81ms,282.81,0.62ms,0.62,2018-11-10 12:22:13
"Bergen Norway, Eurasia",8541km,8541,284.60ms,284.6,30.07%,30.07,284.31ms,284.31,286.60ms,286.6,0.59ms,0.59,2018-11-10 12:22:13
"Berkeley Springs United States, North America",13259km,13259,271.50ms,271.5,48.93%,48.93,271.27ms,271.27,272.28ms,272.28,0.60ms,0.6,2018-11-10 12:22:13
"Bern Switzerland, Eurasia",8922km,8922,206.10ms,206.1,43.31%,43.31,204.34ms,204.34,211.55ms,211.55,2.37ms,2.37,2018-11-10 12:22:13
"Bogota Colombia, South America",17168km,17168,317.16ms,317.16,54.16%,54.16,316.90ms,316.9,317.42ms,317.42,0.78ms,0.78,2018-11-10 12:22:13
"Boston United States, North America",12961km,12961,250.80ms,250.8,51.84%,51.84,250.48ms,250.48,253.92ms,253.92,0.83ms,0.83,2018-11-10 12:22:13
"Brasilia Brazil, South America",17186km,17186,379.83ms,379.83,45.35%,45.35,374.74ms,374.74,493.39ms,493.39,22.34ms,22.34,2018-11-10 12:22:13
"Bratislava Slovakia, Eurasia",8190km,8190,224.85ms,224.85,36.56%,36.56,224.78ms,224.78,224.97ms,224.97,0.56ms,0.56,2018-11-10 12:22:13
"Brisbane Australia, Oceania",7410km,7410,253.44ms,253.44,29.29%,29.29,253.29ms,253.29,253.99ms,253.99,0.38ms,0.38,2018-11-10 12:22:13
"Bristol United Kingdom, Eurasia",9388km,9388,325.90ms,325.9,28.89%,28.89,325.68ms,325.68,326.36ms,326.36,0.66ms,0.66,2018-11-10 12:22:13
"Brno Czech Republic, Eurasia",8198km,8198,226.99ms,226.99,36.27%,36.27,226.91ms,226.91,227.11ms,227.11,0.64ms,0.64,2018-11-10 12:22:13
"Bruges Belgium, Eurasia",9033km,9033,355.40ms,355.4,25.45%,25.45,355.13ms,355.13,357.74ms,357.74,0.82ms,0.82,2018-11-10 12:22:13
"Brunswick United States, North America",12783km,12783,243.60ms,243.6,52.60%,52.6,243.44ms,243.44,243.93ms,243.93,0.38ms,0.38,2018-11-10 12:22:13
"Brussels Belgium, Eurasia",8976km,8976,334.95ms,334.95,26.87%,26.87,334.79ms,334.79,336.18ms,336.18,0.62ms,0.62,2018-11-10 12:22:13
"Bucharest Romania, Eurasia",7591km,7591,343.08ms,343.08,22.13%,22.13,335.40ms,335.4,362.07ms,362.07,5.51ms,5.51,2018-11-10 12:22:13
"Budapest Hungary, Eurasia",8065km,8065,319.66ms,319.66,25.28%,25.28,319.22ms,319.22,320.31ms,320.31,0.62ms,0.62,2018-11-10 12:22:13
"Buenos Aires Argentina, South America",17858km,17858,407.77ms,407.77,43.88%,43.88,404.96ms,404.96,433.36ms,433.36,5.73ms,5.73,2018-11-10 12:22:13
