City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",16145km,16145,322.38ms,322.38,50.14%,50.14,313.75ms,313.75,364.95ms,364.95,14.30ms,14.3,2018-11-10 12:19:51
"Albany United States, North America",5689km,5689,154.72ms,154.72,36.94%,36.94,81.29ms,81.29,224.71ms,224.71,38.25ms,38.25,2018-11-10 12:19:51
"Alblasserdam Netherlands, Eurasia",370km,370,31.32ms,31.32,11.94%,11.94,10.21ms,10.21,150.75ms,150.75,41.96ms,41.96,2018-11-10 12:19:51
"Albuquerque United States, North America",8344km,8344,163.33ms,163.33,51.19%,51.19,154.24ms,154.24,203.65ms,203.65,16.02ms,16.02,2018-11-10 12:19:51
"Algiers Algeria, Africa",1349km,1349,37.40ms,37.4,36.46%,36.46,36.09ms,36.09,52.25ms,52.25,3.12ms,3.12,2018-11-10 12:19:51
"Amsterdam Netherlands, Eurasia",415km,415,24.10ms,24.1,17.29%,17.29,18.54ms,18.54,77.68ms,77.68,13.32ms,13.32,2018-11-10 12:19:51
"Anchorage United States, North America",7526km,7526,164.78ms,164.78,45.89%,45.89,163.15ms,163.15,186.44ms,186.44,4.50ms,4.5,2018-11-10 12:19:51
"Ankara Turkey, Eurasia",2599km,2599,69.30ms,69.3,37.67%,37.67,68.26ms,68.26,85.12ms,85.12,3.09ms,3.09,2018-11-10 12:19:51
"Antwerp Belgium, Eurasia",299km,299,7.01ms,7.01,42.71%,42.71,6.74ms,6.74,12.12ms,12.12,0.96ms,0.96,2018-11-10 12:19:51
"Arezzo Italy, Eurasia",946km,946,27.96ms,27.96,35.04%,35.04,26.34ms,26.34,62.27ms,62.27,6.42ms,6.42,2018-11-10 12:19:51
"Asheville United States, North America",6775km,6775,103.87ms,103.87,65.78%,65.78,92.38ms,92.38,154.20ms,154.2,17.50ms,17.5,2018-11-10 12:19:51
"Athens Greece, Eurasia",2098km,2098,62.92ms,62.92,33.84%,33.84,55.13ms,55.13,102.66ms,102.66,13.73ms,13.73,2018-11-10 12:19:51
"Atlanta United States, North America",7038km,7038,103.31ms,103.31,68.33%,68.33,98.82ms,98.82,154.98ms,154.98,10.75ms,10.75,2018-11-10 12:19:51
"Auckland New Zealand, Oceania",18547km,18547,320.38ms,320.38,57.96%,57.96,291.23ms,291.23,393.15ms,393.15,28.31ms,28.31,2018-11-10 12:19:51
"Austin United States, North America",8202km,8202,138.61ms,138.61,59.43%,59.43,117.35ms,117.35,201.08ms,201.08,18.32ms,18.32,2018-11-10 12:19:51
"Baltimore United States, North America",6111km,6111,83.90ms,83.9,73.63%,73.63,78.64ms,78.64,141.62ms,141.62,12.43ms,12.43,2018-11-10 12:19:51
"Bangalore India, Eurasia",7851km,7851,152.75ms,152.75,51.65%,51.65,149.69ms,149.69,178.26ms,178.26,8.11ms,8.11,2018-11-10 12:19:51
"Bangkok Thailand, Eurasia",9444km,9444,167.72ms,167.72,56.55%,56.55,159.16ms,159.16,199.69ms,199.69,13.48ms,13.48,2018-11-10 12:19:51
"Barcelona Spain, Eurasia",833km,833,31.32ms,31.32,26.87%,26.87,28.42ms,28.42,100.06ms,100.06,12.81ms,12.81,2018-11-10 12:19:51
"Basel Switzerland, Eurasia",414km,414,18.67ms,18.67,23.00%,23.0,13.89ms,13.89,73.61ms,73.61,12.57ms,12.57,2018-11-10 12:19:51
"Belfast United Kingdom, Eurasia",853km,853,34.31ms,34.31,25.09%,25.09,18.62ms,18.62,106.99ms,106.99,24.09ms,24.09,2018-11-10 12:19:51
"Bergen Norway, Eurasia",1293km,1293,57.47ms,57.47,22.68%,22.68,44.54ms,44.54,130.84ms,130.84,20.17ms,20.17,2018-11-10 12:19:51
"Berkeley Springs United States, North America",6196km,6196,98.06ms,98.06,63.22%,63.22,87.61ms,87.61,148.15ms,148.15,17.65ms,17.65,2018-11-10 12:19:51
"Bern Switzerland, Eurasia",436km,436,28.91ms,28.91,15.57%,15.57,23.74ms,23.74,88.06ms,88.06,14.00ms,14.0,2018-11-10 12:19:51
"Bogota Colombia, South America",8634km,8634,165.56ms,165.56,52.33%,52.33,161.84ms,161.84,200.57ms,200.57,8.49ms,8.49,2018-11-10 12:19:51
"Boston United States, North America",5531km,5531,77.88ms,77.88,71.83%,71.83,75.41ms,75.41,95.88ms,95.88,4.52ms,4.52,2018-11-10 12:19:51
"Brasilia Brazil, South America",8728km,8728,210.52ms,210.52,41.56%,41.56,206.49ms,206.49,273.72ms,273.72,12.39ms,12.39,2018-11-10 12:19:52
"Bratislava Slovakia, Eurasia",1089km,1089,30.95ms,30.95,36.30%,36.3,25.14ms,25.14,59.47ms,59.47,8.85ms,8.85,2018-11-10 12:19:52
"Brisbane Australia, Oceania",16561km,16561,327.85ms,327.85,50.65%,50.65,282.94ms,282.94,429.08ms,429.08,30.60ms,30.6,2018-11-10 12:19:52
"Bristol United Kingdom, Eurasia",453km,453,39.15ms,39.15,11.62%,11.62,14.79ms,14.79,75.92ms,75.92,14.89ms,14.89,2018-11-10 12:19:52
"Brno Czech Republic, Eurasia",1039km,1039,41.73ms,41.73,25.34%,25.34,28.08ms,28.08,112.36ms,112.36,19.49ms,19.49,2018-11-10 12:19:52
"Bruges Belgium, Eurasia",268km,268,37.68ms,37.68,7.24%,7.24,16.18ms,16.18,90.49ms,90.49,18.24ms,18.24,2018-11-10 12:19:52
"Brunswick United States, North America",5362km,5362,98.28ms,98.28,54.71%,54.71,84.81ms,84.81,131.25ms,131.25,9.50ms,9.5,2018-11-10 12:19:52
"Brussels Belgium, Eurasia",262km,262,32.98ms,32.98,8.19%,8.19,12.74ms,12.74,68.92ms,68.92,14.31ms,14.31,2018-11-10 12:19:52
"Bucharest Romania, Eurasia",1871km,1871,78.20ms,78.2,23.99%,23.99,48.72ms,48.72,111.58ms,111.58,15.80ms,15.8,2018-11-10 12:19:52
