City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",14337km,14337,399.93ms,399.93,35.93%,35.93,394.03ms,394.03,461.52ms,461.52,16.01ms,16.01,2018-11-10 12:21:42
"Albany United States, North America",7028km,7028,177.98ms,177.98,39.71%,39.71,127.95ms,127.95,259.46ms,259.46,46.35ms,46.35,2018-11-10 12:21:42
"Alblasserdam Netherlands, Eurasia",9067km,9067,214.35ms,214.35,42.37%,42.37,211.64ms,211.64,276.95ms,276.95,11.65ms,11.65,2018-11-10 12:21:42
"Albuquerque United States, North America",8386km,8386,178.25ms,178.25,47.11%,47.11,175.30ms,175.3,214.65ms,214.65,7.62ms,7.62,2018-11-10 12:21:42
"Algiers Algeria, Africa",7914km,7914,279.44ms,279.44,28.37%,28.37,278.06ms,278.06,305.04ms,305.04,4.81ms,4.81,2018-11-10 12:21:42
"Amsterdam Netherlands, Eurasia",9101km,9101,236.27ms,236.27,38.56%,38.56,235.61ms,235.61,236.88ms,236.88,0.60ms,0.6,2018-11-10 12:21:42
"Anchorage United States, North America",12187km,12187,220.94ms,220.94,55.40%,55.4,215.44ms,215.44,363.24ms,363.24,26.43ms,26.43,2018-11-10 12:21:42
"Ankara Turkey, Eurasia",10368km,10368,288.81ms,288.81,36.00%,36.0,287.57ms,287.57,303.23ms,303.23,3.26ms,3.26,2018-11-10 12:21:42
"Antwerp Belgium, Eurasia",9008km,9008,237.29ms,237.29,38.01%,38.01,236.90ms,236.9,238.12ms,238.12,0.32ms,0.32,2018-11-10 12:21:42
"Arezzo Italy, Eurasia",8957km,8957,229.47ms,229.47,39.11%,39.11,229.06ms,229.06,233.72ms,233.72,1.04ms,1.04,2018-11-10 12:21:42
"Asheville United States, North America",6783km,6783,143.33ms,143.33,47.43%,47.43,143.17ms,143.17,143.67ms,143.67,0.35ms,0.35,2018-11-10 12:21:42
"Athens Greece, Eurasia",9551km,9551,276.04ms,276.04,34.61%,34.61,275.36ms,275.36,278.69ms,278.69,0.85ms,0.85,2018-11-10 12:21:42
"Atlanta United States, North America",6733km,6733,132.51ms,132.51,51.01%,51.01,131.91ms,131.91,133.82ms,133.82,0.72ms,0.72,2018-11-10 12:21:42
"Auckland New Zealand, Oceania",12656km,12656,339.31ms,339.31,37.33%,37.33,338.88ms,338.88,339.92ms,339.92,0.64ms,0.64,2018-11-10 12:21:42
"Austin United States, North America",7397km,7397,177.26ms,177.26,41.79%,41.79,148.63ms,148.63,502.98ms,502.98,69.63ms,69.63,2018-11-10 12:21:42
"Baltimore United States, North America",6814km,6814,168.65ms,168.65,40.56%,40.56,148.92ms,148.92,602.94ms,602.94,85.23ms,85.23,2018-11-10 12:21:42
"Bangalore India, Eurasia",14153km,14153,333.49ms,333.49,42.50%,42.5,331.10ms,331.1,340.72ms,340.72,3.14ms,3.14,2018-11-10 12:21:42
"Bangkok Thailand, Eurasia",16613km,16613,365.26ms,365.26,45.52%,45.52,356.50ms,356.5,404.73ms,404.73,12.63ms,12.63,2018-11-10 12:21:42
"Barcelona Spain, Eurasia",8177km,8177,244.75ms,244.75,33.51%,33.51,243.51ms,243.51,248.56ms,248.56,1.47ms,1.47,2018-11-10 12:21:42
"Basel Switzerland, Eurasia",8939km,8939,246.81ms,246.81,36.34%,36.34,244.90ms,244.9,256.87ms,256.87,3.36ms,3.36,2018-11-10 12:21:42
"Belfast United Kingdom, Eurasia",8774km,8774,227.72ms,227.72,38.65%,38.65,209.25ms,209.25,555.72ms,555.72,70.90ms,70.9,2018-11-10 12:21:42
"Bergen Norway, Eurasia",9703km,9703,262.44ms,262.44,37.03%,37.03,261.53ms,261.53,270.63ms,270.63,1.76ms,1.76,2018-11-10 12:21:42
