City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",15021km,15021,349.96ms,349.96,43.04%,43.04,349.76ms,349.76,350.74ms,350.74,0.29ms,0.29,2018-11-10 12:20:33
"Albany United States, North America",7276km,7276,185.34ms,185.34,39.33%,39.33,117.84ms,117.84,261.31ms,261.31,38.03ms,38.03,2018-11-10 12:20:33
"Alblasserdam Netherlands, Eurasia",1940km,1940,44.87ms,44.87,44.09%,44.09,44.65ms,44.65,45.71ms,45.71,0.29ms,0.29,2018-11-10 12:20:33
"Albuquerque United States, North America",10044km,10044,174.63ms,174.63,57.72%,57.72,171.14ms,171.14,210.69ms,210.69,9.27ms,9.27,2018-11-10 12:20:33
"Algiers Algeria, Africa",1030km,1030,82.66ms,82.66,12.56%,12.56,82.17ms,82.17,83.20ms,83.2,0.35ms,0.35,2018-11-10 12:20:33
"Amsterdam Netherlands, Eurasia",1981km,1981,50.89ms,50.89,39.62%,39.62,50.58ms,50.58,55.15ms,55.15,0.80ms,0.8,2018-11-10 12:20:33
"Anchorage United States, North America",9126km,9126,237.26ms,237.26,38.51%,38.51,237.07ms,237.07,237.72ms,237.72,0.38ms,0.38,2018-11-10 12:20:33
"Ankara Turkey, Eurasia",1668km,1668,87.20ms,87.2,19.17%,19.17,86.11ms,86.11,101.58ms,101.58,2.94ms,2.94,2018-11-10 12:20:33
"Antwerp Belgium, Eurasia",1884km,1884,52.46ms,52.46,36.23%,36.23,52.37ms,52.37,52.89ms,52.89,0.19ms,0.19,2018-11-10 12:20:33
"Arezzo Italy, Eurasia",872km,872,50.14ms,50.14,17.44%,17.44,50.07ms,50.07,50.29ms,50.29,0.13ms,0.13,2018-11-10 12:20:33
"Asheville United States, North America",8332km,8332,130.04ms,130.04,64.09%,64.09,129.95ms,129.95,130.19ms,130.19,0.47ms,0.47,2018-11-10 12:20:33
"Athens Greece, Eurasia",849km,849,76.83ms,76.83,11.17%,11.17,76.36ms,76.36,85.00ms,85.0,1.55ms,1.55,2018-11-10 12:20:33
"Atlanta United States, North America",8586km,8586,129.62ms,129.62,66.56%,66.56,129.15ms,129.15,134.36ms,134.36,1.07ms,1.07,2018-11-10 12:20:33
"Auckland New Zealand, Oceania",18249km,18249,329.49ms,329.49,55.47%,55.47,329.33ms,329.33,329.99ms,329.99,0.73ms,0.73,2018-11-10 12:20:33
"Austin United States, North America",9817km,9817,170.06ms,170.06,57.75%,57.75,157.83ms,157.83,218.06ms,218.06,13.03ms,13.03,2018-11-10 12:20:33
"Baltimore United States, North America",7671km,7671,126.47ms,126.47,60.88%,60.88,123.71ms,123.71,159.50ms,159.5,8.89ms,8.89,2018-11-10 12:20:33
"Bangalore India, Eurasia",6754km,6754,243.07ms,243.07,27.79%,27.79,242.94ms,242.94,243.19ms,243.19,0.39ms,0.39,2018-11-10 12:20:33
"Bangkok Thailand, Eurasia",8761km,8761,196.38ms,196.38,44.70%,44.7,179.75ms,179.75,247.40ms,247.4,22.06ms,22.06,2018-11-10 12:20:33
