City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",13316km,13316,185.95ms,185.95,71.98%,71.98,185.76ms,185.76,186.79ms,186.79,0.59ms,0.59,2018-11-10 12:19:24
"Albany United States, North America",3856km,3856,127.77ms,127.77,30.36%,30.36,64.50ms,64.5,203.80ms,203.8,39.59ms,39.59,2018-11-10 12:19:24
"Alblasserdam Netherlands, Eurasia",8075km,8075,135.46ms,135.46,59.81%,59.81,134.89ms,134.89,140.05ms,140.05,1.00ms,1.0,2018-11-10 12:19:24
"Albuquerque United States, North America",1782km,1782,61.90ms,61.9,29.21%,29.21,56.71ms,56.71,104.48ms,104.48,12.69ms,12.69,2018-11-10 12:19:25
"Algiers Algeria, Africa",9377km,9377,185.21ms,185.21,50.69%,50.69,184.65ms,184.65,185.85ms,185.85,0.57ms,0.57,2018-11-10 12:19:25
"Amsterdam Netherlands, Eurasia",8038km,8038,136.04ms,136.04,59.10%,59.1,135.67ms,135.67,139.26ms,139.26,0.79ms,0.79,2018-11-10 12:19:25
"Anchorage United States, North America",2477km,2477,32.99ms,32.99,77.41%,77.41,32.74ms,32.74,33.57ms,33.57,0.20ms,0.2,2018-11-10 12:19:25
"Ankara Turkey, Eurasia",10207km,10207,182.49ms,182.49,56.08%,56.08,182.12ms,182.12,183.51ms,183.51,0.50ms,0.5,2018-11-10 12:19:25
"Antwerp Belgium, Eurasia",8124km,8124,139.63ms,139.63,58.45%,58.45,139.19ms,139.19,140.08ms,140.08,0.19ms,0.19,2018-11-10 12:19:25
"Arezzo Italy, Eurasia",9152km,9152,167.78ms,167.78,54.80%,54.8,167.44ms,167.44,168.13ms,168.13,0.34ms,0.34,2018-11-10 12:19:25
"Asheville United States, North America",3523km,3523,74.49ms,74.49,47.61%,47.61,74.31ms,74.31,74.68ms,74.68,0.20ms,0.2,2018-11-10 12:19:25
"Athens Greece, Eurasia",10144km,10144,206.00ms,206.0,49.24%,49.24,205.41ms,205.41,211.31ms,211.31,1.22ms,1.22,2018-11-10 12:19:25
"Atlanta United States, North America",3491km,3491,79.04ms,79.04,44.19%,44.19,78.81ms,78.81,79.97ms,79.97,0.44ms,0.44,2018-11-10 12:19:25
"Auckland New Zealand, Oceania",11096km,11096,216.78ms,216.78,51.37%,51.37,216.52ms,216.52,217.79ms,217.79,0.38ms,0.38,2018-11-10 12:19:25
"Austin United States, North America",2750km,2750,65.55ms,65.55,42.31%,42.31,54.67ms,54.67,98.70ms,98.7,9.96ms,9.96,2018-11-10 12:19:25
"Baltimore United States, North America",3792km,3792,69.63ms,69.63,54.96%,54.96,69.31ms,69.31,71.50ms,71.5,0.57ms,0.57,2018-11-10 12:19:25
