City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",16489km,16489,248.19ms,248.19,66.49%,66.49,248.00ms,248.0,248.45ms,248.45,0.60ms,0.6,2018-11-10 12:18:30
"Albany United States, North America",635km,635,74.64ms,74.64,8.58%,8.58,37.49ms,37.49,162.27ms,162.27,40.93ms,40.93,2018-11-10 12:18:30
"Alblasserdam Netherlands, Eurasia",6257km,6257,111.25ms,111.25,56.37%,56.37,111.09ms,111.09,111.57ms,111.57,0.45ms,0.45,2018-11-10 12:18:30
"Albuquerque United States, North America",2311km,2311,67.00ms,67.0,34.49%,34.49,61.35ms,61.35,111.77ms,111.77,12.22ms,12.22,2018-11-10 12:18:30
"Algiers Algeria, Africa",6990km,6990,132.21ms,132.21,52.95%,52.95,130.56ms,130.56,145.06ms,145.06,3.55ms,3.55,2018-11-10 12:18:30
"Amsterdam Netherlands, Eurasia",6239km,6239,101.34ms,101.34,61.77%,61.77,101.03ms,101.03,101.70ms,101.7,0.42ms,0.42,2018-11-10 12:18:30
"Anchorage United States, North America",4939km,4939,100.80ms,100.8,49.39%,49.39,100.38ms,100.38,103.16ms,103.16,0.60ms,0.6,2018-11-10 12:18:30
"Ankara Turkey, Eurasia",8778km,8778,145.35ms,145.35,60.54%,60.54,144.46ms,144.46,154.63ms,154.63,2.09ms,2.09,2018-11-10 12:18:30
"Antwerp Belgium, Eurasia",6274km,6274,106.69ms,106.69,59.19%,59.19,106.48ms,106.48,107.11ms,107.11,0.43ms,0.43,2018-11-10 12:18:30
"Arezzo Italy, Eurasia",7197km,7197,128.99ms,128.99,56.23%,56.23,128.70ms,128.7,130.82ms,130.82,0.37ms,0.37,2018-11-10 12:18:31
"Asheville United States, North America",685km,685,33.15ms,33.15,20.76%,20.76,33.02ms,33.02,33.39ms,33.39,0.24ms,0.24,2018-11-10 12:18:31
"Athens Greece, Eurasia",8359km,8359,161.78ms,161.78,51.92%,51.92,161.50ms,161.5,163.33ms,163.33,0.44ms,0.44,2018-11-10 12:18:31
"Atlanta United States, North America",922km,922,44.53ms,44.53,20.95%,20.95,44.07ms,44.07,48.16ms,48.16,0.77ms,0.77,2018-11-10 12:18:31
"Auckland New Zealand, Oceania",13664km,13664,239.47ms,239.47,57.17%,57.17,239.25ms,239.25,239.76ms,239.76,0.54ms,0.54,2018-11-10 12:18:31
"Austin United States, North America",1943km,1943,59.40ms,59.4,32.93%,32.93,46.24ms,46.24,101.75ms,101.75,13.33ms,13.33,2018-11-10 12:18:31
"Baltimore United States, North America",481km,481,33.28ms,33.28,14.58%,14.58,32.67ms,32.67,40.88ms,40.88,1.46ms,1.46,2018-11-10 12:18:31
"Bangalore India, Eurasia",13568km,13568,239.82ms,239.82,56.77%,56.77,238.68ms,238.68,252.59ms,252.59,3.08ms,3.08,2018-11-10 12:18:31
"Bangkok Thailand, Eurasia",13851km,13851,264.03ms,264.03,52.47%,52.47,263.51ms,263.51,265.25ms,265.25,0.77ms,0.77,2018-11-10 12:18:31
"Barcelona Spain, Eurasia",6651km,6651,125.85ms,125.85,53.21%,53.21,125.50ms,125.5,127.44ms,127.44,0.60ms,0.6,2018-11-10 12:18:31
"Basel Switzerland, Eurasia",6671km,6671,112.67ms,112.67,59.56%,59.56,112.39ms,112.39,113.03ms,113.03,0.40ms,0.4,2018-11-10 12:18:31
"Belfast United Kingdom, Eurasia",5491km,5491,103.41ms,103.41,53.31%,53.31,103.11ms,103.11,103.99ms,103.99,0.35ms,0.35,2018-11-10 12:18:31
"Bergen Norway, Eurasia",5912km,5912,140.23ms,140.23,42.23%,42.23,139.83ms,139.83,141.28ms,141.28,0.43ms,0.43,2018-11-10 12:18:31
"Berkeley Springs United States, North America",348km,348,44.54ms,44.54,7.91%,7.91,43.92ms,43.92,54.62ms,54.62,1.89ms,1.89,2018-11-10 12:18:31
"Bern Switzerland, Eurasia",6697km,6697,114.11ms,114.11,58.75%,58.75,113.78ms,113.78,114.47ms,114.47,0.42ms,0.42,2018-11-10 12:18:31
"Bogota Colombia, South America",4188km,4188,97.20ms,97.2,43.18%,43.18,95.50ms,95.5,130.46ms,130.46,6.27ms,6.27,2018-11-10 12:18:31
"Boston United States, North America",852km,852,30.45ms,30.45,28.40%,28.4,30.19ms,30.19,31.60ms,31.6,0.34ms,0.34,2018-11-10 12:18:31
"Brasilia Brazil, South America",7259km,7259,165.53ms,165.53,43.99%,43.99,162.58ms,162.58,199.13ms,199.13,6.97ms,6.97,2018-11-10 12:18:31
"Bratislava Slovakia, Eurasia",7232km,7232,125.33ms,125.33,57.86%,57.86,124.25ms,124.25,139.64ms,139.64,2.82ms,2.82,2018-11-10 12:18:31
"Brisbane Australia, Oceania",14887km,14887,236.92ms,236.92,63.08%,63.08,236.54ms,236.54,239.40ms,239.4,0.89ms,0.89,2018-11-10 12:18:31
"Bristol United Kingdom, Eurasia",5821km,5821,97.62ms,97.62,60.01%,60.01,97.24ms,97.24,100.36ms,100.36,0.65ms,0.65,2018-11-10 12:18:31
"Brno Czech Republic, Eurasia",7135km,7135,115.86ms,115.86,62.04%,62.04,115.66ms,115.66,116.14ms,116.14,0.26ms,0.26,2018-11-10 12:18:31
"Bruges Belgium, Eurasia",6201km,6201,108.76ms,108.76,57.42%,57.42,108.06ms,108.06,114.64ms,114.64,1.57ms,1.57,2018-11-10 12:18:31
"Brunswick United States, North America",959km,959,42.50ms,42.5,22.83%,22.83,41.16ms,41.16,49.30ms,49.3,2.23ms,2.23,2018-11-10 12:18:31
"Brussels Belgium, Eurasia",6289km,6289,115.39ms,115.39,54.69%,54.69,115.13ms,115.13,117.48ms,117.48,0.57ms,0.57,2018-11-10 12:18:31
"Bucharest Romania, Eurasia",8031km,8031,131.72ms,131.72,61.31%,61.31,129.16ms,129.16,144.23ms,144.23,3.40ms,3.4,2018-11-10 12:18:31
"Budapest Hungary, Eurasia",7392km,7392,124.38ms,124.38,59.61%,59.61,123.74ms,123.74,125.19ms,125.19,0.51ms,0.51,2018-11-10 12:18:31
"Buenos Aires Argentina, South America",8803km,8803,170.45ms,170.45,51.78%,51.78,166.81ms,166.81,186.16ms,186.16,5.53ms,5.53,2018-11-10 12:18:31
"Buffalo United States, North America",242km,242,35.84ms,35.84,6.91%,6.91,33.37ms,33.37,51.23ms,51.23,4.53ms,4.53,2018-11-10 12:18:31
"Bursa Turkey, Eurasia",8528km,8528,142.41ms,142.41,60.06%,60.06,142.17ms,142.17,142.81ms,142.81,0.52ms,0.52,2018-11-10 12:18:31
"Cairo Egypt, Africa",9467km,9467,157.28ms,157.28,60.30%,60.3,153.49ms,153.49,172.86ms,172.86,3.49ms,3.49,2018-11-10 12:18:31
"Calgary Canada, North America",2690km,2690,72.38ms,72.38,37.36%,37.36,71.37ms,71.37,75.26ms,75.26,1.14ms,1.14,2018-11-10 12:18:31
"Canberra Australia, Oceania",15634km,15634,225.97ms,225.97,69.48%,69.48,225.38ms,225.38,229.75ms,229.75,0.99ms,0.99,2018-11-10 12:18:31
"Cape Town South Africa, Africa",13177km,13177,251.11ms,251.11,52.50%,52.5,250.83ms,250.83,251.78ms,251.78,0.53ms,0.53,2018-11-10 12:18:31
"Caracas Venezuela, South America",3746km,3746,97.41ms,97.41,38.62%,38.62,96.50ms,96.5,101.07ms,101.07,0.98ms,0.98,2018-11-10 12:18:31
"Cardiff United Kingdom, Eurasia",5782km,5782,96.28ms,96.28,60.23%,60.23,95.82ms,95.82,97.95ms,97.95,0.65ms,0.65,2018-11-10 12:18:31
"Carlow Ireland, Eurasia",5490km,5490,97.44ms,97.44,56.60%,56.6,97.22ms,97.22,97.82ms,97.82,0.20ms,0.2,2018-11-10 12:18:31
"Charlotte United States, North America",720km,720,40.36ms,40.36,18.00%,18.0,40.20ms,40.2,40.64ms,40.64,0.21ms,0.21,2018-11-10 12:18:31
"Cheltenham United Kingdom, Eurasia",5835km,5835,99.91ms,99.91,58.94%,58.94,99.76ms,99.76,100.25ms,100.25,0.37ms,0.37,2018-11-10 12:18:31
"Chennai India, Eurasia",13643km,13643,235.52ms,235.52,58.06%,58.06,235.38ms,235.38,235.85ms,235.85,0.53ms,0.53,2018-11-10 12:18:31
"Chicago United States, North America",523km,523,26.10ms,26.1,20.12%,20.12,24.55ms,24.55,37.17ms,37.17,3.09ms,3.09,2018-11-10 12:18:31
"Chisinau Moldova, Eurasia",8001km,8001,170.84ms,170.84,47.06%,47.06,170.29ms,170.29,174.86ms,174.86,1.05ms,1.05,2018-11-10 12:18:31
"Christchurch New Zealand, Oceania",14172km,14172,260.27ms,260.27,54.51%,54.51,260.12ms,260.12,260.47ms,260.47,0.70ms,0.7,2018-11-10 12:18:31
"Cincinnati United States, North America",394km,394,15.95ms,15.95,26.27%,26.27,15.84ms,15.84,16.20ms,16.2,0.11ms,0.11,2018-11-10 12:18:31
"Colorado Springs United States, North America",2008km,2008,35.82ms,35.82,57.37%,57.37,34.59ms,34.59,64.00ms,64.0,5.26ms,5.26,2018-11-10 12:18:31
"Columbus United States, North America",237km,237,22.92ms,22.92,10.77%,10.77,21.22ms,21.22,41.50ms,41.5,4.54ms,4.54,2018-11-10 12:18:31
"Copenhagen Denmark, Eurasia",6521km,6521,120.90ms,120.9,54.34%,54.34,120.55ms,120.55,121.24ms,121.24,0.31ms,0.31,2018-11-10 12:18:31
"Coventry United Kingdom, Eurasia",5849km,5849,98.45ms,98.45,59.68%,59.68,97.95ms,97.95,107.21ms,107.21,1.64ms,1.64,2018-11-10 12:18:31
"Cromwell United States, North America",722km,722,38.80ms,38.8,19.00%,19.0,38.49ms,38.49,39.24ms,39.24,0.23ms,0.23,2018-11-10 12:18:31
"Dagupan Philippines, Eurasia",13224km,13224,231.92ms,231.92,57.25%,57.25,231.37ms,231.37,236.92ms,236.92,1.15ms,1.15,2018-11-10 12:18:31
"Dallas United States, North America",1685km,1685,37.21ms,37.21,45.54%,45.54,33.46ms,33.46,142.68ms,142.68,19.59ms,19.59,2018-11-10 12:18:31
"Dar es Salaam Tanzania, Africa",13031km,13031,266.12ms,266.12,48.99%,48.99,265.89ms,265.89,267.16ms,267.16,0.67ms,0.67,2018-11-10 12:18:31
"Denver United States, North America",1998km,1998,43.97ms,43.97,46.47%,46.47,43.78ms,43.78,44.75ms,44.75,0.18ms,0.18,2018-11-10 12:18:31
"Des Moines United States, North America",1019km,1019,46.49ms,46.49,22.15%,22.15,46.31ms,46.31,46.92ms,46.92,0.23ms,0.23,2018-11-10 12:18:31
"Detroit United States, North America",157km,157,22.27ms,22.27,7.14%,7.14,20.18ms,20.18,72.63ms,72.63,9.37ms,9.37,2018-11-10 12:18:31
"Dhaka Bangladesh, Eurasia",12697km,12697,269.42ms,269.42,47.20%,47.2,260.26ms,260.26,337.76ms,337.76,18.06ms,18.06,2018-11-10 12:18:31
"Dronten Netherlands, Eurasia",6290km,6290,102.50ms,102.5,61.67%,61.67,101.54ms,101.54,112.37ms,112.37,1.95ms,1.95,2018-11-10 12:18:31
"Dubai United Arab Emirates, Eurasia",11371km,11371,217.45ms,217.45,52.40%,52.4,217.12ms,217.12,218.13ms,218.13,0.50ms,0.5,2018-11-10 12:18:31
"Dublin Ireland, Eurasia",5514km,5514,103.00ms,103.0,53.53%,53.53,95.87ms,95.87,145.65ms,145.65,13.12ms,13.12,2018-11-10 12:18:31
"Dusseldorf Germany, Eurasia",6421km,6421,102.53ms,102.53,62.95%,62.95,102.24ms,102.24,102.99ms,102.99,0.47ms,0.47,2018-11-10 12:18:31
"Edinburgh United Kingdom, Eurasia",5609km,5609,105.65ms,105.65,53.42%,53.42,105.37ms,105.37,106.86ms,106.86,0.50ms,0.5,2018-11-10 12:18:31
"Edmonton Canada, North America",2725km,2725,61.19ms,61.19,44.67%,44.67,60.92ms,60.92,61.38ms,61.38,0.33ms,0.33,2018-11-10 12:18:31
"Eindhoven Netherlands, Eurasia",6329km,6329,109.45ms,109.45,58.06%,58.06,109.26ms,109.26,109.77ms,109.77,0.10ms,0.1,2018-11-10 12:18:31
"Falkenstein Germany, Eurasia",6803km,6803,109.20ms,109.2,62.41%,62.41,108.88ms,108.88,109.60ms,109.6,0.38ms,0.38,2018-11-10 12:18:31
"Fez Morocco, Africa",6536km,6536,166.54ms,166.54,39.37%,39.37,158.35ms,158.35,251.89ms,251.89,22.77ms,22.77,2018-11-10 12:18:31
"Frankfurt Germany, Eurasia",6598km,6598,112.47ms,112.47,58.91%,58.91,105.94ms,105.94,171.04ms,171.04,13.32ms,13.32,2018-11-10 12:18:31
"Fremont United States, North America",3480km,3480,72.34ms,72.34,48.33%,48.33,71.87ms,71.87,75.84ms,75.84,0.79ms,0.79,2018-11-10 12:18:31
"Frosinone Italy, Eurasia",7431km,7431,138.06ms,138.06,53.85%,53.85,137.86ms,137.86,138.30ms,138.3,0.20ms,0.2,2018-11-10 12:18:31
"Gdansk Poland, Eurasia",6927km,6927,127.52ms,127.52,54.54%,54.54,126.92ms,126.92,128.68ms,128.68,0.51ms,0.51,2018-11-10 12:18:31
"Geneva Switzerland, Eurasia",6650km,6650,121.11ms,121.11,54.96%,54.96,120.39ms,120.39,127.12ms,127.12,1.35ms,1.35,2018-11-10 12:18:31
"Gothenburg Sweden, Eurasia",6381km,6381,127.89ms,127.89,50.24%,50.24,127.70ms,127.7,128.11ms,128.11,0.34ms,0.34,2018-11-10 12:18:31
"Green Bay United States, North America",626km,626,47.80ms,47.8,13.32%,13.32,28.22ms,28.22,130.27ms,130.27,35.70ms,35.7,2018-11-10 12:18:31
"Groningen Netherlands, Eurasia",6306km,6306,104.81ms,104.81,60.63%,60.63,104.19ms,104.19,109.78ms,109.78,1.13ms,1.13,2018-11-10 12:18:31
"Guadalajara Mexico, North America",3120km,3120,99.43ms,99.43,31.52%,31.52,99.26ms,99.26,99.62ms,99.62,0.35ms,0.35,2018-11-10 12:18:31
"Guatemala Guatemala, North America",3640km,3640,290.97ms,290.97,12.55%,12.55,145.74ms,145.74,433.26ms,433.26,58.83ms,58.83,2018-11-10 12:18:31
"Halifax Canada, North America",1473km,1473,49.18ms,49.18,30.06%,30.06,48.62ms,48.62,52.66ms,52.66,0.89ms,0.89,2018-11-10 12:18:31
"Hamburg Germany, Eurasia",6490km,6490,117.45ms,117.45,55.47%,55.47,117.16ms,117.16,117.79ms,117.79,0.25ms,0.25,2018-11-10 12:18:31
"Hangzhou China, Eurasia",11720km,11720,399.73ms,399.73,29.37%,29.37,399.43ms,399.43,400.16ms,400.16,0.60ms,0.6,2018-11-10 12:18:31
"Hanoi Vietnam, Eurasia",13004km,13004,248.66ms,248.66,52.44%,52.44,247.55ms,247.55,270.49ms,270.49,4.10ms,4.1,2018-11-10 12:18:31
"Helsinki Finland, Eurasia",6856km,6856,128.05ms,128.05,53.56%,53.56,127.05ms,127.05,145.70ms,145.7,3.31ms,3.31,2018-11-10 12:18:31
"Heredia Costa Rica, North America",3535km,3535,104.35ms,104.35,33.99%,33.99,104.10ms,104.1,105.53ms,105.53,0.49ms,0.49,2018-11-10 12:18:31
"Ho Chi Minh City Vietnam, Eurasia",14123km,14123,229.52ms,229.52,61.67%,61.67,229.16ms,229.16,230.77ms,230.77,0.54ms,0.54,2018-11-10 12:18:31
"Hong Kong Hong Kong, Eurasia",12726km,12726,215.46ms,215.46,59.19%,59.19,215.17ms,215.17,216.08ms,216.08,0.41ms,0.41,2018-11-10 12:18:31
"Honolulu United States, North America",7357km,7357,120.29ms,120.29,61.31%,61.31,120.03ms,120.03,120.50ms,120.5,0.12ms,0.12,2018-11-10 12:18:31
"Houston United States, North America",1829km,1829,49.23ms,49.23,37.33%,37.33,48.53ms,48.53,59.13ms,59.13,2.00ms,2.0,2018-11-10 12:18:31
"Hyderabad India, Eurasia",13131km,13131,237.49ms,237.49,55.41%,55.41,236.77ms,236.77,249.03ms,249.03,2.26ms,2.26,2018-11-10 12:18:31
"Indianapolis United States, North America",458km,458,15.05ms,15.05,30.53%,30.53,14.96ms,14.96,15.38ms,15.38,0.18ms,0.18,2018-11-10 12:18:31
"Indore India, Eurasia",12480km,12480,261.61ms,261.61,47.82%,47.82,261.07ms,261.07,265.49ms,265.49,1.17ms,1.17,2018-11-10 12:18:31
"Istanbul Turkey, Eurasia",8460km,8460,158.82ms,158.82,53.54%,53.54,150.65ms,150.65,196.68ms,196.68,12.45ms,12.45,2018-11-10 12:18:31
"Izmir Turkey, Eurasia",8545km,8545,183.40ms,183.4,46.69%,46.69,183.30ms,183.3,183.49ms,183.49,0.50ms,0.5,2018-11-10 12:18:31
"Jackson United States, North America",1305km,1305,38.47ms,38.47,34.34%,34.34,38.03ms,38.03,40.56ms,40.56,0.58ms,0.58,2018-11-10 12:18:31
"Jacksonville United States, North America",1263km,1263,55.19ms,55.19,22.96%,22.96,55.09ms,55.09,55.28ms,55.28,0.21ms,0.21,2018-11-10 12:18:31
"Jakarta Indonesia, Eurasia",15985km,15985,230.46ms,230.46,69.50%,69.5,230.09ms,230.09,232.50ms,232.5,0.41ms,0.41,2018-11-10 12:18:31
"Jerusalem Israel, Eurasia",9587km,9587,166.31ms,166.31,57.75%,57.75,166.14ms,166.14,167.83ms,167.83,0.61ms,0.61,2018-11-10 12:18:31
"Joao Pessoa Brazil, South America",7191km,7191,109.20ms,109.2,65.97%,65.97,108.90ms,108.9,110.30ms,110.3,0.50ms,0.5,2018-11-10 12:18:31
"Johannesburg South Africa, Africa",13466km,13466,248.94ms,248.94,54.30%,54.3,248.62ms,248.62,251.11ms,251.11,0.67ms,0.67,2018-11-10 12:18:31
"Kampala Uganda, Africa",11946km,11946,259.84ms,259.84,46.12%,46.12,259.51ms,259.51,260.24ms,260.24,0.59ms,0.59,2018-11-10 12:18:31
"Kansas City United States, North America",1156km,1156,38.48ms,38.48,30.42%,30.42,37.69ms,37.69,56.08ms,56.08,3.27ms,3.27,2018-11-10 12:18:31
"Karaganda Kazakhstan, Eurasia",9541km,9541,198.60ms,198.6,48.19%,48.19,198.35ms,198.35,199.42ms,199.42,0.34ms,0.34,2018-11-10 12:18:31
"Kiev Ukraine, Eurasia",7828km,7828,143.86ms,143.86,54.74%,54.74,143.65ms,143.65,144.32ms,144.32,0.29ms,0.29,2018-11-10 12:18:31
"Knoxville United States, North America",674km,674,53.53ms,53.53,12.72%,12.72,45.02ms,45.02,188.61ms,188.61,30.94ms,30.94,2018-11-10 12:18:31
"Koto Japan, Eurasia",10449km,10449,131.48ms,131.48,79.76%,79.76,131.28ms,131.28,131.76ms,131.76,0.51ms,0.51,2018-11-10 12:18:31
"Ktis Czech Republic, Eurasia",7002km,7002,116.65ms,116.65,60.36%,60.36,116.34ms,116.34,118.44ms,118.44,0.45ms,0.45,2018-11-10 12:18:31
"La Ceiba Honduras, North America",2930km,2930,30.63ms,30.63,97.67%,97.67,28.14ms,28.14,34.82ms,34.82,2.33ms,2.33,2018-11-10 12:18:31
"Lagos Nigeria, Africa",9090km,9090,275.16ms,275.16,33.05%,33.05,274.99ms,274.99,275.47ms,275.47,0.53ms,0.53,2018-11-10 12:18:31
"Lahore Pakistan, Eurasia",11501km,11501,332.23ms,332.23,34.64%,34.64,331.88ms,331.88,334.27ms,334.27,0.79ms,0.79,2018-11-10 12:18:31
"Las Vegas United States, North America",2972km,2972,87.36ms,87.36,34.16%,34.16,87.11ms,87.11,87.54ms,87.54,0.37ms,0.37,2018-11-10 12:18:31
"Lausanne Switzerland, Eurasia",6667km,6667,116.61ms,116.61,57.47%,57.47,116.19ms,116.19,119.58ms,119.58,0.75ms,0.75,2018-11-10 12:18:31
"Liege Belgium, Eurasia",6377km,6377,106.22ms,106.22,60.16%,60.16,106.05ms,106.05,106.38ms,106.38,0.40ms,0.4,2018-11-10 12:18:31
"Lima Peru, South America",5993km,5993,118.47ms,118.47,50.79%,50.79,118.35ms,118.35,118.66ms,118.66,0.35ms,0.35,2018-11-10 12:18:31
"Limassol Cyprus, Eurasia",9212km,9212,148.30ms,148.3,62.24%,62.24,148.11ms,148.11,148.80ms,148.8,0.17ms,0.17,2018-11-10 12:18:31
"Lincoln United States, North America",1284km,1284,24.36ms,24.36,53.50%,53.5,24.19ms,24.19,24.55ms,24.55,0.16ms,0.16,2018-11-10 12:18:31
"Lisbon Portugal, Eurasia",5953km,5953,136.75ms,136.75,43.77%,43.77,136.34ms,136.34,141.28ms,141.28,0.96ms,0.96,2018-11-10 12:18:31
"Ljubljana Slovenia, Eurasia",7205km,7205,122.17ms,122.17,59.06%,59.06,121.08ms,121.08,131.92ms,131.92,2.57ms,2.57,2018-11-10 12:18:31
"London United Kingdom, Eurasia",5977km,5977,92.24ms,92.24,64.97%,64.97,91.83ms,91.83,94.45ms,94.45,0.58ms,0.58,2018-11-10 12:18:31
"Los Angeles United States, North America",3321km,3321,80.62ms,80.62,41.51%,41.51,80.47ms,80.47,80.77ms,80.77,0.20ms,0.2,2018-11-10 12:18:31
"Louisville United States, North America",537km,537,36.00ms,36.0,14.92%,14.92,34.92ms,34.92,51.68ms,51.68,3.50ms,3.5,2018-11-10 12:18:31
"Lugano Switzerland, Eurasia",6850km,6850,147.25ms,147.25,46.60%,46.6,142.13ms,142.13,152.82ms,152.82,3.73ms,3.73,2018-11-10 12:18:31
"Luxembourg Luxembourg, Eurasia",6461km,6461,110.14ms,110.14,58.74%,58.74,109.73ms,109.73,115.26ms,115.26,1.06ms,1.06,2018-11-10 12:18:31
"Lyon France, Eurasia",6585km,6585,105.03ms,105.03,62.71%,62.71,104.85ms,104.85,105.26ms,105.26,0.16ms,0.16,2018-11-10 12:18:31
"Madrid Spain, Eurasia",6279km,6279,114.95ms,114.95,55.08%,55.08,114.76ms,114.76,115.22ms,115.22,0.40ms,0.4,2018-11-10 12:18:32
"Maidstone United Kingdom, Eurasia",6028km,6028,93.84ms,93.84,64.82%,64.82,93.40ms,93.4,97.04ms,97.04,0.77ms,0.77,2018-11-10 12:18:32
"Malaysia Malaysia, Eurasia",15025km,15025,249.23ms,249.23,60.34%,60.34,248.80ms,248.8,254.99ms,254.99,1.10ms,1.1,2018-11-10 12:18:32
"Manchester United Kingdom, Eurasia",5760km,5760,101.01ms,101.01,57.03%,57.03,99.90ms,99.9,128.10ms,128.1,5.05ms,5.05,2018-11-10 12:18:32
"Manhattan United States, North America",625km,625,28.07ms,28.07,22.32%,22.32,27.88ms,27.88,28.40ms,28.4,0.18ms,0.18,2018-11-10 12:18:32
"Manila Philippines, Eurasia",13355km,13355,204.15ms,204.15,65.47%,65.47,203.31ms,203.31,213.25ms,213.25,2.22ms,2.22,2018-11-10 12:18:32
"Marseille France, Eurasia",6766km,6766,114.43ms,114.43,59.35%,59.35,114.30ms,114.3,114.68ms,114.68,0.26ms,0.26,2018-11-10 12:18:32
"Medellin Colombia, South America",3983km,3983,91.66ms,91.66,43.77%,43.77,91.47ms,91.47,91.97ms,91.97,0.21ms,0.21,2018-11-10 12:18:32
"Melbourne Australia, Oceania",16083km,16083,215.71ms,215.71,74.80%,74.8,215.47ms,215.47,216.07ms,216.07,0.20ms,0.2,2018-11-10 12:18:32
"Memphis United States, North America",1050km,1050,29.11ms,29.11,36.21%,36.21,28.97ms,28.97,29.22ms,29.22,0.19ms,0.19,2018-11-10 12:18:32
"Mexico Mexico, North America",2991km,2991,55.38ms,55.38,54.38%,54.38,55.20ms,55.2,55.55ms,55.55,0.07ms,0.07,2018-11-10 12:18:32
"Miami United States, North America",1774km,1774,38.19ms,38.19,46.68%,46.68,38.03ms,38.03,38.42ms,38.42,0.27ms,0.27,2018-11-10 12:18:32
"Milan Italy, Eurasia",6897km,6897,122.82ms,122.82,56.53%,56.53,122.54ms,122.54,123.87ms,123.87,0.52ms,0.52,2018-11-10 12:18:32
"Milwaukee United States, North America",559km,559,20.68ms,20.68,27.95%,27.95,20.52ms,20.52,21.44ms,21.44,0.26ms,0.26,2018-11-10 12:18:32
"Minneapolis United States, North America",1116km,1116,23.70ms,23.7,48.52%,48.52,22.51ms,22.51,30.85ms,30.85,2.06ms,2.06,2018-11-10 12:18:32
"Missoula United States, North America",2644km,2644,58.79ms,58.79,45.59%,45.59,58.56ms,58.56,59.12ms,59.12,0.22ms,0.22,2018-11-10 12:18:32
"Montevideo Uruguay, South America",8895km,8895,188.28ms,188.28,47.31%,47.31,186.91ms,186.91,197.31ms,197.31,2.40ms,2.4,2018-11-10 12:18:32
"Monticello United States, North America",816km,816,42.26ms,42.26,19.43%,19.43,42.05ms,42.05,42.60ms,42.6,0.25ms,0.25,2018-11-10 12:18:32
"Montreal Canada, North America",756km,756,30.68ms,30.68,25.20%,25.2,30.49ms,30.49,30.86ms,30.86,0.20ms,0.2,2018-11-10 12:18:32
"Moscow Russia, Eurasia",7756km,7756,148.55ms,148.55,52.41%,52.41,147.87ms,147.87,149.47ms,149.47,0.54ms,0.54,2018-11-10 12:18:32
"Munich Germany, Eurasia",6892km,6892,119.11ms,119.11,57.92%,57.92,118.64ms,118.64,122.62ms,122.62,0.96ms,0.96,2018-11-10 12:18:32
"Nairobi Kenya, Africa",12406km,12406,262.09ms,262.09,47.35%,47.35,261.32ms,261.32,269.24ms,269.24,1.48ms,1.48,2018-11-10 12:18:32
"New Delhi India, Eurasia",11898km,11898,255.29ms,255.29,46.66%,46.66,250.20ms,250.2,302.36ms,302.36,13.81ms,13.81,2018-11-10 12:18:32
"New Orleans United States, North America",1520km,1520,46.07ms,46.07,33.04%,33.04,45.90ms,45.9,46.31ms,46.31,0.16ms,0.16,2018-11-10 12:18:32
"New York United States, North America",652km,652,35.93ms,35.93,18.63%,18.63,35.81ms,35.81,36.07ms,36.07,0.11ms,0.11,2018-11-10 12:18:32
"Newcastle United Kingdom, Eurasia",5741km,5741,95.87ms,95.87,60.43%,60.43,95.65ms,95.65,96.09ms,96.09,0.42ms,0.42,2018-11-10 12:18:32
"Nis Serbia, Eurasia",7855km,7855,131.05ms,131.05,59.96%,59.96,130.54ms,130.54,140.35ms,140.35,1.76ms,1.76,2018-11-10 12:18:32
"Novosibirsk Russia, Eurasia",9161km,9161,193.35ms,193.35,47.47%,47.47,191.55ms,191.55,200.44ms,200.44,3.33ms,3.33,2018-11-10 12:18:32
