City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",1603km,1603,32.02ms,32.02,50.09%,50.09,31.92ms,31.92,32.14ms,32.14,0.24ms,0.24,2018-11-10 12:22:13
"Albany United States, North America",15503km,15503,260.86ms,260.86,59.63%,59.63,221.35ms,221.35,327.69ms,327.69,40.87ms,40.87,2018-11-10 12:22:13
"Alblasserdam Netherlands, Eurasia",16242km,16242,294.96ms,294.96,55.24%,55.24,294.77ms,294.77,295.88ms,295.88,0.21ms,0.21,2018-11-10 12:22:13
"Albuquerque United States, North America",12603km,12603,195.62ms,195.62,64.63%,64.63,190.16ms,190.16,231.95ms,231.95,11.40ms,11.4,2018-11-10 12:22:13
"Algiers Algeria, Africa",17024km,17024,320.29ms,320.29,53.20%,53.2,319.89ms,319.89,321.34ms,321.34,0.60ms,0.6,2018-11-10 12:22:13
"Amsterdam Netherlands, Eurasia",16213km,16213,323.05ms,323.05,50.20%,50.2,322.71ms,322.71,323.55ms,323.55,0.23ms,0.23,2018-11-10 12:22:13
"Anchorage United States, North America",11111km,11111,211.92ms,211.92,52.66%,52.66,211.68ms,211.68,213.50ms,213.5,0.61ms,0.61,2018-11-10 12:22:13
"Ankara Turkey, Eurasia",14419km,14419,320.50ms,320.5,45.06%,45.06,320.11ms,320.11,326.31ms,326.31,1.34ms,1.34,2018-11-10 12:22:13
"Antwerp Belgium, Eurasia",16296km,16296,304.12ms,304.12,53.61%,53.61,304.05ms,304.05,304.33ms,304.33,0.77ms,0.77,2018-11-10 12:22:13
"Arezzo Italy, Eurasia",16124km,16124,324.71ms,324.71,49.77%,49.77,324.52ms,324.52,324.99ms,324.99,0.76ms,0.76,2018-11-10 12:22:13
"Asheville United States, North America",14742km,14742,208.10ms,208.1,70.88%,70.88,208.05ms,208.05,208.28ms,208.28,0.58ms,0.58,2018-11-10 12:22:13
"Athens Greece, Eurasia",15197km,15197,341.69ms,341.69,44.57%,44.57,341.44ms,341.44,342.72ms,342.72,0.68ms,0.68,2018-11-10 12:22:13
"Atlanta United States, North America",14548km,14548,200.01ms,200.01,72.74%,72.74,199.76ms,199.76,201.00ms,201.0,0.42ms,0.42,2018-11-10 12:22:13
