City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Limassol Cyprus, Eurasia",1841km,1841,71.83ms,71.83,25.93%,25.93,71.05ms,71.05,72.75ms,72.75,0.52ms,0.52,2018-11-10 12:20:09
"Lincoln United States, North America",8334km,8334,133.93ms,133.93,62.66%,62.66,133.41ms,133.41,134.37ms,134.37,0.38ms,0.38,2018-11-10 12:20:09
"Lisbon Portugal, Eurasia",2475km,2475,59.13ms,59.13,41.95%,41.95,58.52ms,58.52,59.59ms,59.59,0.34ms,0.34,2018-11-10 12:20:09
"Ljubljana Slovenia, Eurasia",381km,381,32.58ms,32.58,11.91%,11.91,31.79ms,31.79,34.77ms,34.77,0.74ms,0.74,2018-11-10 12:20:09
"London United Kingdom, Eurasia",1448km,1448,30.05ms,30.05,48.27%,48.27,29.48ms,29.48,30.65ms,30.65,0.38ms,0.38,2018-11-10 12:20:10
"Los Angeles United States, North America",10000km,10000,159.76ms,159.76,62.89%,62.89,159.14ms,159.14,160.22ms,160.22,0.50ms,0.5,2018-11-10 12:20:10
"Louisville United States, North America",7929km,7929,146.62ms,146.62,54.31%,54.31,145.85ms,145.85,152.43ms,152.43,1.25ms,1.25,2018-11-10 12:20:10
"Lugano Switzerland, Eurasia",786km,786,36.01ms,36.01,21.83%,21.83,30.24ms,30.24,41.34ms,41.34,3.74ms,3.74,2018-11-10 12:20:10
"Luxembourg Luxembourg, Eurasia",980km,980,26.91ms,26.91,37.69%,37.69,26.19ms,26.19,27.89ms,27.89,0.40ms,0.4,2018-11-10 12:20:10
"Lyon France, Eurasia",1106km,1106,33.89ms,33.89,33.52%,33.52,33.20ms,33.2,35.65ms,35.65,0.49ms,0.49,2018-11-10 12:20:10
"Madrid Spain, Eurasia",1974km,1974,54.56ms,54.56,36.56%,36.56,54.03ms,54.03,55.04ms,55.04,0.32ms,0.32,2018-11-10 12:20:10
"Maidstone United Kingdom, Eurasia",1400km,1400,33.45ms,33.45,42.42%,42.42,32.94ms,32.94,34.13ms,34.13,0.43ms,0.43,2018-11-10 12:20:10
"Malaysia Malaysia, Eurasia",9200km,9200,182.00ms,182.0,50.83%,50.83,181.50ms,181.5,182.51ms,182.51,0.38ms,0.38,2018-11-10 12:20:10
"Manchester United Kingdom, Eurasia",1638km,1638,47.79ms,47.79,34.85%,34.85,36.53ms,36.53,125.14ms,125.14,22.98ms,22.98,2018-11-10 12:20:10
"Manhattan United States, North America",7001km,7001,102.85ms,102.85,68.64%,68.64,102.28ms,102.28,104.82ms,104.82,0.65ms,0.65,2018-11-10 12:20:10
"Manila Philippines, Eurasia",9687km,9687,337.68ms,337.68,28.74%,28.74,336.75ms,336.75,344.03ms,344.03,1.36ms,1.36,2018-11-10 12:20:10
"Marseille France, Eurasia",1164km,1164,40.28ms,40.28,29.10%,29.1,39.83ms,39.83,40.92ms,40.92,0.35ms,0.35,2018-11-10 12:20:10
"Medellin Colombia, South America",9844km,9844,191.97ms,191.97,51.54%,51.54,191.38ms,191.38,193.34ms,193.34,0.64ms,0.64,2018-11-10 12:20:10
"Melbourne Australia, Oceania",15560km,15560,284.04ms,284.04,54.79%,54.79,283.38ms,283.38,284.82ms,284.82,0.44ms,0.44,2018-11-10 12:20:10
"Memphis United States, North America",8441km,8441,146.08ms,146.08,57.82%,57.82,145.51ms,145.51,150.01ms,150.01,0.94ms,0.94,2018-11-10 12:20:10
"Mexico Mexico, North America",10364km,10364,163.61ms,163.61,63.58%,63.58,163.10ms,163.1,164.10ms,164.1,0.34ms,0.34,2018-11-10 12:20:10
"Miami United States, North America",8579km,8579,132.70ms,132.7,64.99%,64.99,132.00ms,132.0,138.43ms,138.43,1.16ms,1.16,2018-11-10 12:20:10
"Milan Italy, Eurasia",787km,787,24.88ms,24.88,32.79%,32.79,23.16ms,23.16,30.34ms,30.34,1.76ms,1.76,2018-11-10 12:20:10
"Milwaukee United States, North America",7669km,7669,122.68ms,122.68,62.86%,62.86,121.94ms,121.94,124.01ms,124.01,0.71ms,0.71,2018-11-10 12:20:10
"Minneapolis United States, North America",7799km,7799,142.28ms,142.28,54.92%,54.92,141.21ms,141.21,147.71ms,147.71,1.37ms,1.37,2018-11-10 12:20:10
"Missoula United States, North America",8579km,8579,168.50ms,168.5,51.07%,51.07,168.10ms,168.1,169.34ms,169.34,0.36ms,0.36,2018-11-10 12:20:10
"Montevideo Uruguay, South America",11821km,11821,258.86ms,258.86,45.82%,45.82,253.37ms,253.37,343.77ms,343.77,17.12ms,17.12,2018-11-10 12:20:10
"Monticello United States, North America",7917km,7917,137.17ms,137.17,57.79%,57.79,136.61ms,136.61,137.56ms,137.56,0.30ms,0.3,2018-11-10 12:20:10
"Montreal Canada, North America",6641km,6641,107.58ms,107.58,62.07%,62.07,107.00ms,107.0,109.89ms,109.89,0.69ms,0.69,2018-11-10 12:20:10
"Moscow Russia, Eurasia",1568km,1568,56.85ms,56.85,28.00%,28.0,56.01ms,56.01,57.81ms,57.81,0.57ms,0.57,2018-11-10 12:20:10
"Munich Germany, Eurasia",563km,563,25.86ms,25.86,22.52%,22.52,25.25ms,25.25,27.34ms,27.34,0.48ms,0.48,2018-11-10 12:20:10
"Nairobi Kenya, Africa",5694km,5694,169.56ms,169.56,33.69%,33.69,168.56ms,168.56,174.18ms,174.18,1.27ms,1.27,2018-11-10 12:20:10
"New Delhi India, Eurasia",5367km,5367,195.81ms,195.81,27.52%,27.52,195.21ms,195.21,196.65ms,196.65,0.57ms,0.57,2018-11-10 12:20:10
"New Orleans United States, North America",8877km,8877,138.05ms,138.05,64.33%,64.33,137.49ms,137.49,142.78ms,142.78,0.93ms,0.93,2018-11-10 12:20:10
"New York United States, North America",6986km,6986,114.35ms,114.35,61.28%,61.28,113.98ms,113.98,115.19ms,115.19,0.47ms,0.47,2018-11-10 12:20:10
"Newcastle United Kingdom, Eurasia",1651km,1651,36.59ms,36.59,45.86%,45.86,35.99ms,35.99,37.02ms,37.02,0.41ms,0.41,2018-11-10 12:20:10
"Nis Serbia, Eurasia",517km,517,28.97ms,28.97,18.46%,18.46,28.53ms,28.53,29.93ms,29.93,0.34ms,0.34,2018-11-10 12:20:10
"Novosibirsk Russia, Eurasia",4363km,4363,108.00ms,108.0,40.78%,40.78,105.93ms,105.93,110.04ms,110.04,1.05ms,1.05,2018-11-10 12:20:10
"Nuremberg Germany, Eurasia",625km,625,22.38ms,22.38,28.41%,28.41,21.74ms,21.74,23.09ms,23.09,0.38ms,0.38,2018-11-10 12:20:10
"Oklahoma City United States, North America",8845km,8845,149.69ms,149.69,59.36%,59.36,149.16ms,149.16,150.27ms,150.27,0.48ms,0.48,2018-11-10 12:20:10
"Orlando United States, North America",8434km,8434,123.70ms,123.7,68.57%,68.57,123.11ms,123.11,124.25ms,124.25,0.30ms,0.3,2018-11-10 12:20:10
"Osaka Japan, Eurasia",8907km,8907,262.60ms,262.6,34.00%,34.0,261.99ms,261.99,264.59ms,264.59,0.55ms,0.55,2018-11-10 12:20:10
"Oslo Norway, Eurasia",1485km,1485,48.78ms,48.78,30.94%,30.94,48.12ms,48.12,49.85ms,49.85,0.51ms,0.51,2018-11-10 12:20:10
"Ottawa Canada, North America",6776km,6776,109.90ms,109.9,62.17%,62.17,109.23ms,109.23,110.53ms,110.53,0.39ms,0.39,2018-11-10 12:20:10
"Palermo Italy, Eurasia",1141km,1141,402.84ms,402.84,2.84%,2.84,181.10ms,181.1,634.44ms,634.44,134.58ms,134.58,2018-11-10 12:20:10
"Panama Panama, North America",10219km,10219,194.90ms,194.9,52.68%,52.68,193.43ms,193.43,203.41ms,203.41,2.08ms,2.08,2018-11-10 10:20:00
"Paramaribo Suriname, South America",8350km,8350,224.70ms,224.7,37.28%,37.28,197.43ms,197.43,470.70ms,470.7,79.92ms,79.92,2018-11-10 12:20:10
"Paris France, Eurasia",1245km,1245,26.86ms,26.86,47.88%,47.88,26.30ms,26.3,28.53ms,28.53,0.45ms,0.45,2018-11-10 12:20:10
"Perth Australia, Oceania",13043km,13043,287.71ms,287.71,45.45%,45.45,287.02ms,287.02,290.85ms,290.85,0.74ms,0.74,2018-11-10 12:20:10
"Philadelphia United States, North America",7139km,7139,103.55ms,103.55,69.31%,69.31,102.95ms,102.95,104.44ms,104.44,0.60ms,0.6,2018-11-10 12:20:10
"Phnom Penh Cambodia, Eurasia",8757km,8757,204.79ms,204.79,42.93%,42.93,204.22ms,204.22,205.41ms,205.41,0.65ms,0.65,2018-11-10 12:20:10
"Phoenix United States, North America",9786km,9786,153.61ms,153.61,63.96%,63.96,153.18ms,153.18,154.24ms,154.24,0.42ms,0.42,2018-11-10 12:20:10
"Piscataway United States, North America",7051km,7051,100.59ms,100.59,70.51%,70.51,100.03ms,100.03,101.09ms,101.09,0.39ms,0.39,2018-11-10 12:20:10
"Pittsburgh United States, North America",7404km,7404,125.75ms,125.75,59.23%,59.23,125.28ms,125.28,126.19ms,126.19,0.54ms,0.54,2018-11-10 12:20:10
"Portland United States, North America",9021km,9021,158.76ms,158.76,57.09%,57.09,158.18ms,158.18,159.22ms,159.22,0.61ms,0.61,2018-11-10 12:20:10
"Prague Czech Republic, Eurasia",444km,444,49.41ms,49.41,9.06%,9.06,46.80ms,46.8,60.06ms,60.06,3.56ms,3.56,2018-11-10 12:20:10
"Pune India, Eurasia",5881km,5881,138.71ms,138.71,42.62%,42.62,138.03ms,138.03,139.16ms,139.16,0.34ms,0.34,2018-11-10 12:20:10
"Quebec City Canada, North America",6409km,6409,115.24ms,115.24,55.73%,55.73,113.94ms,113.94,119.20ms,119.2,1.16ms,1.16,2018-11-10 12:20:10
"Quito Ecuador, South America",10589km,10589,191.32ms,191.32,55.44%,55.44,190.12ms,190.12,193.11ms,193.11,0.95ms,0.95,2018-11-10 12:20:10
"Raleigh United States, North America",7689km,7689,131.16ms,131.16,58.69%,58.69,130.73ms,130.73,131.68ms,131.68,0.42ms,0.42,2018-11-10 12:20:10
"Redding United States, North America",9509km,9509,192.38ms,192.38,49.53%,49.53,191.77ms,191.77,195.52ms,195.52,0.81ms,0.81,2018-11-10 12:20:10
"Reykjavik Iceland, Eurasia",3073km,3073,75.06ms,75.06,40.97%,40.97,74.41ms,74.41,76.07ms,76.07,0.40ms,0.4,2018-11-10 12:20:10
"Richmond United States, North America",7466km,7466,103.76ms,103.76,72.49%,72.49,103.24ms,103.24,104.28ms,104.28,0.49ms,0.49,2018-11-10 12:20:10
"Riga Latvia, Eurasia",1105km,1105,50.21ms,50.21,22.10%,22.1,49.32ms,49.32,51.38ms,51.38,0.68ms,0.68,2018-11-10 12:20:10
"Riyadh Saudi Arabia, Eurasia",3521km,3521,161.93ms,161.93,21.87%,21.87,144.23ms,144.23,290.86ms,290.86,42.39ms,42.39,2018-11-10 12:20:10
"Rome Italy, Eurasia",809km,809,38.14ms,38.14,21.29%,21.29,37.64ms,37.64,38.65ms,38.65,0.41ms,0.41,2018-11-10 12:20:10
"Roseburg United States, North America",9277km,9277,169.40ms,169.4,54.89%,54.89,168.70ms,168.7,170.64ms,170.64,0.67ms,0.67,2018-11-10 12:20:10
"Rotterdam Netherlands, Eurasia",1153km,1153,28.45ms,28.45,41.18%,41.18,27.93ms,27.93,30.07ms,30.07,0.44ms,0.44,2018-11-10 12:20:11
"Roubaix France, Eurasia",1206km,1206,26.81ms,26.81,46.38%,46.38,26.26ms,26.26,27.26ms,27.26,0.29ms,0.29,2018-11-10 12:20:11
"Sacramento United States, North America",9678km,9678,180.76ms,180.76,53.77%,53.77,180.28ms,180.28,181.38ms,181.38,0.36ms,0.36,2018-11-10 12:20:11
"Salem United States, North America",6683km,6683,101.97ms,101.97,66.17%,66.17,101.44ms,101.44,102.59ms,102.59,0.39ms,0.39,2018-11-10 12:20:11
"Salt Lake City United States, North America",9076km,9076,160.60ms,160.6,56.73%,56.73,160.13ms,160.13,161.22ms,161.22,0.44ms,0.44,2018-11-10 12:20:11
"San Antonio United States, North America",9435km,9435,159.64ms,159.64,59.34%,59.34,159.15ms,159.15,160.28ms,160.28,0.62ms,0.62,2018-11-10 12:20:11
"San Diego United States, North America",10085km,10085,162.04ms,162.04,62.25%,62.25,161.27ms,161.27,163.33ms,163.33,0.73ms,0.73,2018-11-10 12:20:11
"San Francisco United States, North America",9794km,9794,179.96ms,179.96,54.72%,54.72,179.09ms,179.09,187.66ms,187.66,1.61ms,1.61,2018-11-10 12:20:11
"San Jose United States, North America",9819km,9819,184.87ms,184.87,53.36%,53.36,184.39ms,184.39,185.83ms,185.83,0.68ms,0.68,2018-11-10 12:20:11
"San Juan Puerto Rico, North America",8149km,8149,182.39ms,182.39,44.77%,44.77,181.78ms,181.78,184.46ms,184.46,0.72ms,0.72,2018-11-10 12:20:11
"Santiago Chile, South America",12686km,12686,261.34ms,261.34,48.61%,48.61,260.49ms,260.49,267.66ms,267.66,1.28ms,1.28,2018-11-10 12:20:11
"Sao Paulo Brazil, South America",10262km,10262,231.24ms,231.24,44.42%,44.42,229.94ms,229.94,237.38ms,237.38,1.93ms,1.93,2018-11-10 12:20:11
"Sapporo Japan, Eurasia",8467km,8467,284.65ms,284.65,29.81%,29.81,284.18ms,284.18,285.45ms,285.45,0.58ms,0.58,2018-11-10 12:20:11
"Saskatoon Canada, North America",7800km,7800,139.38ms,139.38,56.12%,56.12,138.96ms,138.96,140.27ms,140.27,0.52ms,0.52,2018-11-10 12:20:11
"Savannah United States, North America",8130km,8130,142.84ms,142.84,57.25%,57.25,142.13ms,142.13,150.44ms,150.44,1.52ms,1.52,2018-11-10 12:20:11
"Scranton United States, North America",7064km,7064,104.12ms,104.12,67.92%,67.92,103.42ms,103.42,106.33ms,106.33,0.68ms,0.68,2018-11-10 12:20:11
"Seattle United States, North America",8800km,8800,164.22ms,164.22,53.66%,53.66,163.28ms,163.28,165.60ms,165.6,0.72ms,0.72,2018-11-10 12:20:11
"Secaucus United States, North America",7008km,7008,98.53ms,98.53,71.51%,71.51,98.22ms,98.22,99.25ms,99.25,0.52ms,0.52,2018-11-10 12:20:11
"Seoul South Korea, Eurasia",8170km,8170,319.72ms,319.72,25.61%,25.61,312.62ms,312.62,324.81ms,324.81,4.63ms,4.63,2018-11-10 12:20:11
"Shanghai China, Eurasia",8351km,8351,329.12ms,329.12,25.38%,25.38,305.30ms,305.3,341.14ms,341.14,8.88ms,8.88,2018-11-10 12:20:11
"Shenzhen China, Eurasia",8543km,8543,293.55ms,293.55,29.16%,29.16,228.86ms,228.86,340.70ms,340.7,30.69ms,30.69,2018-11-10 12:20:11
"Siauliai Lithuania, Eurasia",982km,982,47.57ms,47.57,20.89%,20.89,47.08ms,47.08,48.11ms,48.11,0.34ms,0.34,2018-11-10 12:20:11
"Singapore Singapore, Eurasia",9500km,9500,187.52ms,187.52,50.80%,50.8,186.94ms,186.94,188.06ms,188.06,0.57ms,0.57,2018-11-10 12:20:11
"Sofia Bulgaria, Eurasia",630km,630,36.15ms,36.15,17.50%,17.5,34.58ms,34.58,44.65ms,44.65,2.29ms,2.29,2018-11-10 12:20:11
"South Bend United States, North America",7682km,7682,121.74ms,121.74,63.49%,63.49,121.18ms,121.18,122.52ms,122.52,0.38ms,0.38,2018-11-10 12:20:11
"St Louis United States, North America",8160km,8160,124.39ms,124.39,65.81%,65.81,123.79ms,123.79,126.73ms,126.73,0.64ms,0.64,2018-11-10 12:20:11
