City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Memphis United States, North America",8282km,8282,126.45ms,126.45,65.73%,65.73,126.38ms,126.38,126.57ms,126.57,0.28ms,0.28,2018-11-10 12:20:01
"Mexico Mexico, North America",10204km,10204,157.09ms,157.09,64.99%,64.99,156.99ms,156.99,157.17ms,157.17,0.41ms,0.41,2018-11-10 12:20:01
"Miami United States, North America",8417km,8417,128.33ms,128.33,65.76%,65.76,128.26ms,128.26,128.43ms,128.43,0.49ms,0.49,2018-11-10 12:20:01
"Milan Italy, Eurasia",672km,672,20.68ms,20.68,33.60%,33.6,19.52ms,19.52,27.77ms,27.77,1.92ms,1.92,2018-11-10 12:20:01
"Milwaukee United States, North America",7512km,7512,118.50ms,118.5,63.66%,63.66,118.12ms,118.12,119.92ms,119.92,0.66ms,0.66,2018-11-10 12:20:01
"Minneapolis United States, North America",7647km,7647,124.14ms,124.14,61.67%,61.67,123.64ms,123.64,125.64ms,125.64,0.58ms,0.58,2018-11-10 12:20:01
"Missoula United States, North America",8443km,8443,171.39ms,171.39,49.37%,49.37,171.26ms,171.26,171.75ms,171.75,0.49ms,0.49,2018-11-10 12:20:01
"Montevideo Uruguay, South America",11743km,11743,296.07ms,296.07,39.67%,39.67,290.25ms,290.25,393.53ms,393.53,19.17ms,19.17,2018-11-10 12:20:01
"Monticello United States, North America",7761km,7761,119.78ms,119.78,65.22%,65.22,119.60ms,119.6,120.07ms,120.07,0.33ms,0.33,2018-11-10 12:20:01
"Montreal Canada, North America",6481km,6481,102.66ms,102.66,63.54%,63.54,102.58ms,102.58,102.81ms,102.81,0.29ms,0.29,2018-11-10 12:20:01
"Moscow Russia, Eurasia",1631km,1631,48.37ms,48.37,33.98%,33.98,47.90ms,47.9,49.12ms,49.12,0.44ms,0.44,2018-11-10 12:20:01
"Munich Germany, Eurasia",411km,411,18.86ms,18.86,22.83%,22.83,18.04ms,18.04,35.38ms,35.38,3.08ms,3.08,2018-11-10 12:20:01
"Nairobi Kenya, Africa",5818km,5818,161.00ms,161.0,36.14%,36.14,160.48ms,160.48,163.02ms,163.02,0.73ms,0.73,2018-11-10 12:20:01
"New Delhi India, Eurasia",5513km,5513,169.45ms,169.45,32.62%,32.62,169.18ms,169.18,170.10ms,170.1,0.31ms,0.31,2018-11-10 12:20:01
"New Orleans United States, North America",8717km,8717,137.06ms,137.06,63.63%,63.63,136.89ms,136.89,137.34ms,137.34,0.40ms,0.4,2018-11-10 12:20:01
"New York United States, North America",6825km,6825,105.00ms,105.0,65.62%,65.62,104.91ms,104.91,105.12ms,105.12,0.15ms,0.15,2018-11-10 12:20:01
"Newcastle United Kingdom, Eurasia",1492km,1492,92.60ms,92.6,16.22%,16.22,29.44ms,29.44,127.25ms,127.25,45.94ms,45.94,2018-11-10 12:20:01
"Nis Serbia, Eurasia",654km,654,21.99ms,21.99,31.14%,31.14,21.82ms,21.82,22.56ms,22.56,0.16ms,0.16,2018-11-10 12:20:01
"Novosibirsk Russia, Eurasia",4440km,4440,105.12ms,105.12,42.29%,42.29,103.03ms,103.03,106.79ms,106.79,1.22ms,1.22,2018-11-10 12:20:01
"Nuremberg Germany, Eurasia",464km,464,10.64ms,10.64,46.40%,46.4,10.40ms,10.4,10.89ms,10.89,0.11ms,0.11,2018-11-10 12:20:01
"Oklahoma City United States, North America",8689km,8689,154.99ms,154.99,56.42%,56.42,154.87ms,154.87,155.30ms,155.3,0.53ms,0.53,2018-11-10 12:20:01
"Orlando United States, North America",8272km,8272,137.06ms,137.06,60.38%,60.38,136.96ms,136.96,137.26ms,137.26,0.49ms,0.49,2018-11-10 12:20:01
"Osaka Japan, Eurasia",8966km,8966,278.56ms,278.56,32.25%,32.25,278.25ms,278.25,280.19ms,280.19,0.44ms,0.44,2018-11-10 12:20:01
"Oslo Norway, Eurasia",1375km,1375,42.22ms,42.22,32.74%,32.74,41.64ms,41.64,43.32ms,43.32,0.32ms,0.32,2018-11-10 12:20:01
"Ottawa Canada, North America",6617km,6617,108.55ms,108.55,61.27%,61.27,108.19ms,108.19,114.84ms,114.84,1.26ms,1.26,2018-11-10 12:20:01
"Palermo Italy, Eurasia",1155km,1155,418.08ms,418.08,2.76%,2.76,132.52ms,132.52,769.37ms,769.37,186.10ms,186.1,2018-11-10 12:20:01
"Panama Panama, North America",10057km,10057,198.36ms,198.36,50.79%,50.79,197.16ms,197.16,207.72ms,207.72,2.62ms,2.62,2018-11-10 10:19:33
"Paramaribo Suriname, South America",8217km,8217,199.78ms,199.78,41.29%,41.29,199.61ms,199.61,199.98ms,199.98,0.31ms,0.31,2018-11-10 12:20:01
"Paris France, Eurasia",1089km,1089,26.00ms,26.0,41.88%,41.88,25.17ms,25.17,35.28ms,35.28,2.22ms,2.22,2018-11-10 12:20:01
"Perth Australia, Oceania",13203km,13203,286.27ms,286.27,46.16%,46.16,286.20ms,286.2,286.40ms,286.4,0.75ms,0.75,2018-11-10 12:20:01
"Philadelphia United States, North America",6978km,6978,102.00ms,102.0,68.41%,68.41,101.83ms,101.83,103.34ms,103.34,0.50ms,0.5,2018-11-10 12:20:01
"Phnom Penh Cambodia, Eurasia",8894km,8894,209.41ms,209.41,42.56%,42.56,209.29ms,209.29,209.55ms,209.55,0.48ms,0.48,2018-11-10 12:20:01
"Phoenix United States, North America",9639km,9639,147.36ms,147.36,65.57%,65.57,147.20ms,147.2,147.63ms,147.63,0.43ms,0.43,2018-11-10 12:20:01
"Piscataway United States, North America",6890km,6890,105.94ms,105.94,65.62%,65.62,105.78ms,105.78,106.12ms,106.12,0.11ms,0.11,2018-11-10 12:20:01
"Pittsburgh United States, North America",7244km,7244,116.98ms,116.98,62.45%,62.45,116.88ms,116.88,117.24ms,117.24,0.31ms,0.31,2018-11-10 12:20:01
"Portland United States, North America",8892km,8892,153.54ms,153.54,58.12%,58.12,153.32ms,153.32,153.75ms,153.75,0.29ms,0.29,2018-11-10 12:20:01
"Prague Czech Republic, Eurasia",291km,291,17.82ms,17.82,17.12%,17.12,16.83ms,16.83,30.13ms,30.13,2.63ms,2.63,2018-11-10 12:20:01
"Pune India, Eurasia",6038km,6038,127.33ms,127.33,47.54%,47.54,126.76ms,126.76,135.28ms,135.28,1.63ms,1.63,2018-11-10 12:20:01
"Quebec City Canada, North America",6249km,6249,111.54ms,111.54,56.30%,56.3,111.00ms,111.0,113.16ms,113.16,0.58ms,0.58,2018-11-10 12:20:01
"Quito Ecuador, South America",10438km,10438,184.50ms,184.5,56.73%,56.73,184.29ms,184.29,185.01ms,185.01,0.52ms,0.52,2018-11-10 12:20:01
"Raleigh United States, North America",7528km,7528,112.48ms,112.48,67.21%,67.21,112.31ms,112.31,114.60ms,114.6,0.53ms,0.53,2018-11-10 12:20:01
"Redding United States, North America",9376km,9376,192.52ms,192.52,48.83%,48.83,192.30ms,192.3,194.30ms,194.3,0.45ms,0.45,2018-11-10 12:20:01
"Reykjavik Iceland, Eurasia",2927km,2927,79.60ms,79.6,37.05%,37.05,79.41ms,79.41,79.73ms,79.73,0.32ms,0.32,2018-11-10 12:20:01
"Richmond United States, North America",7304km,7304,103.82ms,103.82,70.91%,70.91,103.69ms,103.69,103.98ms,103.98,0.37ms,0.37,2018-11-10 12:20:01
"Riga Latvia, Eurasia",1086km,1086,54.35ms,54.35,20.11%,20.11,53.96ms,53.96,59.63ms,59.63,1.04ms,1.04,2018-11-10 12:20:02
"Riyadh Saudi Arabia, Eurasia",3680km,3680,144.73ms,144.73,25.56%,25.56,135.58ms,135.58,264.59ms,264.59,31.70ms,31.7,2018-11-10 12:20:02
"Rome Italy, Eurasia",783km,783,30.08ms,30.08,26.10%,26.1,29.95ms,29.95,30.73ms,30.73,0.18ms,0.18,2018-11-10 12:20:02
"Roseburg United States, North America",9147km,9147,166.35ms,166.35,55.10%,55.1,165.96ms,165.96,170.13ms,170.13,0.83ms,0.83,2018-11-10 12:20:02
"Rotterdam Netherlands, Eurasia",992km,992,18.03ms,18.03,55.11%,55.11,17.95ms,17.95,18.13ms,18.13,0.18ms,0.18,2018-11-10 12:20:02
"Roubaix France, Eurasia",1045km,1045,25.38ms,25.38,41.80%,41.8,25.27ms,25.27,25.75ms,25.75,0.19ms,0.19,2018-11-10 12:20:02
"Sacramento United States, North America",9543km,9543,164.65ms,164.65,58.19%,58.19,164.40ms,164.4,166.70ms,166.7,0.63ms,0.63,2018-11-10 12:20:02
"Salem United States, North America",6522km,6522,103.70ms,103.7,63.32%,63.32,103.28ms,103.28,109.33ms,109.33,1.12ms,1.12,2018-11-10 12:20:02
"Salt Lake City United States, North America",8933km,8933,154.94ms,154.94,58.01%,58.01,154.85ms,154.85,155.03ms,155.03,0.04ms,0.04,2018-11-10 12:20:02
"San Antonio United States, North America",9277km,9277,159.75ms,159.75,58.35%,58.35,159.50ms,159.5,159.97ms,159.97,0.10ms,0.1,2018-11-10 12:20:02
"San Diego United States, North America",9942km,9942,164.54ms,164.54,60.62%,60.62,164.31ms,164.31,164.98ms,164.98,0.48ms,0.48,2018-11-10 12:20:02
"San Francisco United States, North America",9659km,9659,174.51ms,174.51,55.51%,55.51,174.44ms,174.44,174.61ms,174.61,0.53ms,0.53,2018-11-10 12:20:02
"San Jose United States, North America",9683km,9683,162.18ms,162.18,59.77%,59.77,161.08ms,161.08,166.13ms,166.13,1.55ms,1.55,2018-11-10 12:20:02
"San Juan Puerto Rico, North America",7995km,7995,158.79ms,158.79,50.60%,50.6,158.69ms,158.69,158.98ms,158.98,0.26ms,0.26,2018-11-10 12:20:02
"Santiago Chile, South America",12583km,12583,237.18ms,237.18,53.09%,53.09,236.89ms,236.89,242.37ms,242.37,1.17ms,1.17,2018-11-10 12:20:02
"Sao Paulo Brazil, South America",10182km,10182,237.34ms,237.34,42.96%,42.96,236.12ms,236.12,246.92ms,246.92,2.53ms,2.53,2018-11-10 12:20:02
"Sapporo Japan, Eurasia",8503km,8503,286.51ms,286.51,29.73%,29.73,286.30ms,286.3,287.42ms,287.42,0.50ms,0.5,2018-11-10 12:20:02
"Saskatoon Canada, North America",7662km,7662,141.81ms,141.81,54.34%,54.34,140.50ms,140.5,174.55ms,174.55,6.09ms,6.09,2018-11-10 12:20:02
"Savannah United States, North America",7968km,7968,147.15ms,147.15,54.20%,54.2,146.81ms,146.81,152.03ms,152.03,1.07ms,1.07,2018-11-10 12:20:02
"Scranton United States, North America",6903km,6903,102.64ms,102.64,67.68%,67.68,102.43ms,102.43,102.85ms,102.85,0.35ms,0.35,2018-11-10 12:20:02
"Seattle United States, North America",8672km,8672,173.77ms,173.77,50.13%,50.13,173.25ms,173.25,175.22ms,175.22,0.72ms,0.72,2018-11-10 12:20:02
"Secaucus United States, North America",6847km,6847,93.45ms,93.45,73.62%,73.62,93.33ms,93.33,93.70ms,93.7,0.21ms,0.21,2018-11-10 12:20:02
"Seoul South Korea, Eurasia",8239km,8239,294.53ms,294.53,28.02%,28.02,293.67ms,293.67,313.73ms,313.73,3.65ms,3.65,2018-11-10 12:20:02
"Shanghai China, Eurasia",8439km,8439,220.70ms,220.7,38.36%,38.36,188.67ms,188.67,250.04ms,250.04,18.48ms,18.48,2018-11-10 12:20:02
"Shenzhen China, Eurasia",8655km,8655,303.83ms,303.83,28.56%,28.56,279.70ms,279.7,321.90ms,321.9,10.69ms,10.69,2018-11-10 12:20:02
"Siauliai Lithuania, Eurasia",963km,963,41.68ms,41.68,23.49%,23.49,41.59ms,41.59,42.01ms,42.01,0.21ms,0.21,2018-11-10 12:20:02
"Singapore Singapore, Eurasia",9647km,9647,187.37ms,187.37,51.59%,51.59,187.29ms,187.29,187.98ms,187.98,0.61ms,0.61,2018-11-10 12:20:02
"Sofia Bulgaria, Eurasia",775km,775,32.80ms,32.8,24.22%,24.22,31.59ms,31.59,46.83ms,46.83,2.90ms,2.9,2018-11-10 12:20:02
"South Bend United States, North America",7525km,7525,116.53ms,116.53,64.87%,64.87,116.37ms,116.37,117.91ms,117.91,0.36ms,0.36,2018-11-10 12:20:02
"St Louis United States, North America",8002km,8002,130.77ms,130.77,61.55%,61.55,130.61ms,130.61,132.33ms,132.33,0.44ms,0.44,2018-11-10 12:20:02
"St Petersburg Russia, Eurasia",1564km,1564,47.87ms,47.87,33.28%,33.28,47.63ms,47.63,48.66ms,48.66,0.31ms,0.31,2018-11-10 12:20:03
"Stamford United States, North America",6794km,6794,110.36ms,110.36,61.76%,61.76,110.25ms,110.25,110.46ms,110.46,0.31ms,0.31,2018-11-10 12:20:02
"Stockholm Sweden, Eurasia",1244km,1244,50.00ms,50.0,25.39%,25.39,49.78ms,49.78,50.34ms,50.34,0.27ms,0.27,2018-11-10 12:20:02
"Strasbourg France, Eurasia",692km,692,20.08ms,20.08,34.60%,34.6,18.91ms,18.91,29.09ms,29.09,2.18ms,2.18,2018-11-10 12:20:03
"Sydney Australia, Oceania",15926km,15926,294.31ms,294.31,54.17%,54.17,294.12ms,294.12,295.07ms,295.07,0.68ms,0.68,2018-11-10 12:20:03
"Syracuse United States, North America",6814km,6814,113.78ms,113.78,60.30%,60.3,113.72ms,113.72,114.39ms,114.39,0.45ms,0.45,2018-11-10 12:20:03
"Taipei Taiwan, Eurasia",8956km,8956,263.81ms,263.81,34.05%,34.05,263.68ms,263.68,264.26ms,264.26,0.49ms,0.49,2018-11-10 12:20:03
"Tallinn Estonia, Eurasia",1350km,1350,35.84ms,35.84,38.57%,38.57,35.59ms,35.59,36.63ms,36.63,0.31ms,0.31,2018-11-10 12:20:03
"Tampa United States, North America",8392km,8392,139.34ms,139.34,60.37%,60.37,139.24ms,139.24,139.47ms,139.47,0.24ms,0.24,2018-11-10 12:20:03
"Tbilisi Georgia, Eurasia",2282km,2282,78.10ms,78.1,29.26%,29.26,77.90ms,77.9,79.04ms,79.04,0.39ms,0.39,2018-11-10 12:20:03
"Tel Aviv Israel, Eurasia",2328km,2328,84.87ms,84.87,27.71%,27.71,84.75ms,84.75,85.62ms,85.62,0.41ms,0.41,2018-11-10 12:20:03
"Tempe United States, North America",9631km,9631,169.28ms,169.28,56.99%,56.99,169.17ms,169.17,169.45ms,169.45,0.06ms,0.06,2018-11-10 12:20:03
