City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Alblasserdam Netherlands, Eurasia",8944km,8944,224.63ms,224.63,39.93%,39.93,224.47ms,224.47,225.07ms,225.07,0.45ms,0.45,2018-11-08 02:01:09
"Algiers Algeria, Africa",10099km,10099,465.22ms,465.22,21.72%,21.72,437.21ms,437.21,497.71ms,497.71,16.80ms,16.8,2018-11-05 17:02:42
"Ankara Turkey, Eurasia",7700km,7700,230.10ms,230.1,33.48%,33.48,228.92ms,228.92,255.82ms,255.82,4.82ms,4.82,2018-11-08 02:01:09
"Antwerp Belgium, Eurasia",9002km,9002,196.76ms,196.76,45.93%,45.93,195.99ms,195.99,200.59ms,200.59,1.20ms,1.2,2018-11-07 18:03:07
"Asheville United States, North America",12320km,12320,383.26ms,383.26,32.17%,32.17,360.64ms,360.64,397.28ms,397.28,9.69ms,9.69,2018-11-10 12:02:04
"Athens Greece, Eurasia",8508km,8508,278.28ms,278.28,30.60%,30.6,227.50ms,227.5,319.63ms,319.63,21.97ms,21.97,2018-11-04 08:03:01
"Auckland New Zealand, Oceania",9380km,9380,338.85ms,338.85,27.75%,27.75,338.73ms,338.73,339.05ms,339.05,0.29ms,0.29,2018-11-07 18:03:07
"Austin United States, North America",12186km,12186,197.39ms,197.39,61.86%,61.86,191.05ms,191.05,218.85ms,218.85,7.97ms,7.97,2018-11-04 21:02:03
"Baltimore United States, North America",12094km,12094,374.31ms,374.31,32.34%,32.34,352.57ms,352.57,394.57ms,394.57,9.95ms,9.95,2018-11-07 15:02:00
"Bangalore India, Eurasia",4767km,4767,430.45ms,430.45,11.09%,11.09,414.89ms,414.89,436.89ms,436.89,5.27ms,5.27,2018-11-09 13:03:08
"Bangkok Thailand, Eurasia",2727km,2727,257.28ms,257.28,10.61%,10.61,255.65ms,255.65,264.01ms,264.01,2.37ms,2.37,2018-11-07 15:02:00
"Barcelona Spain, Eurasia",9826km,9826,364.04ms,364.04,26.99%,26.99,348.73ms,348.73,375.61ms,375.61,7.64ms,7.64,2018-11-09 06:02:30
"Basel Switzerland, Eurasia",9063km,9063,1189.33ms,1189.33,7.62%,7.62,1183.34ms,1183.34,1196.96ms,1196.96,4.19ms,4.19,2018-11-03 17:01:22
"Bergen Norway, Eurasia",8342km,8342,327.43ms,327.43,25.51%,25.51,286.49ms,286.49,377.37ms,377.37,27.67ms,27.67,2018-10-31 06:02:29
"Bogota Colombia, South America",15858km,15858,364.43ms,364.43,43.57%,43.57,341.19ms,341.19,377.45ms,377.45,9.89ms,9.89,2018-11-04 16:01:24
"Brasilia Brazil, South America",18003km,18003,409.44ms,409.44,44.02%,44.02,381.54ms,381.54,751.48ms,751.48,65.21ms,65.21,2018-11-06 15:02:09
"Bratislava Slovakia, Eurasia",8432km,8432,244.58ms,244.58,34.56%,34.56,243.99ms,243.99,257.92ms,257.92,2.57ms,2.57,2018-10-28 17:01:24
"Brno Czech Republic, Eurasia",8405km,8405,214.01ms,214.01,39.28%,39.28,213.84ms,213.84,214.60ms,214.6,0.57ms,0.57,2018-11-06 18:02:24
"Brussels Belgium, Eurasia",9030km,9030,411.38ms,411.38,21.97%,21.97,288.32ms,288.32,446.47ms,446.47,61.76ms,61.76,2018-11-07 13:02:06
"Buenos Aires Argentina, South America",19517km,19517,363.16ms,363.16,53.77%,53.77,362.50ms,362.5,365.21ms,365.21,0.91ms,0.91,2018-11-04 16:01:24
"Buffalo United States, North America",11656km,11656,282.97ms,282.97,41.33%,41.33,237.86ms,237.86,347.60ms,347.6,30.94ms,30.94,2018-11-04 16:01:24
"Canberra Australia, Oceania",7896km,7896,308.37ms,308.37,25.64%,25.64,299.70ms,299.7,313.08ms,313.08,3.35ms,3.35,2018-11-06 16:04:29
"Cape Town South Africa, Africa",12824km,12824,432.17ms,432.17,29.69%,29.69,397.96ms,397.96,473.36ms,473.36,17.22ms,17.22,2018-11-07 18:03:07
"Charlotte United States, North America",12413km,12413,291.46ms,291.46,42.66%,42.66,291.29ms,291.29,291.89ms,291.89,0.28ms,0.28,2018-10-31 16:02:35
"Chennai India, Eurasia",4512km,4512,480.40ms,480.4,9.40%,9.4,462.80ms,462.8,496.09ms,496.09,9.40ms,9.4,2018-11-08 09:02:03
"Chicago United States, North America",11509km,11509,220.64ms,220.64,52.31%,52.31,220.29ms,220.29,222.02ms,222.02,0.58ms,0.58,2018-11-07 18:03:07
"Cleveland United States, North America",11720km,11720,503.63ms,503.63,23.30%,23.3,440.23ms,440.23,519.06ms,519.06,22.19ms,22.19,2018-11-01 17:02:08
"Copenhagen Denmark, Eurasia",8276km,8276,201.70ms,201.7,41.17%,41.17,201.26ms,201.26,201.91ms,201.91,0.65ms,0.65,2018-11-07 11:01:35
"Cromwell United States, North America",11922km,11922,258.91ms,258.91,46.21%,46.21,233.23ms,233.23,275.65ms,275.65,13.46ms,13.46,2018-11-02 12:02:38
"Dar es Salaam Tanzania, Africa",9523km,9523,471.17ms,471.17,20.22%,20.22,470.12ms,470.12,474.09ms,474.09,1.23ms,1.23,2018-11-04 14:01:59
"Des Moines United States, North America",11310km,11310,202.09ms,202.09,55.99%,55.99,200.03ms,200.03,208.22ms,208.22,1.66ms,1.66,2018-11-03 17:01:22
"Dronten Netherlands, Eurasia",8842km,8842,313.79ms,313.79,28.25%,28.25,307.27ms,307.27,317.33ms,317.33,2.46ms,2.46,2018-11-04 16:01:24
"Dusseldorf Germany, Eurasia",8869km,8869,258.12ms,258.12,34.38%,34.38,228.88ms,228.88,277.94ms,277.94,14.69ms,14.69,2018-11-09 03:01:24
"Fez Morocco, Africa",10842km,10842,389.94ms,389.94,27.87%,27.87,385.54ms,385.54,441.41ms,441.41,12.51ms,12.51,2018-11-05 07:01:25
"Gothenburg Sweden, Eurasia",8190km,8190,298.35ms,298.35,27.48%,27.48,297.26ms,297.26,304.16ms,304.16,1.52ms,1.52,2018-11-07 20:02:02
"Guadalajara Mexico, North America",12690km,12690,276.31ms,276.31,45.98%,45.98,275.22ms,275.22,278.07ms,278.07,1.15ms,1.15,2018-11-06 15:02:09
"Halifax Canada, North America",11681km,11681,390.25ms,390.25,29.95%,29.95,372.81ms,372.81,426.73ms,426.73,13.82ms,13.82,2018-11-05 18:01:52
"Hamburg Germany, Eurasia",8541km,8541,675.85ms,675.85,12.65%,12.65,644.90ms,644.9,708.47ms,708.47,23.59ms,23.59,2018-11-04 14:01:59
"Hanoi Vietnam, Eurasia",1765km,1765,365.97ms,365.97,4.84%,4.84,365.82ms,365.82,366.20ms,366.2,0.60ms,0.6,2018-10-31 12:03:03
"Ho Chi Minh City Vietnam, Eurasia",2574km,2574,65.42ms,65.42,39.60%,39.6,65.09ms,65.09,68.61ms,68.61,0.75ms,0.75,2018-11-05 21:01:52
"Honolulu United States, North America",8103km,8103,238.31ms,238.31,34.05%,34.05,210.93ms,210.93,256.46ms,256.46,12.66ms,12.66,2018-11-03 10:01:38
"Houston United States, North America",12358km,12358,240.34ms,240.34,51.49%,51.49,227.39ms,227.39,247.15ms,247.15,3.32ms,3.32,2018-11-01 07:01:35
"Indore India, Eurasia",4460km,4460,433.13ms,433.13,10.30%,10.3,414.44ms,414.44,464.80ms,464.8,13.76ms,13.76,2018-11-03 01:01:41
"Istanbul Turkey, Eurasia",7954km,7954,307.11ms,307.11,25.91%,25.91,287.57ms,287.57,404.15ms,404.15,23.68ms,23.68,2018-11-04 14:01:59
"Jerusalem Israel, Eurasia",7868km,7868,300.07ms,300.07,26.23%,26.23,296.64ms,296.64,310.42ms,310.42,3.55ms,3.55,2018-10-28 13:01:34
"Johannesburg South Africa, Africa",11628km,11628,544.84ms,544.84,21.38%,21.38,529.39ms,529.39,559.79ms,559.79,11.29ms,11.29,2018-11-09 10:01:36
"Knoxville United States, North America",12236km,12236,316.30ms,316.3,38.72%,38.72,295.59ms,295.59,822.18ms,822.18,101.18ms,101.18,2018-10-30 15:02:38
"Koto Japan, Eurasia",1926km,1926,331.23ms,331.23,5.82%,5.82,330.33ms,330.33,332.01ms,332.01,0.63ms,0.63,2018-10-27 20:01:28
"Lagos Nigeria, Africa",12150km,12150,373.73ms,373.73,32.57%,32.57,373.50ms,373.5,374.06ms,374.06,0.73ms,0.73,2018-11-10 06:01:38
"Las Vegas United States, North America",10652km,10652,213.59ms,213.59,50.01%,50.01,192.65ms,192.65,228.51ms,228.51,10.60ms,10.6,2018-11-05 16:01:34
"Lausanne Switzerland, Eurasia",9191km,9191,228.24ms,228.24,40.31%,40.31,227.14ms,227.14,229.06ms,229.06,0.66ms,0.66,2018-11-08 17:01:43
"Liege Belgium, Eurasia",8976km,8976,205.36ms,205.36,43.79%,43.79,204.65ms,204.65,217.11ms,217.11,2.26ms,2.26,2018-11-09 15:03:24
"Limassol Cyprus, Eurasia",7920km,7920,314.13ms,314.13,25.22%,25.22,271.15ms,271.15,380.41ms,380.41,49.10ms,49.1,2018-11-07 01:01:32
"Lincoln United States, North America",11252km,11252,256.79ms,256.79,43.95%,43.95,243.96ms,243.96,268.41ms,268.41,6.26ms,6.26,2018-11-06 09:01:54
"Ljubljana Slovenia, Eurasia",8721km,8721,255.33ms,255.33,34.20%,34.2,255.09ms,255.09,255.96ms,255.96,0.29ms,0.29,2018-11-07 03:01:33
"London United Kingdom, Eurasia",9222km,9222,310.80ms,310.8,29.75%,29.75,299.09ms,299.09,343.91ms,343.91,8.15ms,8.15,2018-11-08 13:02:07
"Lugano Switzerland, Eurasia",9081km,9081,258.76ms,258.76,35.20%,35.2,251.65ms,251.65,269.56ms,269.56,5.69ms,5.69,2018-11-08 14:02:31
"Maidstone United Kingdom, Eurasia",9206km,9206,392.67ms,392.67,23.48%,23.48,392.52ms,392.52,392.82ms,392.82,0.32ms,0.32,2018-10-31 05:00:55
"Malaysia Malaysia, Eurasia",3588km,3588,74.23ms,74.23,48.49%,48.49,71.22ms,71.22,115.91ms,115.91,10.00ms,10.0,2018-11-08 17:01:43
"Manchester United Kingdom, Eurasia",9183km,9183,356.54ms,356.54,25.79%,25.79,340.66ms,340.66,372.51ms,372.51,8.82ms,8.82,2018-11-08 04:02:00
"Mexico Mexico, North America",13076km,13076,255.01ms,255.01,51.28%,51.28,253.27ms,253.27,258.81ms,258.81,2.15ms,2.15,2018-11-07 15:02:00
"Milwaukee United States, North America",11379km,11379,414.05ms,414.05,27.49%,27.49,395.26ms,395.26,440.28ms,440.28,12.74ms,12.74,2018-11-07 15:02:00
"Minneapolis United States, North America",10904km,10904,405.69ms,405.69,26.92%,26.92,350.42ms,350.42,442.53ms,442.53,23.31ms,23.31,2018-11-05 16:01:34
"Missoula United States, North America",9870km,9870,208.93ms,208.93,47.45%,47.45,204.35ms,204.35,214.67ms,214.67,1.64ms,1.64,2018-11-05 18:01:52
