City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Adelaide Australia, Oceania",15785km,15785,314.14ms,314.14,50.27%,50.27,313.91ms,313.91,314.78ms,314.78,0.77ms,0.77,2018-11-10 12:19:24
"Albany United States, North America",5768km,5768,132.29ms,132.29,43.70%,43.7,81.71ms,81.71,203.48ms,203.48,43.35ms,43.35,2018-11-10 12:19:24
"Alblasserdam Netherlands, Eurasia",198km,198,5.96ms,5.96,39.60%,39.6,5.74ms,5.74,6.51ms,6.51,0.18ms,0.18,2018-11-10 12:19:24
"Albuquerque United States, North America",8282km,8282,131.38ms,131.38,63.22%,63.22,125.39ms,125.39,175.99ms,175.99,14.28ms,14.28,2018-11-10 12:19:24
"Algiers Algeria, Africa",1851km,1851,47.30ms,47.3,39.38%,39.38,46.78ms,46.78,48.05ms,48.05,0.35ms,0.35,2018-11-10 12:19:24
"Amsterdam Netherlands, Eurasia",161km,161,6.23ms,6.23,26.83%,26.83,5.99ms,5.99,7.28ms,7.28,0.24ms,0.24,2018-11-10 12:19:24
"Anchorage United States, North America",7123km,7123,167.69ms,167.69,42.65%,42.65,167.32ms,167.32,169.37ms,169.37,0.60ms,0.6,2018-11-10 12:19:24
"Ankara Turkey, Eurasia",2471km,2471,57.45ms,57.45,43.35%,43.35,57.13ms,57.13,61.54ms,61.54,0.77ms,0.77,2018-11-10 12:19:24
"Antwerp Belgium, Eurasia",266km,266,12.66ms,12.66,22.17%,22.17,12.34ms,12.34,15.10ms,15.1,0.57ms,0.57,2018-11-10 12:19:24
"Arezzo Italy, Eurasia",1151km,1151,53.66ms,53.66,21.72%,21.72,53.51ms,53.51,54.23ms,54.23,0.27ms,0.27,2018-11-10 12:19:24
"Asheville United States, North America",6865km,6865,100.59ms,100.59,68.65%,68.65,99.37ms,99.37,132.19ms,132.19,5.89ms,5.89,2018-11-10 12:19:24
"Athens Greece, Eurasia",2146km,2146,53.67ms,53.67,40.49%,40.49,53.44ms,53.44,54.94ms,54.94,0.43ms,0.43,2018-11-10 12:19:24
"Atlanta United States, North America",7130km,7130,108.63ms,108.63,66.02%,66.02,108.33ms,108.33,110.60ms,110.6,0.56ms,0.56,2018-11-10 12:19:24
"Auckland New Zealand, Oceania",17981km,17981,356.09ms,356.09,50.51%,50.51,355.72ms,355.72,358.13ms,358.13,0.95ms,0.95,2018-11-10 12:19:24
"Austin United States, North America",8231km,8231,132.56ms,132.56,62.36%,62.36,122.32ms,122.32,173.13ms,173.13,11.84ms,11.84,2018-11-10 12:19:24
"Baltimore United States, North America",6206km,6206,85.39ms,85.39,73.01%,73.01,84.74ms,84.74,90.19ms,90.19,1.14ms,1.14,2018-11-10 12:19:24
"Bangalore India, Eurasia",7598km,7598,148.22ms,148.22,51.34%,51.34,147.66ms,147.66,155.42ms,155.42,1.48ms,1.48,2018-11-10 12:19:24
"Bangkok Thailand, Eurasia",9046km,9046,168.64ms,168.64,53.85%,53.85,161.18ms,161.18,267.52ms,267.52,19.71ms,19.71,2018-11-10 12:19:24
"Barcelona Spain, Eurasia",1356km,1356,30.70ms,30.7,45.20%,45.2,30.39ms,30.39,31.62ms,31.62,0.30ms,0.3,2018-11-10 12:19:24
"Basel Switzerland, Eurasia",633km,633,28.31ms,28.31,22.61%,22.61,28.20ms,28.2,28.50ms,28.5,0.17ms,0.17,2018-11-10 12:19:24
"Belfast United Kingdom, Eurasia",831km,831,26.07ms,26.07,31.96%,31.96,25.94ms,25.94,26.52ms,26.52,0.22ms,0.22,2018-11-10 12:19:24
"Bergen Norway, Eurasia",800km,800,41.64ms,41.64,19.51%,19.51,41.21ms,41.21,43.14ms,43.14,0.53ms,0.53,2018-11-10 12:19:24
"Berkeley Springs United States, North America",6278km,6278,102.97ms,102.97,61.55%,61.55,102.66ms,102.66,103.34ms,103.34,0.38ms,0.38,2018-11-10 12:19:24
"Bern Switzerland, Eurasia",700km,700,36.56ms,36.56,19.44%,19.44,36.39ms,36.39,36.76ms,36.76,0.19ms,0.19,2018-11-10 12:19:24
"Bogota Colombia, South America",8978km,8978,176.50ms,176.5,51.01%,51.01,176.21ms,176.21,179.37ms,179.37,0.64ms,0.64,2018-11-10 12:19:24
"Boston United States, North America",5630km,5630,92.53ms,92.53,61.20%,61.2,92.30ms,92.3,92.86ms,92.86,0.41ms,0.41,2018-11-10 12:19:24
"Brasilia Brazil, South America",9262km,9262,238.79ms,238.79,38.92%,38.92,236.56ms,236.56,257.10ms,257.1,5.26ms,5.26,2018-11-10 12:19:24
"Bratislava Slovakia, Eurasia",931km,931,20.21ms,20.21,46.55%,46.55,20.11ms,20.11,20.40ms,20.4,0.11ms,0.11,2018-11-10 12:19:24
"Brisbane Australia, Oceania",16052km,16052,306.84ms,306.84,52.46%,52.46,306.63ms,306.63,308.33ms,308.33,0.65ms,0.65,2018-11-10 12:19:24
"Bristol United Kingdom, Eurasia",651km,651,15.05ms,15.05,43.40%,43.4,14.77ms,14.77,15.73ms,15.73,0.30ms,0.3,2018-11-10 12:19:24
"Brno Czech Republic, Eurasia",829km,829,27.13ms,27.13,30.70%,30.7,26.90ms,26.9,30.39ms,30.39,0.67ms,0.67,2018-11-10 12:19:25
"Bruges Belgium, Eurasia",317km,317,11.73ms,11.73,28.82%,28.82,11.24ms,11.24,14.92ms,14.92,0.73ms,0.73,2018-11-10 12:19:25
"Brunswick United States, North America",5451km,5451,87.87ms,87.87,62.66%,62.66,87.05ms,87.05,105.65ms,105.65,3.33ms,3.33,2018-11-10 12:19:25
"Brussels Belgium, Eurasia",303km,303,8.18ms,8.18,37.88%,37.88,8.07ms,8.07,8.45ms,8.45,0.13ms,0.13,2018-11-10 12:19:25
"Bucharest Romania, Eurasia",1724km,1724,36.29ms,36.29,47.89%,47.89,36.07ms,36.07,36.87ms,36.87,0.31ms,0.31,2018-11-10 12:19:25
"Budapest Hungary, Eurasia",1087km,1087,29.04ms,29.04,37.48%,37.48,28.50ms,28.5,29.56ms,29.56,0.43ms,0.43,2018-11-10 12:19:25
"Buenos Aires Argentina, South America",11595km,11595,243.81ms,243.81,47.72%,47.72,235.90ms,235.9,273.38ms,273.38,9.66ms,9.66,2018-11-10 12:19:25
"Buffalo United States, North America",6068km,6068,96.46ms,96.46,63.21%,63.21,93.49ms,93.49,105.24ms,105.24,3.63ms,3.63,2018-11-10 12:19:25
"Bursa Turkey, Eurasia",2228km,2228,64.21ms,64.21,34.81%,34.81,63.77ms,63.77,66.95ms,66.95,0.84ms,0.84,2018-11-10 12:19:25
"Cairo Egypt, Africa",3257km,3257,63.01ms,63.01,51.70%,51.7,60.48ms,60.48,72.68ms,72.68,2.46ms,2.46,2018-11-10 12:19:25
"Calgary Canada, North America",7170km,7170,167.84ms,167.84,42.93%,42.93,165.55ms,165.55,185.77ms,185.77,4.75ms,4.75,2018-11-10 12:19:25
"Canberra Australia, Oceania",16495km,16495,301.00ms,301.0,54.80%,54.8,300.39ms,300.39,306.34ms,306.34,1.30ms,1.3,2018-11-10 12:19:25
"Cape Town South Africa, Africa",9765km,9765,154.78ms,154.78,63.41%,63.41,154.61ms,154.61,155.84ms,155.84,0.27ms,0.27,2018-11-10 12:19:25
"Caracas Venezuela, South America",7980km,7980,161.33ms,161.33,49.57%,49.57,160.74ms,160.74,162.93ms,162.93,0.52ms,0.52,2018-11-10 12:19:25
"Cardiff United Kingdom, Eurasia",689km,689,16.52ms,16.52,43.06%,43.06,15.98ms,15.98,20.82ms,20.82,0.89ms,0.89,2018-11-10 12:19:25
"Carlow Ireland, Eurasia",902km,902,25.01ms,25.01,36.08%,36.08,24.76ms,24.76,26.75ms,26.75,0.37ms,0.37,2018-11-10 12:19:25
"Charlotte United States, North America",6790km,6790,95.96ms,95.96,71.47%,71.47,95.65ms,95.65,102.80ms,102.8,1.30ms,1.3,2018-11-10 12:19:25
